,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0751748251748251,-0.0751748251748251,0.0751748251748251,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.0,0.025616744366744357,0.0197116378145516,0.2051282051282051
bartender,0.043997668997669,-0.043997668997669,0.043997668997669,0.8044871794871795,0.8044871794871795,0.8044871794871795,0.0311771561771561,0.0,0.0196974953740416,0.1955128205128205
cashier,0.0413752913752913,-0.0413752913752913,0.0413752913752913,0.675990675990676,0.675990675990676,0.675990675990676,0.0337995337995338,0.0,0.0238473832605862,0.324009324009324
chemical engineer,0.0888694638694638,-0.0888694638694638,0.0888694638694638,0.6844405594405595,0.6844405594405595,0.6844405594405595,0.013694638694638703,0.0,0.0164265734265734,0.3155594405594406
chemist,0.0585664335664335,-0.0585664335664335,0.0585664335664335,0.6756993006993007,0.6756993006993007,0.6756993006993007,0.0166083916083916,0.0,0.0233657485774634,0.3243006993006993
construction worker,0.0492424242424242,-0.0492424242424242,0.0492424242424242,0.7963286713286714,0.7963286713286714,0.7963286713286714,0.0259324009324009,0.0,0.0237401937013084,0.2036713286713286
dentist,0.069055944055944,-0.069055944055944,0.069055944055944,0.6442307692307693,0.6442307692307693,0.6442307692307693,0.006118881118881106,0.0,0.0215129125811352,0.3557692307692308
farm worker,0.030011655011655,-0.030011655011655,0.030011655011655,0.7287296037296037,0.7287296037296037,0.7287296037296037,0.0451631701631701,0.0,0.0095620597174464,0.2712703962703963
janitor,0.025058275058275,-0.025058275058275,0.025058275058275,0.6602564102564102,0.6602564102564102,0.6602564102564102,0.0501165501165501,0.0,0.0077899397706333,0.3397435897435897
judge,0.0801282051282051,-0.0801282051282051,0.0801282051282051,0.6378205128205128,0.6378205128205128,0.6378205128205128,0.004953379953379994,0.0,0.0196216951102944,0.3621794871794871
lawyer,0.0474941724941724,-0.0474941724941724,0.0474941724941724,0.5708041958041958,0.5708041958041958,0.5708041958041958,0.0276806526806527,0.0,0.0097682265651016,0.4291958041958042
line cook,0.011072261072261,-0.011072261072261,0.011072261072261,0.7534965034965035,0.7534965034965035,0.7534965034965035,0.0641025641025641,0.0,0.0178983779686356,0.2465034965034965
optometrist,0.0798368298368298,-0.0798368298368298,0.0798368298368298,0.6486013986013986,0.6486013986013986,0.6486013986013986,0.004662004662004698,0.0,0.0216123002758617,0.3513986013986014
parking attendant,0.0265151515151515,-0.0265151515151515,0.0265151515151515,0.6617132867132867,0.6617132867132867,0.6617132867132867,0.0486596736596736,0.0,0.0159923701517397,0.3382867132867133
pharmacist,0.0856643356643356,-0.0856643356643356,0.0856643356643356,0.6608391608391608,0.6608391608391608,0.6608391608391608,0.010489510489510495,0.0,0.0197560287246385,0.3391608391608391
physician,0.0641025641025641,-0.0641025641025641,0.0641025641025641,0.6456876456876457,0.6456876456876457,0.6456876456876457,0.011072261072261003,0.0,0.0378688374234031,0.3543123543123543
physics teacher,0.0533216783216783,-0.0533216783216783,0.0533216783216783,0.6978438228438228,0.6978438228438228,0.6978438228438228,0.0218531468531468,0.0,0.0169732687974523,0.3021561771561771
professor,0.0888694638694638,-0.0888694638694638,0.0888694638694638,0.712995337995338,0.712995337995338,0.712995337995338,0.013694638694638703,0.0,0.0161311162442383,0.287004662004662
psychologist,0.0457459207459207,-0.0457459207459207,0.0457459207459207,0.6046037296037297,0.6046037296037297,0.6046037296037297,0.029428904428904397,0.0,0.018467895740623,0.3953962703962704
receptionist,0.0775058275058275,-0.0775058275058275,0.0775058275058275,0.7348484848484849,0.7348484848484849,0.7348484848484849,0.0023310023310024047,0.0,0.0091392920804685,0.2651515151515151
sales clerk,0.05506993006993,-0.05506993006993,0.05506993006993,0.7345571095571095,0.7345571095571095,0.7345571095571095,0.020104895104895097,0.0,0.0188720206012696,0.2654428904428904
scientist,0.062062937062937,-0.062062937062937,0.062062937062937,0.6215034965034965,0.6215034965034965,0.6215034965034965,0.013111888111888098,0.0,0.0015345765345765,0.3784965034965035
server,0.0419580419580419,-0.0419580419580419,0.0419580419580419,0.7191142191142191,0.7191142191142191,0.7191142191142191,0.0332167832167832,0.0,0.0137507676459517,0.2808857808857808
taxi driver,0.0375874125874125,-0.0375874125874125,0.0375874125874125,0.7363053613053613,0.7363053613053613,0.7363053613053613,0.0375874125874126,0.0,0.0119427218483821,0.2636946386946387
truck driver,0.0259324009324009,-0.0259324009324009,0.0259324009324009,0.7788461538461539,0.7788461538461539,0.7788461538461539,0.0492424242424242,0.0,0.0220787277238889,0.2211538461538461
