,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0865384615384615,0.0113636363636363,0.048951048951048896,0.4041375291375291,0.3907342657342657,0.39743589743589736,0.0,0.013986013986013991,0.0197116378145516,0.2051282051282051
bartender,0.0641025641025641,0.0201048951048951,0.0421037296037296,0.4236596736596736,0.3808275058275058,0.4022435897435897,0.015588578088578098,0.0,0.0196974953740416,0.1955128205128205
cashier,0.0649766899766899,0.0236013986013986,0.044289044289044247,0.3452797202797202,0.3307109557109557,0.337995337995338,0.01689976689976695,0.0,0.0238473832605862,0.324009324009324
chemical engineer,0.0777972027972028,-0.011072261072261,0.0444347319347319,0.3971445221445221,0.2872960372960373,0.3422202797202797,0.015588578088577998,0.0,0.0164265734265734,0.3155594405594406
chemist,0.0673076923076923,0.0087412587412587,0.0380244755244755,0.3755827505827506,0.3001165501165501,0.3378496503496503,0.010926573426573395,0.0,0.0233657485774634,0.3243006993006993
construction worker,0.0594405594405594,0.0101981351981351,0.03481934731934725,0.4003496503496503,0.395979020979021,0.3981643356643356,0.01413170163170165,0.0,0.0237401937013084,0.2036713286713286
dentist,0.0751748251748251,0.0061188811188811,0.0406468531468531,0.3525641025641026,0.2916666666666667,0.32211538461538464,0.008304195804195797,0.0,0.0215129125811352,0.3557692307692308
farm worker,0.0419580419580419,0.0119463869463869,0.0269522144522144,0.358974358974359,0.3697552447552447,0.3643648018648018,0.022581585081585098,0.0,0.0095620597174464,0.2712703962703963
janitor,0.0492424242424242,0.0241841491841491,0.03671328671328665,0.3254662004662004,0.3347902097902098,0.33012820512820507,0.02505827505827505,0.0,0.0077899397706333,0.3397435897435897
judge,0.0874125874125874,0.0072843822843822,0.0473484848484848,0.3572261072261072,0.2805944055944055,0.3189102564102564,0.00247668997669,0.0,0.0196216951102944,0.3621794871794871
lawyer,0.0743006993006993,0.0268065268065268,0.05055361305361305,0.3120629370629371,0.2587412587412587,0.2854020979020979,0.01384032634032635,0.0,0.0097682265651016,0.4291958041958042
line cook,0.0399184149184149,0.0288461538461538,0.03438228438228435,0.3825757575757575,0.3709207459207459,0.3767482517482517,0.03205128205128205,0.0,0.0178983779686356,0.2465034965034965
optometrist,0.081002331002331,0.0011655011655011,0.041083916083916046,0.3548951048951049,0.2937062937062937,0.32430069930069927,0.00786713286713285,0.0,0.0216123002758617,0.3513986013986014
parking attendant,0.0559440559440559,0.0294289044289044,0.04268648018648015,0.3321678321678322,0.3295454545454545,0.33085664335664333,0.024329836829836846,0.0,0.0159923701517397,0.3382867132867133
pharmacist,0.0929487179487179,0.0072843822843822,0.05011655011655005,0.3726689976689977,0.2881701631701632,0.3304195804195804,0.005244755244755251,0.0,0.0197560287246385,0.3391608391608391
physician,0.0824592074592074,0.0183566433566433,0.05040792540792535,0.3662587412587412,0.2794289044289044,0.3228438228438228,0.005536130536130547,0.0,0.0378688374234031,0.3543123543123543
physics teacher,0.0745920745920745,0.0212703962703962,0.04793123543123535,0.3805361305361305,0.3173076923076923,0.3489219114219114,0.010926573426573449,0.0,0.0169732687974523,0.3021561771561771
professor,0.0914918414918414,0.0026223776223776,0.047057109557109504,0.4096736596736596,0.3033216783216783,0.35649766899766894,0.006847319347319305,0.0,0.0161311162442383,0.287004662004662
psychologist,0.083041958041958,0.0372960372960372,0.0601689976689976,0.3312937062937063,0.2733100233100233,0.30230186480186483,0.014714452214452195,0.0,0.018467895740623,0.3953962703962704
receptionist,0.0938228438228438,0.0163170163170163,0.05506993006993005,0.3974358974358974,0.3374125874125874,0.36742424242424243,0.00611888111888115,0.0,0.0091392920804685,0.2651515151515151
sales clerk,0.0731351981351981,0.018065268065268,0.04560023310023305,0.3779137529137529,0.3566433566433566,0.36727855477855476,0.010052447552447549,0.0,0.0188720206012696,0.2654428904428904
scientist,0.0798368298368298,0.0177738927738927,0.04880536130536125,0.3560606060606061,0.2654428904428904,0.3107517482517482,0.006555944055944048,0.0,0.0015345765345765,0.3784965034965035
server,0.0559440559440559,0.0139860139860139,0.0349650349650349,0.3747086247086247,0.3444055944055944,0.3595571095571095,0.016608391608391594,0.0,0.0137507676459517,0.2808857808857808
taxi driver,0.0693473193473193,0.0317599067599067,0.050553613053613,0.3677156177156177,0.3685897435897436,0.3681526806526807,0.018793706293706296,0.0,0.0119427218483821,0.2636946386946387
truck driver,0.0515734265734265,0.0256410256410256,0.03860722610722605,0.3918997668997669,0.3869463869463869,0.38942307692307687,0.024621212121212148,0.0,0.0220787277238889,0.2211538461538461
