,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0268065268065268,-0.0335081585081585,0.03015734265734265,0.06002331002331,0.0562354312354312,0.0581293706293706,0.0,0.006088529526029535,0.0723429592140518,0.93997668997669
bartender,0.0308857808857808,-0.0346736596736596,0.032779720279720204,0.0839160839160839,0.076048951048951,0.07998251748251745,0.0026223776223775527,0.0,0.112267657992565,0.7304778554778555
cashier,0.0224358974358974,-0.0238927738927738,0.0231643356643356,0.1057692307692307,0.0979020979020979,0.1018356643356643,0.006993006993007049,0.0,0.1090842758117476,0.7307692307692307
chemical engineer,0.0343822843822843,-0.0364219114219114,0.03540209790209785,0.1182983682983683,0.0958624708624708,0.10708041958041956,0.0052447552447552025,0.0,0.1077464788732394,0.7561188811188811
chemist,0.0236013986013986,-0.034090909090909,0.0288461538461538,0.118006993006993,0.0917832167832167,0.10489510489510484,0.0018939393939393506,0.0,0.1062455132806892,0.7418414918414918
construction worker,0.0256410256410256,-0.0241841491841491,0.02491258741258735,0.1165501165501165,0.1395687645687645,0.1280594405594405,0.0052447552447553,0.0,0.0999651689306861,0.7511655011655012
dentist,0.0256410256410256,-0.0399184149184149,0.032779720279720245,0.1235431235431235,0.1046037296037296,0.11407342657342655,0.003787878787878802,0.0,0.1031981536432575,0.8076923076923077
farm worker,0.0189393939393939,-0.0168997668997669,0.0179195804195804,0.0946969696969697,0.1194638694638694,0.10708041958041956,0.01223776223776225,0.0,0.0813430252682589,0.7703962703962703
janitor,0.0134032634032634,-0.0189393939393939,0.01617132867132865,0.1048951048951049,0.1215034965034965,0.1131993006993007,0.013986013986014,0.0,0.0900837988826814,0.759032634032634
judge,0.0227272727272727,-0.0375874125874125,0.0301573426573426,0.1142191142191142,0.0999417249417249,0.10708041958041956,0.004079254079254052,0.0,0.1117318435754191,0.6587995337995338
lawyer,0.0157342657342657,-0.0192307692307692,0.017482517482517453,0.1054778554778554,0.092074592074592,0.09877622377622369,0.012674825174825198,0.0,0.1142109851787271,0.6025641025641025
line cook,0.0221445221445221,-0.032051282051282,0.027097902097902048,0.099067599067599,0.1107226107226107,0.10489510489510485,0.0030594405594406,0.0,0.0889192886456908,0.782051282051282
optometrist,0.0198135198135198,-0.0238927738927738,0.0218531468531468,0.0844988344988345,0.071095571095571,0.07779720279720276,0.00830419580419585,0.0,0.1217356368019284,0.6733682983682984
parking attendant,0.0364219114219114,-0.0396270396270396,0.0380244755244755,0.0976107226107226,0.0938228438228438,0.0957167832167832,0.00786713286713285,0.0,0.1084665079904794,0.7931235431235432
pharmacist,0.0291375291375291,-0.0346736596736596,0.03190559440559435,0.0961538461538461,0.083041958041958,0.08959790209790205,0.001748251748251703,0.0,0.1019522776572667,0.7462121212121212
physician,0.0355477855477855,-0.0405011655011655,0.0380244755244755,0.0955710955710955,0.0836247086247086,0.08959790209790205,0.00786713286713285,0.0,0.1441368078175895,0.6558857808857809
physics teacher,0.0238927738927738,-0.0233100233100233,0.02360139860139855,0.0955710955710955,0.074009324009324,0.08479020979020975,0.006555944055944099,0.0,0.092109836635384,0.7817599067599068
professor,0.0276806526806526,-0.030011655011655,0.0288461538461538,0.1203379953379953,0.0912004662004662,0.10576923076923075,0.0021853146853146477,0.0,0.0971147079521463,0.7575757575757576
psychologist,0.0247668997668997,-0.0259324009324009,0.0253496503496503,0.0888694638694638,0.0789627039627039,0.08391608391608385,0.00480769230769235,0.0,0.1235093696763203,0.6282051282051282
receptionist,0.0163170163170163,-0.0168997668997669,0.0166083916083916,0.0868298368298368,0.0722610722610722,0.0795454545454545,0.01354895104895105,0.0,0.1423455684870187,0.5979020979020979
sales clerk,0.0262237762237762,-0.0297202797202797,0.027972027972027948,0.0961538461538461,0.0856643356643356,0.09090909090909086,0.0021853146853147,0.0,0.0983776320331377,0.7835081585081585
scientist,0.0244755244755244,-0.0297202797202797,0.027097902097902048,0.0944055944055944,0.0734265734265734,0.0839160839160839,0.0030594405594406,0.0,0.1144554455445545,0.6797785547785548
server,0.0227272727272727,-0.0314685314685314,0.02709790209790205,0.1031468531468531,0.0909090909090909,0.097027972027972,0.003059440559440598,0.0,0.0922710248552944,0.791083916083916
taxi driver,0.0303030303030303,-0.0273892773892773,0.0288461538461538,0.085081585081585,0.0914918414918414,0.0882867132867132,0.004807692307692348,0.0,0.0827517447657029,0.8178904428904429
truck driver,0.0215617715617715,-0.0221445221445221,0.0218531468531468,0.1008158508158508,0.1264568764568764,0.11363636363636359,0.008304195804195849,0.0,0.086106346483705,0.7736013986013986
