,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0888694638694638,-0.0888694638694638,0.0888694638694638,0.3074009324009324,0.3074009324009324,0.3074009324009324,0.0,0.045005341880341894,0.0216298807533154,0.9443473193473192
bartender,0.1244172494172494,-0.1244172494172494,0.1244172494172494,0.5218531468531469,0.5218531468531469,0.5218531468531469,0.03554778554778559,0.0,0.0331100872928798,0.9402680652680652
cashier,0.1529720279720279,-0.1529720279720279,0.1529720279720279,0.6442307692307693,0.6442307692307693,0.6442307692307693,0.06410256410256411,0.0,0.0407973898315651,0.9423076923076924
chemical engineer,0.131993006993007,-0.131993006993007,0.131993006993007,0.3843240093240093,0.3843240093240093,0.3843240093240093,0.043123543123543204,0.0,0.0323789458404842,0.8942307692307693
chemist,0.1602564102564102,-0.1602564102564102,0.1602564102564102,0.4784382284382284,0.4784382284382284,0.4784382284382284,0.07138694638694638,0.0,0.0394012435289929,0.9096736596736597
construction worker,0.1593822843822843,-0.1593822843822843,0.1593822843822843,0.7706876456876457,0.7706876456876457,0.7706876456876457,0.0705128205128205,0.0,0.0591041974652426,0.9306526806526808
dentist,0.1325757575757575,-0.1325757575757575,0.1325757575757575,0.3994755244755245,0.3994755244755245,0.3994755244755245,0.04370629370629371,0.0,0.0335366760898676,0.9064685314685316
farm worker,0.1066433566433566,-0.1066433566433566,0.1066433566433566,0.6858974358974359,0.6858974358974359,0.6858974358974359,0.017773892773892797,0.0,0.0559333028083027,0.9201631701631702
janitor,0.1016899766899766,-0.1016899766899766,0.1016899766899766,0.6733682983682984,0.6733682983682984,0.6733682983682984,0.012820512820512803,0.0,0.0577652603347254,0.92511655011655
judge,0.1153846153846153,-0.1153846153846153,0.1153846153846153,0.3648018648018648,0.3648018648018648,0.3648018648018648,0.02651515151515149,0.0,0.0211445690631418,0.9032634032634032
lawyer,0.0783799533799533,-0.0783799533799533,0.0783799533799533,0.2625291375291375,0.2625291375291375,0.2625291375291375,0.010489510489510509,0.0,0.0224845696064657,0.8458624708624709
line cook,0.1046037296037296,-0.1046037296037296,0.1046037296037296,0.5504079254079254,0.5504079254079254,0.5504079254079254,0.015734265734265798,0.0,0.0445804195804195,0.9297785547785548
optometrist,0.1311188811188811,-0.1311188811188811,0.1311188811188811,0.3898601398601398,0.3898601398601398,0.3898601398601398,0.04224941724941729,0.0,0.0305480990077566,0.903846153846154
parking attendant,0.1337412587412587,-0.1337412587412587,0.1337412587412587,0.5142773892773893,0.5142773892773893,0.5142773892773893,0.04487179487179489,0.0,0.0347972892856196,0.93502331002331
pharmacist,0.1381118881118881,-0.1381118881118881,0.1381118881118881,0.4219114219114219,0.4219114219114219,0.4219114219114219,0.049242424242424296,0.0,0.0308893020373382,0.914918414918415
physician,0.1555944055944056,-0.1555944055944056,0.1555944055944056,0.4003496503496503,0.4003496503496503,0.4003496503496503,0.0667249417249418,0.0,0.0279913231766208,0.9009324009324008
physics teacher,0.1255827505827506,-0.1255827505827506,0.1255827505827506,0.3884032634032634,0.3884032634032634,0.3884032634032634,0.03671328671328679,0.0,0.0348155934045504,0.8828671328671329
professor,0.171037296037296,-0.171037296037296,0.171037296037296,0.4944638694638694,0.4944638694638694,0.4944638694638694,0.0821678321678322,0.0,0.0318603322244098,0.903846153846154
psychologist,0.0629370629370629,-0.0629370629370629,0.0629370629370629,0.215034965034965,0.215034965034965,0.215034965034965,0.0259324009324009,0.0,0.0187378177018837,0.8441142191142191
receptionist,0.1573426573426573,-0.1573426573426573,0.1573426573426573,0.5617715617715617,0.5617715617715617,0.5617715617715617,0.06847319347319349,0.0,0.0317897604320465,0.9425990675990676
sales clerk,0.1386946386946387,-0.1386946386946387,0.1386946386946387,0.4708624708624708,0.4708624708624708,0.4708624708624708,0.04982517482517489,0.0,0.0317473969083987,0.9303613053613052
scientist,0.1159673659673659,-0.1159673659673659,0.1159673659673659,0.3024475524475524,0.3024475524475524,0.3024475524475524,0.027097902097902096,0.0,0.0229845172903741,0.8854895104895105
server,0.1133449883449883,-0.1133449883449883,0.1133449883449883,0.428030303030303,0.428030303030303,0.428030303030303,0.024475524475524493,0.0,0.0260291753974064,0.9312354312354312
taxi driver,0.1882284382284382,-0.1882284382284382,0.1882284382284382,0.736013986013986,0.736013986013986,0.736013986013986,0.09935897435897441,0.0,0.0561417593461214,0.9312354312354312
truck driver,0.1401515151515151,-0.1401515151515151,0.1401515151515151,0.7636946386946387,0.7636946386946387,0.7636946386946387,0.05128205128205131,0.0,0.0572371914936859,0.9146270396270396
