,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0136946386946386,-0.0136946386946386,0.0136946386946386,0.0317599067599067,0.0317599067599067,0.0317599067599067,0.0,0.009448112042108011,0.0626118067978533,0.9455128205128204
bartender,0.0183619935878752,-0.0183619935878752,0.0183619935878752,0.066161468959487,0.066161468959487,0.066161468959487,0.0046673548932365996,0.0,0.076971410618913,0.8613053613053613
cashier,0.0259399591955698,-0.0259399591955698,0.0259399591955698,0.066161468959487,0.066161468959487,0.066161468959487,0.012245320500931198,0.0,0.0958817981766739,0.8607226107226107
chemical engineer,0.0244755244755244,-0.0244755244755244,0.0244755244755244,0.0705128205128205,0.0705128205128205,0.0705128205128205,0.0107808857808858,0.0,0.1281125947311439,0.7368881118881119
chemist,0.0233168172544447,-0.0233168172544447,0.0233168172544447,0.0699504517633343,0.0699504517633343,0.0699504517633343,0.009622178559806101,0.0,0.1101065547303843,0.8324592074592074
construction worker,0.0145687645687645,-0.0145687645687645,0.0145687645687645,0.0844988344988345,0.0844988344988345,0.0844988344988345,0.0008741258741259,0.0,0.0693928128872367,0.8560606060606061
dentist,0.0297202797202797,-0.0297202797202797,0.0297202797202797,0.0681818181818181,0.0681818181818181,0.0681818181818181,0.0160256410256411,0.0,0.1166456494325347,0.8560606060606061
farm worker,0.0236013986013986,-0.0236013986013986,0.0236013986013986,0.0952797202797202,0.0952797202797202,0.0952797202797202,0.00990675990676,0.0,0.0936497754971135,0.8132284382284383
janitor,0.0163217720781113,-0.0163217720781113,0.0163217720781113,0.0804430195278344,0.0804430195278344,0.0804430195278344,0.0026271333834727,0.0,0.0731395720217182,0.8318764568764568
judge,0.0209790209790209,-0.0209790209790209,0.0209790209790209,0.0745920745920745,0.0745920745920745,0.0745920745920745,0.0072843822843823,0.0,0.0932896890343699,0.8155594405594405
lawyer,0.0209790209790209,-0.0209790209790209,0.0209790209790209,0.0804195804195804,0.0804195804195804,0.0804195804195804,0.0072843822843823,0.0,0.1027586206896551,0.7645687645687645
line cook,0.0186480186480186,-0.0186480186480186,0.0186480186480186,0.0792540792540792,0.0792540792540792,0.0792540792540792,0.004953379953379999,0.0,0.0736312146003776,0.8467365967365967
optometrist,0.0247741183328475,-0.0247741183328475,0.0247741183328475,0.0737394345671815,0.0737394345671815,0.0737394345671815,0.0110794796382089,0.0,0.1084656084656083,0.8074009324009324
parking attendant,0.0212703962703962,-0.0212703962703962,0.0212703962703962,0.0737179487179487,0.0737179487179487,0.0737179487179487,0.0075757575757575985,0.0,0.0830999066293183,0.8624708624708625
pharmacist,0.0236013986013986,-0.0236013986013986,0.0236013986013986,0.0667249417249417,0.0667249417249417,0.0667249417249417,0.00990675990676,0.0,0.1058301647655259,0.8528554778554779
physician,0.0326435441562226,-0.0326435441562226,0.0326435441562226,0.0746138152142232,0.0746138152142232,0.0746138152142232,0.018948905461584002,0.0,0.119047619047619,0.831002331002331
physics teacher,0.025058275058275,-0.025058275058275,0.025058275058275,0.071095571095571,0.071095571095571,0.071095571095571,0.0113636363636364,0.0,0.1156862745098039,0.8205128205128205
professor,0.0218531468531468,-0.0218531468531468,0.0218531468531468,0.0696386946386946,0.0696386946386946,0.0696386946386946,0.0081585081585082,0.0,0.0871731008717309,0.8662587412587412
psychologist,0.0233100233100233,-0.0233100233100233,0.0233100233100233,0.0629370629370629,0.0629370629370629,0.0629370629370629,0.009615384615384701,0.0,0.1157894736842104,0.7398018648018648
receptionist,0.0300204022150976,-0.0300204022150976,0.0300204022150976,0.0679102302535703,0.0679102302535703,0.0679102302535703,0.016325763520459002,0.0,0.1059850374064836,0.8668414918414918
sales clerk,0.0294374817837365,-0.0294374817837365,0.0294374817837365,0.0655785485281259,0.0655785485281259,0.0655785485281259,0.015742843089097902,0.0,0.1008771929824561,0.8645104895104895
scientist,0.0259324009324009,-0.0259324009324009,0.0259324009324009,0.069055944055944,0.069055944055944,0.069055944055944,0.0122377622377623,0.0,0.1246960750260506,0.7698135198135199
server,0.0163170163170163,-0.0163170163170163,0.0163170163170163,0.0582750582750582,0.0582750582750582,0.0582750582750582,0.0026223776223776984,0.0,0.0771152044957852,0.875
taxi driver,0.023018648018648,-0.023018648018648,0.023018648018648,0.0731351981351981,0.0731351981351981,0.0731351981351981,0.009324009324009399,0.0,0.0814769606347269,0.8817016317016317
truck driver,0.0212765957446808,-0.0212765957446808,0.0212765957446808,0.1011366948411541,0.1011366948411541,0.1011366948411541,0.007581957050042198,0.0,0.0747286821705426,0.8385780885780886
