,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0064102564102564,-0.0072843822843822,0.006847319347319299,0.018065268065268,0.0136946386946386,0.0158799533799533,0.0,0.0051609880331462904,0.0626118067978533,0.7001748251748252
bartender,0.0090352666860973,-0.0093267269017779,0.0091809967939376,0.0335179248032643,0.0326435441562226,0.033080734479743454,0.0023336774466183,0.0,0.076971410618913,0.6809440559440559
cashier,0.0163217720781113,-0.0096181871174584,0.012969979597784849,0.0349752258816671,0.0311862430778198,0.033080734479743454,0.00612266025046555,0.0,0.0958817981766739,0.7019230769230769
chemical engineer,0.0128205128205128,-0.0116550116550116,0.0122377622377622,0.0419580419580419,0.0285547785547785,0.0352564102564102,0.0053904428904429005,0.0,0.1281125947311439,0.8155594405594405
chemist,0.0139900903526668,-0.0093267269017779,0.011658408627222349,0.0466336345088895,0.0233168172544447,0.0349752258816671,0.00481108927990305,0.0,0.1101065547303843,0.7304778554778555
construction worker,0.0104895104895104,-0.004079254079254,0.0072843822843822,0.0355477855477855,0.0489510489510489,0.04224941724941721,0.0036421911421911,0.0,0.0693928128872367,0.587995337995338
dentist,0.0151515151515151,-0.0145687645687645,0.014860139860139801,0.0442890442890442,0.0238927738927738,0.034090909090909,0.0080128205128205,0.0,0.1166456494325347,0.6824009324009324
farm worker,0.0128205128205128,-0.0107808857808857,0.01180069930069925,0.0297202797202797,0.0655594405594405,0.0476398601398601,0.0049533799533799504,0.0,0.0936497754971135,0.5807109557109557
janitor,0.0104925677645001,-0.0058292043136111,0.0081608860390556,0.0285631011366948,0.0518799183911396,0.040221509763917196,0.0027687446625074,0.0,0.0731395720217182,0.6931818181818182
judge,0.0101981351981351,-0.0107808857808857,0.0104895104895104,0.0445804195804195,0.030011655011655,0.037296037296037254,0.0036421911421911,0.0,0.0932896890343699,0.7861305361305362
lawyer,0.0072843822843822,-0.0136946386946386,0.0104895104895104,0.0474941724941724,0.0329254079254079,0.04020979020979015,0.0036421911421911004,0.0,0.1027586206896551,0.8178904428904429
line cook,0.0125291375291375,-0.0061188811188811,0.0093240093240093,0.0317599067599067,0.0474941724941724,0.03962703962703955,0.0036421911421911004,0.0,0.0736312146003776,0.6019813519813519
optometrist,0.0128242494899446,-0.0119498688429029,0.012387059166423749,0.0472165549402506,0.0265228796269309,0.03686971728359075,0.005539739819104449,0.0,0.1084656084656083,0.8114801864801865
parking attendant,0.0139860139860139,-0.0072843822843822,0.01063519813519805,0.0402097902097902,0.0335081585081585,0.03685897435897435,0.00378787878787875,0.0,0.0830999066293183,0.671911421911422
pharmacist,0.0061188811188811,-0.0174825174825174,0.01180069930069925,0.0387529137529137,0.0279720279720279,0.033362470862470794,0.005244755244755249,0.0,0.1058301647655259,0.7103729603729604
physician,0.0163217720781113,-0.0163217720781113,0.0163217720781113,0.0472165549402506,0.0273972602739726,0.0373069076071116,0.009474452730792001,0.0,0.119047619047619,0.696969696969697
physics teacher,0.0131118881118881,-0.0119463869463869,0.0125291375291375,0.0486596736596736,0.0224358974358974,0.0355477855477855,0.005681818181818199,0.0,0.1156862745098039,0.7564102564102564
professor,0.009032634032634,-0.0128205128205128,0.0109265734265734,0.0445804195804195,0.025058275058275,0.03481934731934725,0.004079254079254101,0.0,0.0871731008717309,0.6308275058275058
psychologist,0.009032634032634,-0.0142773892773892,0.0116550116550116,0.0346736596736596,0.0282634032634032,0.0314685314685314,0.004807692307692301,0.0,0.1157894736842104,0.8825757575757576
receptionist,0.0110754881958612,-0.0189449140192363,0.01501020110754875,0.0361410667443893,0.031769163509181,0.033955115126785146,0.00816288176022945,0.0,0.1059850374064836,0.7106643356643356
sales clerk,0.0096181871174584,-0.019819294666278,0.014718740891868198,0.031769163509181,0.0338093850189449,0.032789274264062945,0.007871421544548899,0.0,0.1008771929824561,0.6684149184149184
scientist,0.0125291375291375,-0.0134032634032634,0.01296620046620045,0.0422494172494172,0.0268065268065268,0.034527972027972004,0.006118881118881151,0.0,0.1246960750260506,0.8146853146853147
server,0.0043706293706293,-0.0119463869463869,0.008158508158508099,0.0323426573426573,0.0259324009324009,0.0291375291375291,0.0033508158508158995,0.0,0.0771152044957852,0.706002331002331
taxi driver,0.0084498834498834,-0.0145687645687645,0.01150932400932395,0.030011655011655,0.0431235431235431,0.03656759906759905,0.00466200466200465,0.0,0.0814769606347269,0.5772144522144522
truck driver,0.0163217720781113,-0.0049548236665695,0.0106382978723404,0.034392305450306,0.0667443893908481,0.05056834742057705,0.006120537142833801,0.0,0.0747286821705426,0.5763403263403264
