,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0201048951048951,-0.0201048951048951,0.0201048951048951,0.0387529137529137,0.0387529137529137,0.0387529137529137,0.0,0.0037725081012120044,0.0723429592140518,0.6856060606060606
bartender,0.0218595161760419,-0.0218595161760419,0.0218595161760419,0.0533372194695424,0.0533372194695424,0.0533372194695424,0.0017546210711467981,0.0,0.112267657992565,0.8872377622377622
cashier,0.0154473914310696,-0.0154473914310696,0.0154473914310696,0.0679102302535703,0.0679102302535703,0.0679102302535703,0.004657503673825501,0.0,0.1090842758117476,0.8671328671328671
chemical engineer,0.0236013986013986,-0.0236013986013986,0.0236013986013986,0.0713869463869463,0.0713869463869463,0.0713869463869463,0.0034965034965034995,0.0,0.1077464788732394,0.8344988344988346
chemist,0.0192307692307692,-0.0192307692307692,0.0192307692307692,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0008741258741259,0.0,0.1062455132806892,0.8097319347319347
construction worker,0.0166083916083916,-0.0166083916083916,0.0166083916083916,0.0853729603729603,0.0853729603729603,0.0853729603729603,0.0034965034965034995,0.0,0.0999651689306861,0.7905011655011654
dentist,0.0218531468531468,-0.0218531468531468,0.0218531468531468,0.076048951048951,0.076048951048951,0.076048951048951,0.0017482517482516995,0.0,0.1031981536432575,0.7336829836829837
farm worker,0.0119498688429029,-0.0119498688429029,0.0119498688429029,0.0714077528417371,0.0714077528417371,0.0714077528417371,0.008155026261992201,0.0,0.0813430252682589,0.7587412587412588
janitor,0.0107808857808857,-0.0107808857808857,0.0107808857808857,0.0754662004662004,0.0754662004662004,0.0754662004662004,0.0093240093240094,0.0,0.0900837988826814,0.8076923076923077
judge,0.0201283547257876,-0.0201283547257876,0.0201283547257876,0.0714702450408401,0.0714702450408401,0.0714702450408401,2.3459620892500588e-05,0.0,0.1117318435754191,0.8175990675990676
lawyer,0.0116618075801749,-0.0116618075801749,0.0116618075801749,0.0658892128279883,0.0658892128279883,0.0658892128279883,0.008443087524720201,0.0,0.1142109851787271,0.8476107226107226
line cook,0.018065268065268,-0.018065268065268,0.018065268065268,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.002039627039627099,0.0,0.0889192886456908,0.8158508158508159
optometrist,0.014585764294049,-0.014585764294049,0.014585764294049,0.0519253208868144,0.0519253208868144,0.0519253208868144,0.005519130810846101,0.0,0.1217356368019284,0.8918997668997669
parking attendant,0.0253570387642086,-0.0253570387642086,0.0253570387642086,0.0638297872340425,0.0638297872340425,0.0638297872340425,0.0052521436593135,0.0,0.1084665079904794,0.8187645687645687
pharmacist,0.0212703962703962,-0.0212703962703962,0.0212703962703962,0.0597319347319347,0.0597319347319347,0.0597319347319347,0.0011655011655010983,0.0,0.1019522776572667,0.8738344988344988
physician,0.0253644314868804,-0.0253644314868804,0.0253644314868804,0.0597667638483965,0.0597667638483965,0.0597667638483965,0.0052595363819853,0.0,0.1441368078175895,0.8965617715617715
physics teacher,0.0157480314960629,-0.0157480314960629,0.0157480314960629,0.0565762613006707,0.0565762613006707,0.0565762613006707,0.004356863608832199,0.0,0.092109836635384,0.7907925407925408
professor,0.0192588269623577,-0.0192588269623577,0.0192588269623577,0.0706156988619784,0.0706156988619784,0.0706156988619784,0.0008460681425374005,0.0,0.0971147079521463,0.7543706293706294
psychologist,0.0169244236941931,-0.0169244236941931,0.0169244236941931,0.0560256784359498,0.0560256784359498,0.0560256784359498,0.003180471410702001,0.0,0.1235093696763203,0.930944055944056
receptionist,0.0110819480898221,-0.0110819480898221,0.0110819480898221,0.05307669874599,0.05307669874599,0.05307669874599,0.009022947015073,0.0,0.1423455684870187,0.948135198135198
sales clerk,0.0186534538035558,-0.0186534538035558,0.0186534538035558,0.0606237248615564,0.0606237248615564,0.0606237248615564,0.001451441301339302,0.0,0.0983776320331377,0.8420745920745921
scientist,0.018065268065268,-0.018065268065268,0.018065268065268,0.0559440559440559,0.0559440559440559,0.0559440559440559,0.002039627039627099,0.0,0.1144554455445545,0.8409090909090909
server,0.0180758017492711,-0.0180758017492711,0.0180758017492711,0.0647230320699708,0.0647230320699708,0.0647230320699708,0.0020290933556240016,0.0,0.0922710248552944,0.8178904428904429
taxi driver,0.0192363742349169,-0.0192363742349169,0.0192363742349169,0.058874963567473,0.058874963567473,0.058874963567473,0.0008685208699782017,0.0,0.0827517447657029,0.8210955710955711
truck driver,0.0145687645687645,-0.0145687645687645,0.0145687645687645,0.0757575757575757,0.0757575757575757,0.0757575757575757,0.0055361305361306,0.0,0.086106346483705,0.8324592074592074
