,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.1803613053613053,-0.0897435897435897,0.1350524475524475,0.4688228438228438,0.4289044289044289,0.44886363636363635,0.0,0.07203647047397048,0.0187725959192864,0.9455128205128204
bartender,0.1113053613053613,-0.0171911421911421,0.0642482517482517,0.472027972027972,0.4833916083916084,0.4777097902097902,0.07080419580419581,0.0,0.024558186080335,0.8613053613053613
cashier,0.1153846153846153,0.0043706293706293,0.0598776223776223,0.4504662004662004,0.4385198135198135,0.444493006993007,0.0795454545454545,0.0,0.0285801513795855,0.8607226107226107
chemical engineer,0.1238344988344988,-0.0361305361305361,0.07998251748251745,0.3114801864801865,0.2400932400932401,0.2757867132867133,0.055069930069930044,0.0,0.0236291586435938,0.7368881118881119
chemist,0.1987179487179487,-0.0827505827505827,0.1407342657342657,0.4545454545454545,0.3496503496503496,0.402097902097902,0.01267482517482521,0.0,0.029676154756878,0.8324592074592074
construction worker,0.0282634032634032,0.0780885780885781,0.053175990675990645,0.5591491841491841,0.675990675990676,0.61756993006993,0.15996503496503495,0.0,0.0285901624191587,0.8560606060606061
dentist,0.2258158508158508,-0.0844988344988345,0.15515734265734266,0.5195221445221445,0.4289044289044289,0.4742132867132867,0.02534965034965035,0.0,0.0370465494992607,0.8560606060606061
farm worker,-0.011072261072261,0.113053613053613,0.062062937062937,0.5291375291375291,0.7278554778554779,0.6284965034965035,0.1971153846153845,0.0,0.0392663248660682,0.8132284382284383
janitor,-0.0005827505827505,0.0501165501165501,0.0253496503496503,0.3951048951048951,0.5192307692307693,0.4571678321678322,0.1604020979020978,0.0,0.0224405505066635,0.8318764568764568
judge,0.0842074592074592,-0.0477855477855477,0.06599650349650345,0.3318764568764569,0.3018648018648018,0.3168706293706294,0.06905594405594405,0.0,0.0199518157783297,0.8155594405594405
lawyer,0.1232517482517482,-0.0498251748251748,0.08653846153846151,0.2916666666666667,0.2432983682983683,0.2674825174825175,0.048513986013985995,0.0,0.018713326902982,0.7645687645687645
line cook,0.0571095571095571,0.0046620046620046,0.03088578088578085,0.546037296037296,0.6462703962703963,0.5961538461538461,0.10882867132867124,0.0,0.0293065964872132,0.8467365967365967
optometrist,0.1357808857808858,-0.0346736596736596,0.0852272727272727,0.3152680652680653,0.2415501165501165,0.2784090909090909,0.0498251748251748,0.0,0.0204479162812495,0.8074009324009324
parking attendant,0.1206293706293706,-0.0192307692307692,0.0699300699300699,0.4825174825174825,0.4947552447552447,0.4886363636363636,0.0651223776223776,0.0,0.0272641302053066,0.8624708624708625
pharmacist,0.2042540792540792,-0.0614801864801864,0.1328671328671328,0.4793123543123543,0.3843240093240093,0.43181818181818177,0.02607808857808861,0.0,0.0306512773242811,0.8528554778554779
physician,0.2505827505827506,-0.1086829836829836,0.17963286713286708,0.5,0.4029720279720279,0.45148601398601396,0.0445804195804196,0.0,0.036075036075036,0.831002331002331
physics teacher,0.1882284382284382,-0.0853729603729603,0.13680069930069927,0.4079254079254079,0.3202214452214452,0.36407342657342656,0.0061188811188811615,0.0,0.0281799899446958,0.8205128205128205
professor,0.2872960372960373,-0.1296620046620046,0.20847902097902093,0.6258741258741258,0.4781468531468531,0.5520104895104895,0.07342657342657345,0.0,0.0321819110735673,0.8662587412587412
psychologist,0.0737179487179487,-0.0268065268065268,0.05026223776223775,0.1826923076923076,0.1555944055944056,0.1691433566433566,0.08479020979020974,0.0,0.0135964912280701,0.7398018648018648
receptionist,0.1474358974358974,-0.0195221445221445,0.08347902097902096,0.458041958041958,0.4047202797202797,0.43138111888111885,0.05157342657342654,0.0,0.0306652512076451,0.8668414918414918
sales clerk,0.1628787878787878,-0.0224358974358974,0.0926573426573426,0.5055361305361306,0.483974358974359,0.4947552447552448,0.0423951048951049,0.0,0.0334493722651617,0.8645104895104895
scientist,0.143065268065268,-0.0675990675990676,0.10533216783216781,0.31497668997669,0.2400932400932401,0.27753496503496505,0.029720279720279692,0.0,0.0231080139034289,0.7698135198135199
server,0.1252913752913753,-0.0233100233100233,0.0743006993006993,0.4562937062937063,0.4230769230769231,0.4396853146853147,0.0607517482517482,0.0,0.0226716903660394,0.875
taxi driver,0.1217948717948717,-0.0407925407925407,0.08129370629370619,0.5961538461538461,0.6713286713286714,0.6337412587412588,0.0537587412587413,0.0,0.0344472814338545,0.8817016317016317
truck driver,0.0122377622377622,0.0489510489510489,0.03059440559440555,0.548951048951049,0.722027972027972,0.6354895104895104,0.15340909090909083,0.0,0.0316595291013895,0.8385780885780886
