,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0952797202797202,0.0064102564102564,0.0508449883449883,0.1722027972027972,0.1351981351981352,0.15370046620046618,0.0,0.028767239704739683,0.0216298807533154,0.6925990675990676
bartender,0.1133449883449883,-0.011072261072261,0.06220862470862465,0.2689393939393939,0.2529137529137529,0.26092657342657344,0.017773892773892744,0.0,0.0330916106816673,0.4781468531468531
cashier,0.113053613053613,-0.0399184149184149,0.07648601398601396,0.3152680652680653,0.3289627039627039,0.3221153846153846,0.03205128205128205,0.0,0.040778946165276,0.3557692307692308
chemical engineer,0.1232517482517482,-0.0087412587412587,0.06599650349650345,0.2479603729603729,0.1363636363636363,0.19216200466200462,0.021561771561771546,0.0,0.0323789458404842,0.6156759906759907
chemist,0.1142191142191142,-0.046037296037296,0.0801282051282051,0.2907925407925408,0.1876456876456876,0.23921911421911418,0.0356934731934732,0.0,0.0393533101427045,0.5215617715617715
construction worker,0.0780885780885781,-0.0812937062937062,0.07969114219114215,0.2878787878787879,0.4828088578088578,0.38534382284382285,0.05244755244755236,0.0,0.0590372365164527,0.2293123543123543
dentist,0.1244172494172494,-0.0081585081585081,0.06628787878787874,0.2526223776223776,0.1468531468531468,0.19973776223776218,0.021853146853146845,0.0,0.0335122324484027,0.6005244755244755
farm worker,0.0603146853146853,-0.0463286713286713,0.0533216783216783,0.231060606060606,0.4548368298368298,0.3429487179487179,0.0438519813519813,0.0,0.0559333028083027,0.3141025641025641
janitor,0.0512820512820512,-0.0504079254079254,0.050844988344988296,0.2301864801864802,0.4431818181818182,0.3366841491841492,0.05040792540792541,0.0,0.0577402753605322,0.3266317016317016
judge,0.1037296037296037,-0.0116550116550116,0.057692307692307654,0.2249417249417249,0.1398601398601398,0.18240093240093236,0.01325757575757575,0.0,0.02102700593094,0.6351981351981352
lawyer,0.0769230769230769,-0.0014568764568764,0.03918997668997665,0.1614219114219114,0.1011072261072261,0.13126456876456874,0.013111888111888053,0.0,0.0224347698952665,0.7374708624708625
line cook,0.0807109557109557,-0.0238927738927738,0.052301864801864745,0.2182400932400932,0.3321678321678322,0.2752039627039627,0.022435897435897353,0.0,0.044556832056832,0.4495920745920746
optometrist,0.1104312354312354,-0.0206876456876456,0.0655594405594405,0.2363053613053613,0.1535547785547785,0.1949300699300699,0.021124708624708596,0.0,0.0305025048301331,0.6101398601398601
parking attendant,0.1191724941724941,-0.0145687645687645,0.0668706293706293,0.2823426573426573,0.2319347319347319,0.2571386946386946,0.0224358974358974,0.0,0.0347775852713016,0.4857226107226107
pharmacist,0.1212121212121212,-0.0168997668997669,0.06905594405594405,0.2657342657342657,0.1561771561771562,0.21095571095571092,0.024621212121212148,0.0,0.0308466961034936,0.578088578088578
physician,0.1346153846153846,-0.0209790209790209,0.07779720279720276,0.2604895104895104,0.1398601398601398,0.2001748251748251,0.03336247086247085,0.0,0.0279709658506742,0.5996503496503497
physics teacher,0.0984848484848484,-0.027097902097902,0.0627913752913752,0.2400932400932401,0.1483100233100233,0.19420163170163168,0.018356643356643297,0.0,0.0347894947588198,0.6115967365967366
professor,0.1421911421911421,-0.0288461538461538,0.08551864801864795,0.3257575757575757,0.1687062937062937,0.2472319347319347,0.041083916083916046,0.0,0.0318041081087197,0.5055361305361306
psychologist,0.0748834498834498,0.0119463869463869,0.04341491841491835,0.1337412587412587,0.0812937062937062,0.10751748251748244,0.01296620046620045,0.0,0.018586706268804,0.784965034965035
receptionist,0.1284965034965035,-0.0288461538461538,0.07867132867132864,0.3167249417249417,0.24504662004662,0.28088578088578087,0.03423659673659674,0.0,0.031773280514767,0.4382284382284382
sales clerk,0.1296620046620046,-0.009032634032634,0.06934731934731929,0.259032634032634,0.2118298368298368,0.2354312354312354,0.02491258741258739,0.0,0.0317277633914485,0.5291375291375291
scientist,0.1115967365967365,-0.0043706293706293,0.0579836829836829,0.2019230769230769,0.1005244755244755,0.1512237762237762,0.013548951048950996,0.0,0.0229623955220484,0.6975524475524476
server,0.1101398601398601,-0.0032051282051282,0.05667249417249415,0.2307692307692307,0.1972610722610722,0.21401515151515144,0.012237762237762248,0.0,0.0260114684753674,0.571969696969697
taxi driver,0.0952797202797202,-0.0929487179487179,0.09411421911421905,0.3074009324009324,0.4286130536130536,0.368006993006993,0.04967948717948715,0.0,0.0560751617668259,0.263986013986014
truck driver,0.0635198135198135,-0.0766317016317016,0.07007575757575756,0.2395104895104895,0.5241841491841492,0.38184731934731936,0.05740093240093235,0.0,0.0572371914936859,0.2363053613053613
