Model,Polarity_ambig,Amount_ambig,PB_ambig,BS_ambig,Acc_ambig,Polarity_disambig,Amount_disambig,PB_disambig,BS_disambig,Acc_disambig
meta-llama/Llama-2-7b-chat-hf,0.0350506810262907,0.2782671258281014,0.04185225546810904,0.0685240274599542,0.435,0.0281737571371717,0.1547073184268306,0.035329874732313644,0.1212814645308923,0.405
meta-llama/Llama-2-13b-chat-hf,0.0711678565337101,0.2258889146084267,0.0718564826095313,0.0497647058823529,0.55,0.0286967571723668,0.1164320232612915,0.03992625463966918,0.1105882352941176,0.4833333333333333
meta-llama/Llama-2-70b-chat-hf,0.0316922203812447,0.2518752148935075,0.05235797603480523,0.0237704918032787,0.5166666666666667,0.0174762229640277,0.0800053334199675,0.02004032958911,0.0491803278688525,0.7616666666666667
gpt-3.5-turbo-0613,0.0603510507108067,0.1432309824322018,0.04152868256404835,0.027743569385404,0.7046666666666667,0.0188993100395538,0.0430515006673542,0.01004808037490958,0.0938739006946511,0.8416666666666666
gpt-4-1106-preview,0.0256494386372434,0.0268689508323654,0.00423823128091416,0.0033744010951403,0.9433333333333334,0.0087104054482103,0.0087104054482103,0.0014224386724386302,0.0595482546201231,0.7933333333333333
