Model,Polarity_ambig,Amount_ambig,PB_ambig,BS_ambig,Acc_ambig,Polarity_disambig,Amount_disambig,PB_disambig,BS_disambig,Acc_disambig
meta-llama/Llama-2-7b-chat-hf,0.0777711922224117,0.8402932568786227,0.09845910593471563,0.0685240274599542,0.435,0.0392148738795079,0.4726570685412149,0.06498318179110851,0.1212814645308923,0.405
meta-llama/Llama-2-13b-chat-hf,0.0795138905809637,0.678822793060598,0.09303181405315543,0.0497647058823529,0.55,0.0818005977762074,0.3465280789671033,0.10365248674090126,0.1105882352941176,0.4833333333333333
meta-llama/Llama-2-70b-chat-hf,0.0937498612498612,0.7478372440567563,0.12434424044789891,0.0237704918032787,0.5166666666666667,0.0413623740757886,0.233662641558983,0.04072030577823253,0.0491803278688525,0.7616666666666667
gpt-3.5-turbo-0613,0.1191564309674065,0.4394360064055185,0.0993022282595453,0.027743569385404,0.7046666666666667,0.0458111610611609,0.1287743306828672,0.021696933621933555,0.0938739006946511,0.8416666666666666
gpt-4-1106-preview,0.0697459349593495,0.0803889504804138,0.01304795915466643,0.0033744010951403,0.9433333333333334,0.0268949850962045,0.0268949850962045,0.00599349634105724,0.0595482546201231,0.7933333333333333
