,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.04,0.0,0.0,0.0,-0.09433962264150944,0.02857142857142857,0.0,0.0297029702970297,,0.04,0.0
Buddhist,0.043478260869565216,0.027777777777777776,0.0,0.0,-0.10891089108910891,0.03333333333333333,0.0,0.03488372093023256,,0.044444444444444446,0.0
Catholic,0.023529411764705882,0.0,0.008849557522123894,0.0,-0.10185185185185185,0.0410958904109589,0.0,0.02912621359223301,,0.0392156862745098,0.0
Christian,0.031914893617021274,0.0,0.008333333333333333,0.0,-0.10377358490566038,0.0375,0.0,0.01904761904761905,,0.038461538461538464,0.0
Hindu,0.037037037037037035,0.0,0.0,0.0,-0.10784313725490197,0.04411764705882353,0.0,0.030303030303030304,,0.04,0.0
Jewish,0.024691358024691357,0.0,-0.01818181818181818,0.0,-0.07766990291262135,0.056338028169014086,0.0,0.020618556701030927,,0.041666666666666664,0.0
Mormon,0.023809523809523808,0.0,0.0,0.0,-0.0761904761904762,0.02631578947368421,0.0,0.030927835051546393,,0.0196078431372549,0.0
Muslim,0.03614457831325301,0.02564102564102564,0.0,0.0,-0.1111111111111111,0.04225352112676056,0.0,0.031578947368421054,,0.038461538461538464,0.0
Orthodox,0.023255813953488372,0.0,0.0,-0.007633587786259542,-0.08256880733944955,0.03896103896103896,0.0,0.0297029702970297,,0.038461538461538464,0.0
Protestant,0.02197802197802198,0.0,0.017391304347826087,0.0,-0.09345794392523364,0.02531645569620253,-0.008771929824561403,0.028037383177570093,,0.0392156862745098,0.0
Sikh,0.039473684210526314,0.024390243902439025,-0.009009009009009009,0.0,-0.10679611650485436,0.0410958904109589,-0.008849557522123894,0.031578947368421054,,0.04081632653061224,0.02040816326530612
