,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.05333333333333334,0.0,0.0,0.0,-0.1509433962264151,0.04285714285714286,0.0,0.039603960396039604,,0.06,0.0
Buddhist,0.057971014492753624,0.027777777777777776,0.0,0.0,-0.1782178217821782,0.05,0.0,0.046511627906976744,,0.06666666666666667,0.0
Catholic,0.03529411764705882,0.0,0.017699115044247787,0.0,-0.1574074074074074,0.0547945205479452,0.0,0.038834951456310676,,0.058823529411764705,0.0
Christian,0.0425531914893617,0.0,0.016666666666666666,0.0,-0.16037735849056603,0.05,0.0,0.02857142857142857,,0.057692307692307696,0.0
Hindu,0.04938271604938271,0.0,0.0,0.0,-0.17647058823529413,0.058823529411764705,0.0,0.04040404040404041,,0.06,0.0
Jewish,0.037037037037037035,0.0,-0.01818181818181818,0.0,-0.11650485436893204,0.08450704225352113,0.0,0.030927835051546393,,0.0625,0.0
Mormon,0.03571428571428571,0.0,0.0,0.0,-0.11428571428571428,0.039473684210526314,0.0,0.041237113402061855,,0.0392156862745098,0.0
Muslim,0.04819277108433735,0.02564102564102564,0.008771929824561403,0.0,-0.17592592592592593,0.056338028169014086,0.0,0.042105263157894736,,0.057692307692307696,0.0
Orthodox,0.03488372093023256,0.0,0.0,-0.007633587786259542,-0.12844036697247707,0.06493506493506493,0.0,0.039603960396039604,,0.057692307692307696,0.0
Protestant,0.03296703296703297,0.0,0.034782608695652174,0.0,-0.14018691588785046,0.0379746835443038,-0.008771929824561403,0.037383177570093455,,0.058823529411764705,0.0
Sikh,0.05263157894736842,0.024390243902439025,-0.009009009009009009,0.0,-0.17475728155339806,0.0547945205479452,-0.008849557522123894,0.042105263157894736,,0.061224489795918366,0.04081632653061224
