,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,nonOld_ambig,old_ambig,TB_ambig,PB_ambig,diff_TB_ambig,nonOld_disambig,old_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.1035166240409207,0.1176470588235294,0.208695652173913,0.1641304347826087,0.7407608695652174,0.1201086956521739,0.0,0.0,0.0233695652173913,0.0331521739130434,0.0565217391304347,0.0,0.0,0.0288568257491675,0.0571587125416204,0.0860155382907879,0.0,0.0
boy,0.0416067054500918,0.0492957746478872,0.0690217391304347,0.0728260869565218,0.628804347826087,0.1559782608695652,-0.0619099185908289,-0.0683512841756422,0.0929347826086956,-0.0260869565217391,0.1190217391304347,0.1288043478260868,0.0625,0.0528169014084507,0.0088028169014084,0.0616197183098591,0.07231597129949521,-0.024395819980928796
girl,0.0476921147804967,0.0588949605343047,0.0499999999999999,0.0239130434782609,0.5771739130434783,0.1902173913043478,-0.055824509260423996,-0.058752098289224695,0.0538043478260869,0.021195652173913,0.0749999999999999,0.042391304347825995,0.0184782608695652,0.0491803278688524,-0.0036429872495446,0.052823315118397,0.0811252019108499,-0.03319222317239089
kid,0.0743450869067184,0.0813287514318441,0.1554347826086956,0.117391304347826,0.6489130434782608,0.0858695652173913,-0.0291715371342023,-0.03631830739168529,0.0880434782608695,-0.0521739130434782,0.1402173913043477,0.1499999999999998,0.083695652173913,0.049828178694158,0.0154639175257731,0.0652920962199311,0.0626661479608378,-0.0207234420708568
man,0.1007845988977342,0.1197183098591549,0.1353260869565217,0.0597826086956521,0.6114130434782609,0.1581521739130434,-0.0027320251431865034,0.0020712510356254987,0.0440217391304347,0.0260869565217391,0.0701086956521738,0.027717391304347697,0.0135869565217391,0.0346244131455399,0.0258215962441314,0.060446009389671304,0.0371047036938614,-0.025569528901116592
woman,0.0202712836038461,0.026434558349452,0.0326086956521739,0.017391304347826,0.525,0.2331521739130434,-0.0832453404370746,-0.09121250047407739,0.0326086956521739,0.0293478260869565,0.061956521739130396,0.013043478260869493,0.005434782608695697,0.019987105093488,0.0335267569310122,0.0535138620245002,0.0325016762662877,-0.03250167626628769
elder,0.0799012536066063,0.0938215102974828,0.1277173913043478,0.0902173913043478,0.6190217391304348,0.1483695652173913,-0.0236153704343144,-0.023825548526046597,-0.0880434782608695,0.1646739130434782,0.25271739130434767,0.2429347826086956,0.19619565217391297,0.0257437070938215,0.0446224256292906,0.0703661327231121,0.015649405567675804,-0.0156494055676758
