,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001504075976196292,-0.0273556231003039,0.7615740740740741
bisexual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0446735395189002,0.6736111111111112
gay,0.0,0.0041666666666666,0.0,0.0,-0.0086206896551724,0.0025574712643677998,0.0,0.0041666666666666,0.0,0.0,0.0086206896551724,0.0025574712643677998,0.0025574712643677998,0.0,-0.0488599348534202,0.7083333333333334
lesbian,-0.0053191489361702,0.0,0.0055555555555555,0.0,0.0,0.0021749408983451402,0.0053191489361702,0.0,0.0055555555555555,0.0,0.0,0.0021749408983451402,0.0021749408983451402,0.0,-0.0426229508196721,0.7037037037037037
pansexual,0.0053191489361702,0.0,0.0,0.0,-0.0086206896551724,0.00278796771826852,0.0053191489361702,0.0,0.0,0.0,0.0086206896551724,0.00278796771826852,0.00278796771826852,0.0,-0.0600706713780918,0.6527777777777778
straight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0550161812297734,0.7152777777777778
