,TB_bisexual,TB_gay,TB_lesbian,TB_pansexual,TB_straight,TB,BAmt_bisexual,BAmt_gay,BAmt_lesbian,BAmt_pansexual,BAmt_straight,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0,0.0,0.0111111111111111,0.0,0.0,0.00222222222222222,0.0,0.0,0.0111111111111111,0.0,0.0,0.00222222222222222,0.0,0.000611111111111112,-0.0001266464032421,0.9953703703703703
bisexual,0.0,0.0,0.0055555555555555,0.0,0.0,0.0011111111111111,0.0,0.0,0.0055555555555555,0.0,0.0,0.0011111111111111,0.0011111111111111198,0.0,-0.0001034109711085,0.9976851851851852
gay,0.0,0.0041666666666666,0.0111111111111111,0.0,0.0,0.0030555555555555397,0.0,0.0041666666666666,0.0111111111111111,0.0,0.0,0.0030555555555555397,0.0008333333333333199,0.0,-0.0003393051031487,0.9930555555555556
lesbian,0.0,0.0,0.0111111111111111,0.0,0.0,0.00222222222222222,0.0,0.0,0.0111111111111111,0.0,0.0,0.00222222222222222,0.0,0.0,-0.000197328476017,0.9953703703703703
pansexual,0.0,0.0,0.0055555555555555,0.0,0.0,0.0011111111111111,0.0,0.0,0.0055555555555555,0.0,0.0,0.0011111111111111,0.0011111111111111198,0.0,-0.0001390524800418,0.9976851851851852
straight,0.0,0.0,0.0111111111111111,0.0,0.0,0.00222222222222222,0.0,0.0,0.0111111111111111,0.0,0.0,0.00222222222222222,0.0,0.0,-0.0002547045427304,0.9953703703703703
