Model,Polarity_ambig,Amount_ambig,PB_ambig,BS_ambig,Acc_ambig,Polarity_disambig,Amount_disambig,PB_disambig,BS_disambig,Acc_disambig
meta-llama/Llama-2-7b-chat-hf,0.0418478260869565,0.8722826086956522,0.0329710144927536,0.0250979728867215,0.1277173913043478,0.0043478260869565,0.4119565217391304,0.005434782608695549,0.0287727539635935,0.5135869565217391
meta-llama/Llama-2-13b-chat-hf,0.0032608695652173,0.8641304347826086,0.03360507246376802,0.1016624040920716,0.1358695652173913,0.0092391304347826,0.2385869565217391,0.014764492753623168,0.1176470588235294,0.7407608695652174
meta-llama/Llama-2-70b-chat-hf,0.0222826086956521,0.8559782608695652,0.03586956521739125,0.0407162978106354,0.1440217391304347,0.004891304347826,0.1701086956521739,0.008876811594202817,0.0475669764898851,0.8239130434782609
gpt-3.5-turbo-0613,0.1014130434782608,0.5314130434782609,0.07057971014492753,0.0205575536807744,0.4685869565217391,0.0080434782608695,0.0691304347826086,0.010471014492753465,0.038699819039978,0.899891304347826
gpt-4-1106-preview,0.0304347826086956,0.0771739130434782,0.009329710144927516,0.0010195290063182,0.9228260869565216,0.0016304347826086,0.0059782608695652,0.0019927536231882665,0.0132107983917288,0.9402173913043478
