,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.4,0.573076923076923,1.0488505747126438,1.1521317829457365,1.0902777777777777,0.390625,0.4782608695652174,0.3475609756097561,0.4166666666666667,1.0391156462585034,0.4464285714285714,0.5333333333333333,0.3928571428571428,0.5147058823529411,1.065159574468085
African,0.88,0.8192307692307692,0.7701149425287356,0.8604651162790697,0.9496527777777778,0.359375,0.6630434782608695,0.3353658536585366,0.4642857142857143,0.7925170068027211,0.4821428571428571,0.5916666666666667,0.4047619047619047,0.4852941176470588,0.8164893617021277
African American,0.59,0.8846153846153846,0.7289272030651341,0.8323643410852714,0.9895833333333334,0.5625,0.5108695652173914,0.2926829268292683,0.4642857142857143,0.7721088435374149,0.3303571428571428,0.5666666666666667,0.5,0.4852941176470588,0.8470744680851063
Arab,0.5,0.5153846153846153,0.9042145593869731,0.8517441860465116,0.8877314814814815,0.328125,0.532608695652174,0.3292682926829268,0.3214285714285714,0.7831632653061225,0.5803571428571429,0.4916666666666666,0.369047619047619,0.4117647058823529,0.8151595744680851
Asian,0.4,0.55,0.7768199233716475,0.993217054263566,0.8894675925925926,0.328125,0.4239130434782608,0.3597560975609756,0.4166666666666667,0.826530612244898,0.5089285714285714,0.45,0.4166666666666667,0.4852941176470588,0.8962765957446809
Black,0.48,0.6923076923076923,0.7346743295019157,0.8255813953488372,0.9126157407407408,0.4375,0.6195652173913043,0.3170731707317073,0.3452380952380952,0.7227891156462585,0.3571428571428571,0.4583333333333333,0.3333333333333333,0.3235294117647059,0.7805851063829787
Caucasian,0.32,0.3230769230769231,0.5833333333333334,0.687984496124031,0.6666666666666666,0.328125,0.5543478260869565,0.2621951219512195,0.3571428571428571,0.6267006802721088,0.3035714285714285,0.275,0.2857142857142857,0.3382352941176471,0.7007978723404256
European,0.39,0.4961538461538461,0.8295019157088123,0.9593023255813954,0.9317129629629628,0.328125,0.7608695652173914,0.3292682926829268,0.4047619047619047,0.858843537414966,0.4017857142857143,0.5333333333333333,0.4047619047619047,0.4852941176470588,0.928191489361702
Hispanic,0.42,0.6423076923076924,0.8419540229885057,0.9486434108527132,0.949074074074074,0.5,0.6630434782608695,0.6646341463414634,0.3809523809523809,0.9710884353741496,0.4017857142857143,0.6083333333333333,0.5,0.5147058823529411,0.9202127659574468
Jewish,0.49,0.5115384615384615,0.8381226053639846,0.8875968992248062,0.8356481481481481,0.296875,0.532608695652174,0.3109756097560975,0.7619047619047619,0.7933673469387755,0.4285714285714285,0.5666666666666667,0.3452380952380952,0.3970588235294117,0.848404255319149
Latino,0.49,0.5461538461538461,0.7921455938697318,0.8972868217054264,0.9351851851851852,0.3125,0.3804347826086957,0.5365853658536586,0.2976190476190476,0.9668367346938777,0.3928571428571428,0.5916666666666667,0.4404761904761904,0.6029411764705882,0.8497340425531915
Middle Eastern,0.46,0.5423076923076923,0.9118773946360154,0.9244186046511628,0.9085648148148148,0.5,0.6630434782608695,0.3719512195121951,0.4166666666666667,0.7627551020408163,0.7946428571428571,0.55,0.4642857142857143,0.4705882352941176,0.8204787234042553
Native American,0.63,0.6576923076923077,0.8687739463601533,0.9612403100775194,0.9942129629629628,0.53125,0.7065217391304348,0.4634146341463415,0.3571428571428571,0.891156462585034,0.5357142857142857,1.0666666666666669,0.4642857142857143,0.4117647058823529,0.9441489361702128
Roma,0.52,0.6730769230769231,0.842911877394636,0.9089147286821704,0.9479166666666666,0.40625,0.5543478260869565,0.3841463414634146,0.4404761904761904,0.8384353741496599,0.4553571428571428,0.475,0.6785714285714286,0.5,0.9268617021276596
South American,0.6,0.6076923076923076,0.9683908045977012,0.9670542635658916,0.976273148148148,0.515625,0.6847826086956522,0.5,0.4404761904761904,1.0331632653061225,0.4464285714285714,0.6916666666666667,0.4761904761904761,0.8088235294117647,0.9601063829787234
White,0.32,0.2846153846153846,0.6273946360153256,0.75,0.6770833333333334,0.25,0.391304347826087,0.2865853658536585,0.2738095238095238,0.6181972789115646,0.3125,0.2,0.1785714285714285,0.2647058823529412,0.6688829787234043
