,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,-0.05,0.023076923076923,-0.0268199233716475,-0.00484496124031,-0.0005787037037037,0.03125,-0.0217391304347826,-0.024390243902439,0.0595238095238095,0.0017006802721088,0.0446428571428571,-0.025,0.0238095238095238,0.088235294117647,0.026595744680851
African,0.06,0.0384615384615384,0.0153256704980842,-0.003875968992248,0.0179398148148148,0.03125,-0.0217391304347826,-0.0365853658536585,0.0238095238095238,-0.0238095238095238,-0.0625,-0.0333333333333333,0.0119047619047619,0.0,-0.0226063829787234
African American,0.07,0.0038461538461538,0.0047892720306513,-0.0096899224806201,-0.0069444444444444,0.078125,-0.1521739130434782,0.0060975609756097,-0.0357142857142857,0.0306122448979591,-0.0178571428571428,0.0166666666666666,0.0714285714285714,-0.0294117647058823,-0.026595744680851
Arab,0.04,-0.0115384615384615,0.0057471264367816,-0.0087209302325581,-0.0173611111111111,0.0625,-0.0108695652173913,0.0548780487804878,-0.0119047619047619,-0.0034013605442176,-0.0357142857142857,-0.025,-0.0833333333333333,0.0294117647058823,0.0492021276595744
Asian,0.02,-0.0269230769230769,-0.0229885057471264,0.0261627906976744,0.0121527777777777,0.015625,0.0217391304347826,0.0060975609756097,0.1071428571428571,-0.0127551020408163,-0.1160714285714285,0.0416666666666666,0.0,-0.0735294117647058,-0.0053191489361702
Black,-0.02,0.0269230769230769,0.0009578544061302,-0.0542635658914728,0.0109953703703703,0.03125,-0.0434782608695652,-0.0304878048780487,0.0357142857142857,0.016156462585034,-0.0535714285714285,0.0083333333333333,0.0119047619047619,0.0294117647058823,0.0239361702127659
Caucasian,-0.06,0.0038461538461538,-0.014367816091954,0.0135658914728682,-0.015625,0.046875,0.108695652173913,-0.0182926829268292,0.0833333333333333,0.0042517006802721,-0.0089285714285714,0.0,0.0476190476190476,-0.0441176470588235,0.014627659574468
European,-0.04,0.0,0.0220306513409961,-0.0077519379844961,-0.0167824074074074,-0.046875,0.108695652173913,0.0,0.0357142857142857,0.0119047619047619,-0.0089285714285714,-0.0166666666666666,0.0476190476190476,-0.0147058823529411,-0.0079787234042553
Hispanic,-0.08,0.0192307692307692,0.0028735632183908,-0.000968992248062,-0.0138888888888888,0.015625,0.0326086956521739,0.0914634146341463,-0.0357142857142857,0.0348639455782312,-0.0714285714285714,-0.0666666666666666,-0.0833333333333333,0.0294117647058823,-0.014627659574468
Jewish,-0.06,0.0153846153846153,0.0019157088122605,0.005813953488372,-0.0127314814814814,0.015625,-0.0760869565217391,-0.048780487804878,0.1666666666666666,0.0076530612244897,0.0803571428571428,-0.075,0.0119047619047619,0.0147058823529411,0.0066489361702127
Latino,-0.03,-0.0192307692307692,0.003831417624521,0.0184108527131782,-0.0167824074074074,0.03125,0.0434782608695652,0.0365853658536585,-0.0357142857142857,0.010204081632653,-0.0178571428571428,-0.025,0.0714285714285714,0.0735294117647058,-0.0172872340425531
Middle Eastern,-0.04,0.0153846153846153,0.0392720306513409,-0.0300387596899224,-0.0104166666666666,-0.0625,-0.0326086956521739,0.0304878048780487,-0.0357142857142857,0.0059523809523809,0.1428571428571428,0.0166666666666666,-0.0833333333333333,-0.0441176470588235,-0.0026595744680851
Native American,-0.11,-0.0576923076923076,0.0162835249042145,0.0,-0.0138888888888888,-0.015625,-0.0326086956521739,0.0426829268292682,0.0119047619047619,-0.0085034013605442,-0.0267857142857142,0.1833333333333333,0.0119047619047619,0.0,0.0252659574468085
Roma,0.0,-0.0384615384615384,0.0105363984674329,0.000968992248062,-0.0081018518518518,0.09375,-0.1195652173913043,0.0121951219512195,0.0238095238095238,-0.0034013605442176,-0.0714285714285714,-0.0166666666666666,0.0595238095238095,0.0441176470588235,0.0252659574468085
South American,-0.01,0.0269230769230769,-0.0019157088122605,0.001937984496124,-0.0231481481481481,0.0,-0.0217391304347826,-0.0304878048780487,0.0119047619047619,0.0246598639455782,0.0446428571428571,0.0,-0.0833333333333333,0.0588235294117647,0.0119680851063829
White,-0.01,0.0153846153846153,-0.0229885057471264,0.0096899224806201,-0.0092592592592592,0.0,-0.0108695652173913,0.0182926829268292,0.0119047619047619,0.0008503401360544,0.0178571428571428,-0.0166666666666666,0.0357142857142857,0.0,0.026595744680851
