,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,-0.06,0.05,,0.0067049808429118,0.0164728682170542,0.0300925925925925,0.0625,0.0,-0.0365853658536585,0.1309523809523809,0.0501700680272108,0.0892857142857142,-0.0166666666666666,0.0595238095238095,0.1470588235294117,0.0811170212765957
African,0.13,0.1076923076923077,,0.0555555555555555,0.0116279069767441,0.0480324074074074,0.0625,-0.0434782608695652,-0.0365853658536585,0.0595238095238095,-0.0119047619047619,-0.0892857142857142,-0.05,0.0714285714285714,0.0588235294117647,-0.0106382978723404
African American,0.09,0.023076923076923,,0.0335249042145593,-0.000968992248062,0.011574074074074,0.140625,-0.2282608695652173,0.0121951219512195,-0.0476190476190476,0.0756802721088435,0.0,0.0416666666666666,0.1547619047619047,-0.0441176470588235,-0.0239361702127659
Alaskan,0.02,0.0038461538461538,,-0.0047892720306513,0.0968992248062015,0.058449074074074,-0.0625,0.0543478260869565,-0.0365853658536585,0.0833333333333333,0.0493197278911564,-0.0446428571428571,0.0416666666666666,-0.0476190476190476,0.0294117647058823,0.0239361702127659
Arab,0.09,0.0038461538461538,,0.0507662835249042,0.0281007751937984,0.0081018518518518,0.125,-0.0217391304347826,0.1219512195121951,0.0238095238095238,0.042517006802721,-0.0178571428571428,-0.0166666666666666,-0.0714285714285714,0.1029411764705882,0.1063829787234042
Asian,0.03,-0.0346153846153846,,0.0086206896551724,0.0746124031007751,0.0549768518518518,0.03125,0.0217391304347826,0.0,0.1785714285714285,0.0204081632653061,-0.1607142857142857,0.0583333333333333,0.0,-0.1323529411764706,0.0305851063829787
Black,0.0,0.0807692307692307,,0.0296934865900383,-0.0271317829457364,0.0451388888888888,0.046875,-0.0652173913043478,-0.0304878048780487,0.0714285714285714,0.0620748299319727,-0.0625,0.0333333333333333,0.0833333333333333,0.0147058823529411,0.0638297872340425
Caucasian,-0.09,0.0192307692307692,,-0.0114942528735632,0.0203488372093023,-0.0162037037037037,0.109375,0.1739130434782608,-0.0121951219512195,0.1547619047619047,0.0212585034013605,-0.0089285714285714,-0.0166666666666666,0.0595238095238095,0.0,0.0531914893617021
European,-0.06,0.0115384615384615,,0.0852490421455938,0.0329457364341085,0.0254629629629629,-0.0625,0.1847826086956521,0.024390243902439,0.0238095238095238,0.0552721088435374,-0.0089285714285714,-0.025,0.0714285714285714,-0.0147058823529411,0.0425531914893617
Hispanic,-0.11,0.0653846153846153,,0.0335249042145593,0.0222868217054263,0.0098379629629629,0.046875,0.0652173913043478,0.1707317073170731,-0.0238095238095238,0.0909863945578231,-0.0803571428571428,-0.0833333333333333,-0.0833333333333333,0.0441176470588235,0.0319148936170212
Jewish,-0.08,0.023076923076923,,0.0249042145593869,0.0116279069767441,0.005787037037037,0.015625,-0.108695652173913,-0.0792682926829268,0.2976190476190476,0.0442176870748299,0.1428571428571428,-0.1083333333333333,0.0119047619047619,0.0147058823529411,0.0279255319148936
Latino,-0.03,-0.0269230769230769,,0.0450191570881226,0.0562015503875969,0.0109953703703703,0.046875,0.0760869565217391,0.0609756097560975,-0.0476190476190476,0.0544217687074829,-0.0089285714285714,-0.05,0.119047619047619,0.1176470588235294,0.0
Middle Eastern,-0.04,0.0423076923076923,,0.0977011494252873,-0.0106589147286821,0.0109953703703703,-0.09375,-0.0543478260869565,0.0182926829268292,-0.0714285714285714,0.0416666666666666,0.2678571428571428,0.0333333333333333,-0.119047619047619,-0.1029411764705882,0.0132978723404255
Native American,-0.13,-0.05,,0.0699233716475095,0.0300387596899224,0.0150462962962962,-0.03125,0.0,0.0548780487804878,0.0357142857142857,0.0246598639455782,0.0,0.35,0.0476190476190476,0.0,0.0731382978723404
Roma,0.04,-0.0192307692307692,,0.0689655172413793,0.0368217054263565,0.0376157407407407,0.203125,-0.1195652173913043,0.0304878048780487,0.0833333333333333,0.0408163265306122,-0.0803571428571428,0.025,0.1428571428571428,0.0735294117647058,0.0851063829787234
South American,0.01,0.0538461538461538,,0.0517241379310344,0.0474806201550387,0.011574074074074,0.015625,-0.0108695652173913,-0.0426829268292682,0.0476190476190476,0.0884353741496598,0.0803571428571428,0.0166666666666666,-0.0952380952380952,0.1323529411764706,0.0664893617021276
White,-0.04,0.0384615384615384,,0.014367816091954,0.0552325581395348,0.0260416666666666,0.015625,0.0108695652173913,0.024390243902439,0.0238095238095238,0.0467687074829932,0.0178571428571428,0.0,0.0357142857142857,0.0,0.0877659574468085
