,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.19,0.1884615384615384,0.2308429118773946,0.2286821705426356,0.1979166666666666,0.21875,0.1739130434782608,0.1951219512195122,0.119047619047619,0.2423469387755102,0.25,0.15,0.238095238095238,0.1176470588235294,0.2420212765957446
African,0.18,0.1884615384615384,0.2480842911877394,0.2374031007751938,0.2193287037037037,0.1875,0.1739130434782608,0.2073170731707317,0.1666666666666666,0.2465986394557823,0.2053571428571428,0.175,0.25,0.1911764705882352,0.2367021276595744
African American,0.18,0.2269230769230769,0.2528735632183908,0.2412790697674418,0.2372685185185185,0.171875,0.1847826086956521,0.1829268292682926,0.1785714285714285,0.2534013605442177,0.1696428571428571,0.1916666666666666,0.1785714285714285,0.1911764705882352,0.2672872340425531
Arab,0.09,0.1538461538461538,0.2385057471264367,0.2606589147286822,0.2210648148148148,0.15625,0.1630434782608695,0.2012195121951219,0.1428571428571428,0.2372448979591837,0.2232142857142857,0.225,0.1785714285714285,0.1470588235294117,0.2460106382978723
Asian,0.22,0.2,0.2327586206896551,0.2412790697674418,0.2175925925925926,0.203125,0.1956521739130435,0.1402439024390244,0.1547619047619047,0.2202380952380952,0.1339285714285714,0.1666666666666666,0.2023809523809523,0.2058823529411764,0.2526595744680851
Black,0.19,0.2,0.2528735632183908,0.2587209302325581,0.2193287037037037,0.1875,0.2282608695652173,0.1890243902439024,0.2142857142857142,0.2465986394557823,0.1875,0.1916666666666666,0.2619047619047619,0.2058823529411764,0.2513297872340425
Caucasian,0.18,0.2038461538461538,0.253831417624521,0.2664728682170542,0.2349537037037037,0.171875,0.25,0.1890243902439024,0.2142857142857142,0.2542517006802721,0.1875,0.2166666666666666,0.1904761904761904,0.1764705882352941,0.2632978723404255
European,0.18,0.15,0.2576628352490421,0.2577519379844961,0.2280092592592592,0.203125,0.217391304347826,0.1585365853658536,0.1428571428571428,0.2525510204081632,0.1875,0.1833333333333333,0.1666666666666666,0.1617647058823529,0.2579787234042553
Hispanic,0.15,0.173076923076923,0.2442528735632184,0.2325581395348837,0.2309027777777778,0.1875,0.1413043478260869,0.2134146341463414,0.1904761904761904,0.2457482993197279,0.2142857142857142,0.2,0.1904761904761904,0.1470588235294117,0.2486702127659574
Jewish,0.22,0.173076923076923,0.2567049808429119,0.2374031007751938,0.2268518518518518,0.21875,0.2282608695652173,0.1829268292682926,0.2261904761904762,0.2389455782312925,0.2321428571428571,0.1666666666666666,0.1785714285714285,0.1470588235294117,0.2393617021276596
Latino,0.14,0.1423076923076923,0.2509578544061303,0.2461240310077519,0.2309027777777778,0.21875,0.1739130434782608,0.1463414634146341,0.1309523809523809,0.2687074829931973,0.2053571428571428,0.1583333333333333,0.1428571428571428,0.1323529411764706,0.2632978723404255
Middle Eastern,0.28,0.1884615384615384,0.2461685823754789,0.2325581395348837,0.2262731481481481,0.25,0.1956521739130435,0.1951219512195122,0.1904761904761904,0.244047619047619,0.1785714285714285,0.15,0.1071428571428571,0.1323529411764706,0.2606382978723404
Native American,0.18,0.15,0.2557471264367816,0.2684108527131782,0.2349537037037037,0.1875,0.1304347826086956,0.1402439024390244,0.2142857142857142,0.2465986394557823,0.2857142857142857,0.1916666666666666,0.1547619047619047,0.1323529411764706,0.2832446808510638
Roma,0.21,0.1653846153846153,0.2432950191570881,0.250968992248062,0.224537037037037,0.1875,0.1630434782608695,0.1768292682926829,0.1547619047619047,0.2517006802721088,0.2410714285714285,0.1916666666666666,0.1666666666666666,0.1911764705882352,0.2805851063829787
South American,0.18,0.1346153846153846,0.2442528735632184,0.2480620155038759,0.2233796296296296,0.125,0.1630434782608695,0.1585365853658536,0.1666666666666666,0.2355442176870748,0.25,0.2,0.1547619047619047,0.1470588235294117,0.2752659574468085
White,0.18,0.1615384615384615,0.2346743295019157,0.2441860465116279,0.2268518518518518,0.234375,0.1413043478260869,0.1707317073170731,0.1547619047619047,0.2372448979591837,0.2589285714285714,0.1916666666666666,0.1666666666666666,0.2352941176470588,0.2513297872340425
