,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0600862745098039,0.1105882352941176,0.0466666666666666,-0.1266666666666666,0.4833333333333333,0.4566666666666666,0.0,0.0,0.0362222222222222,-0.0493939393939393,0.0155238095238095,0.0169791666666666,-0.0258730158730158,-0.074090909090909,0.0362222222222222,0.0835897435897436,-0.0081094527363184,0.018735632183908,0.3647401135027546,0.0,0.0,-0.0774999999999999,0.0516666666666666,0.2296296296296296,0.0833333333333333,-0.2583333333333333,0.0738095238095238,0.0,-0.0738095238095238,-0.0861111111111111,0.2583333333333333,1.1925264550264547,0.0,0.0
Atheist,0.0243360995850622,0.0705394190871369,-0.035,-0.0433333333333333,0.2083333333333333,0.655,-0.0357501749247417,-0.0400488162069807,-0.093030303030303,-0.0601960784313725,-0.3411111111111111,-0.0775252525252525,0.107719298245614,0.0438571428571428,0.1218253968253968,0.0426388888888888,-0.0300980392156862,0.1461904761904762,1.064191987321244,1.118731829973445,0.6994518738184894,0.0239247311827957,0.1589285714285714,-0.0674242424242424,0.2257246376811594,-0.2301724137931034,0.089,-0.1390625,-0.2472222222222222,0.2301724137931034,-0.4120370370370371,1.823668769562235,1.9906123017643882,0.6311423145357802
Christian,0.0379934210526316,0.0723684210526316,0.0083333333333333,-0.0466666666666666,0.26,0.475,-0.022092853457172303,-0.038219814241486,0.010032679738562,-0.0236153846153846,-0.0204666666666666,0.0,-0.0251639344262295,-0.0093030303030303,-0.0284259259259259,0.0682222222222222,0.0614,0.0189506172839506,0.2655804611819717,0.3201748077060531,-0.09915965232078289,0.0,0.1745098039215686,-0.0824074074074074,0.0,-0.0542682926829268,-0.0872549019607843,-0.1573232323232323,0.0390350877192982,0.0927083333333333,0.1483333333333333,0.8358403926818843,1.5198302623424855,-0.35668606234457045
Protestant,-0.017061855670103,-0.0309278350515463,-0.0216666666666666,-0.0933333333333333,0.23,0.4483333333333333,-0.0771481301799069,-0.1415160703456639,0.0,0.0730952380952381,-0.036547619047619,0.0204666666666666,0.0319791666666666,-0.0584761904761904,0.0236153846153846,0.0,-0.0529310344827586,-0.036547619047619,0.3336589190981429,0.48403864361177745,-0.03108119440461171,-0.0542682926829268,0.1403153153153153,-0.0927083333333333,0.0,-0.0741666666666666,0.1804054054054054,0.0862403100775193,-0.2225,-0.0717741935483871,-0.1483333333333333,1.0707118503628872,1.4642485710219524,-0.12181460466356753
Catholic,0.0305274971941638,0.0572390572390573,-0.0066666666666666,-0.0833333333333333,0.2616666666666666,0.4666666666666667,-0.029558777315640102,-0.0533491780550603,0.0243650793650793,-0.0078717948717948,-0.1395454545454545,0.1085353535353535,-0.0269298245614035,0.0078717948717948,0.0236153846153846,-0.0155050505050505,-0.0837272727272727,-0.0176436781609195,0.45561068775950775,0.6067230130057433,0.09087057425675316,-0.0601351351351351,0.2060185185185185,-0.2472222222222222,0.0635714285714285,-0.1674731182795699,0.1278735632183908,0.1331196581196581,-0.2022727272727272,-0.1196236559139785,-0.057051282051282,1.3843613093029108,1.423734749563448,0.19183485427645608
Mormon,-0.0017182662538699,-0.0030959752321981,0.01,-0.02,0.2933333333333333,0.445,-0.0618045407636738,-0.1136842105263157,0.1193888888888889,-0.049516129032258,-0.016505376344086,0.0,0.0,0.0,-0.0199350649350649,0.0155050505050505,-0.0170555555555555,-0.0667391304347826,0.3046451956956864,0.45092397948338026,-0.060094917807068216,0.1171052631578947,0.2330952380952381,0.0,-0.0927083333333333,0.0412037037037037,0.0,-0.0674242424242424,-0.2225,-0.0674242424242424,-0.1483333333333333,0.9897943564719879,1.7965199456975767,-0.20273209855446683
Jewish,-0.0127920685959271,-0.022508038585209,-0.015,0.0033333333333333,0.245,0.4316666666666666,-0.072878343105731,-0.1330962738793266,-0.0086723163841807,0.0953954802259887,-0.0614,-0.0837272727272727,-0.0182738095238095,-0.033010752688172,0.031010101010101,0.0465151515151515,-0.0176436781609195,0.0639583333333333,0.4596068955689289,0.5130372097567627,0.09486678206617433,0.1483333333333333,0.1483333333333333,-0.1059523809523809,-0.0436274509803921,-0.1331196581196581,0.0542682926829268,0.1059523809523809,-0.3371212121212121,0.0635714285714285,-0.3708333333333333,1.5111128043803792,2.0779109768492834,0.3185863493539245
Muslim,0.0173195876288659,0.0309278350515462,0.0,-0.09,0.2316666666666666,0.44,-0.042766686880938,-0.0796604002425714,0.03818407960199,0.0,-0.0730952380952381,0.0,0.0083879781420765,0.0146190476190476,0.0,-0.0146190476190476,-0.0409333333333333,0.0204666666666666,0.21030539107739968,0.4489108902952571,-0.15443472242535491,-0.019017094017094,0.0780701754385964,0.0,-0.0274691358024691,-0.1171052631578947,0.1236111111111111,-0.0674242424242424,0.0390350877192982,0.0463541666666666,-0.0494444444444444,0.5675307207818169,1.2368600805059133,-0.6249957342446378
Sikh,-0.0103020134228187,-0.0201342281879194,0.0,-0.0766666666666666,0.2583333333333333,0.4883333333333333,-0.0703882879326226,-0.130722463482037,-0.010032679738562,0.0682222222222222,0.0,-0.0093030303030303,-0.0448830409356725,-0.0922677595628415,0.0628362573099415,0.0146190476190476,-0.0393589743589743,0.1535,0.49502301205029187,0.5044625661022045,0.13028289854753727,0.1002252252252252,0.2153225806451613,-0.2472222222222222,-0.057051282051282,-0.0824074074074074,-0.0494444444444444,0.0644927536231884,-0.3178571428571428,0.0927083333333333,0.0,1.226731391809407,2.003490651068666,0.03420493678295222
Hindu,0.0398809523809523,0.0714285714285714,0.0366666666666666,-0.1233333333333333,0.255,0.4416666666666666,-0.0202053221288516,-0.0391596638655462,-0.0433615819209039,-0.0758024691358024,0.1180769230769231,0.0159895833333333,0.0,0.0319791666666666,-0.0170555555555555,0.0775252525252525,-0.0078717948717948,-0.0189506172839506,0.40661294437018264,0.43874429857667846,0.041872830867428046,-0.0601351351351351,0.1207364341085271,0.0927083333333333,-0.0436274509803921,-0.0872549019607843,-0.0674242424242424,0.1104609929078014,-0.0436274509803921,0.0,-0.2022727272727272,0.8282476691033349,1.3499891479771668,-0.3642787859231198
