,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0600862745098039,0.1105882352941176,0.0466666666666666,-0.1266666666666666,0.4833333333333333,0.4566666666666666,0.0,0.0,0.1159111111111111,0.0352813852813852,0.0931428571428571,0.1188541666666666,0.0431216931216931,0.0617424242424242,0.0996111111111111,0.0835897435897436,0.081094527363184,0.1124137931034482,0.8447628127336242,0.0,0.0,0.0,0.0258333333333333,0.1148148148148148,0.0833333333333333,-0.1291666666666666,0.0442857142857142,0.0322916666666666,-0.0369047619047619,0.0287037037037037,0.1291666666666666,0.624500661375661,0.0,0.0
Atheist,0.0243360995850622,0.0705394190871369,-0.035,-0.0433333333333333,0.2083333333333333,0.655,-0.0357501749247417,-0.0400488162069807,-0.0348863636363636,-0.1203921568627451,-0.1705555555555555,-0.062020202020202,0.0269298245614035,-0.0146190476190476,0.0609126984126984,0.0213194444444444,0.0150490196078431,0.0730952380952381,0.5997795508155414,1.0499299133059103,-0.24498326191808284,-0.0239247311827957,0.1589285714285714,0.0674242424242424,0.1289855072463768,-0.1534482758620689,0.0296666666666666,-0.0927083333333333,-0.1977777777777777,0.1022988505747126,-0.2472222222222222,1.2023851787187676,1.0248204240290129,0.5778845173431066
Christian,0.0379934210526316,0.0723684210526316,0.0083333333333333,-0.0466666666666666,0.26,0.475,-0.022092853457172303,-0.038219814241486,0.0401307189542483,0.0,-0.0204666666666666,0.0077525252525252,0.0,-0.0093030303030303,-0.0142129629629629,0.0341111111111111,0.0716333333333333,0.0568518518518518,0.2544622004357295,0.6782659321632143,-0.5903006122978947,0.0,0.1090686274509804,0.0,-0.0206018518518518,-0.0180894308943089,-0.021813725490196,-0.0449494949494949,0.0,0.0927083333333333,0.0988888888888888,0.40612035285905407,0.6875903005942456,-0.2183803085166069
Protestant,-0.017061855670103,-0.0309278350515463,-0.0216666666666666,-0.0933333333333333,0.23,0.4483333333333333,-0.0771481301799069,-0.1415160703456639,-0.0102333333333333,0.0162433862433862,-0.0182738095238095,0.0204666666666666,0.0079947916666666,-0.0292380952380952,-0.0236153846153846,0.0590384615384615,-0.0441091954022988,0.0182738095238095,0.2474869337519118,0.8482155152075551,-0.5972758789817124,0.0180894308943089,0.0601351351351351,-0.0463541666666666,0.028525641025641,-0.0370833333333333,0.020045045045045,0.0344961240310077,-0.0370833333333333,-0.0239247311827957,-0.1977777777777777,0.5035147184250442,0.7666478171831431,-0.12098594295061671
Catholic,0.0305274971941638,0.0572390572390573,-0.0066666666666666,-0.0833333333333333,0.2616666666666666,0.4666666666666667,-0.029558777315640102,-0.0533491780550603,-0.0162433862433862,0.0157435897435897,-0.0697727272727272,0.0775252525252525,0.0,0.0078717948717948,0.0236153846153846,0.031010101010101,-0.0186060606060606,-0.0176436781609195,0.2780319750492161,0.8112625422505952,-0.566730837684408,-0.1804054054054054,0.1442129629629629,-0.1648148148148148,0.0,-0.0956989247311828,-0.1278735632183908,0.057051282051282,0.1348484848484848,-0.0717741935483871,-0.057051282051282,1.0337309136321926,1.350583725545488,0.40923025225653165
Mormon,-0.0017182662538699,-0.0030959752321981,0.01,-0.02,0.2933333333333333,0.445,-0.0618045407636738,-0.1136842105263157,0.0511666666666666,-0.008252688172043,-0.016505376344086,0.0094753086419753,-0.0159895833333333,0.0,0.0066450216450216,0.031010101010101,-0.0085277777777777,-0.0222463768115942,0.16981890040259867,0.8179875172086938,-0.6749439123310255,0.0780701754385964,0.0847619047619047,-0.1236111111111111,-0.0463541666666666,0.0618055555555555,-0.0436274509803921,-0.0505681818181818,-0.1854166666666666,0.0337121212121212,-0.0988888888888888,0.8068162231000848,1.2484332865921481,0.18231556172442387
Jewish,-0.0127920685959271,-0.022508038585209,-0.015,0.0033333333333333,0.245,0.4316666666666666,-0.072878343105731,-0.1330962738793266,0.0,0.0346892655367231,-0.0614,-0.0744242424242424,-0.0182738095238095,-0.016505376344086,0.031010101010101,-0.0697727272727272,-0.0176436781609195,-0.0159895833333333,0.339708783605942,1.0530728632459179,-0.5050540291276822,0.0445,0.1271428571428571,0.0529761904761904,0.0,-0.038034188034188,-0.0180894308943089,0.0353174603174603,-0.1348484848484848,0.0,-0.2317708333333333,0.6826794450468228,0.9350998255922034,0.058178783671161804
Muslim,0.0173195876288659,0.0309278350515462,0.0,-0.09,0.2316666666666666,0.44,-0.042766686880938,-0.0796604002425714,0.022910447761194,-0.0255833333333333,-0.0730952380952381,-0.033010752688172,0.016775956284153,-0.0073095238095238,-0.0207432432432432,-0.0438571428571428,-0.0614,-0.0204666666666666,0.3251523047386668,1.090542309381597,-0.5196105079949573,-0.076068376068376,0.0975877192982456,-0.0463541666666666,-0.1648148148148148,-0.1171052631578947,-0.0412037037037037,-0.084280303030303,0.0390350877192982,0.0463541666666666,-0.0988888888888888,0.811692490014858,1.0929085510006555,0.18719182863919703
Sikh,-0.0103020134228187,-0.0201342281879194,0.0,-0.0766666666666666,0.2583333333333333,0.4883333333333333,-0.0703882879326226,-0.130722463482037,0.0702287581699346,0.0596944444444444,0.0,-0.0186060606060606,0.0,-0.050327868852459,0.0269298245614035,0.0146190476190476,0.0,0.1023333333333333,0.34273933758668296,0.6887174523900987,-0.5020234751469412,0.0,0.0717741935483871,-0.0988888888888888,-0.028525641025641,-0.0412037037037037,-0.0988888888888888,0.0,-0.1412698412698412,0.0231770833333333,-0.1236111111111111,0.627339351769795,0.9976022485951916,0.0028386903941340913
Hindu,0.0398809523809523,0.0714285714285714,0.0366666666666666,-0.1233333333333333,0.255,0.4416666666666666,-0.0202053221288516,-0.0391596638655462,-0.0433615819209039,-0.0473765432098765,0.0590384615384615,-0.0159895833333333,0.0,0.0079947916666666,0.0255833333333333,-0.0155050505050505,-0.0157435897435897,0.0,0.23059293525121527,0.8901225749079169,-0.6141698774824089,-0.0801801801801802,0.0172480620155038,0.0463541666666666,-0.1090686274509804,-0.0872549019607843,-0.1573232323232323,0.0,0.0436274509803921,-0.0195175438596491,-0.2022727272727272,0.762846892710116,1.0856332927998675,0.138346231334455
