,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.01,-0.023076923076923,0.0019157088122605,0.0067829457364341,-0.0046296296296296,-0.015625,0.0108695652173913,0.0060975609756097,0.0,-0.0093537414965986,0.0089285714285714,0.025,0.0357142857142857,-0.0735294117647058,-0.0066489361702127,0.015878152001508158,0.05,0.0846153846153846,0.0804597701149425,0.0843023255813953,0.0578703703703703,0.046875,0.0978260869565217,0.0914634146341463,0.0714285714285714,0.0790816326530612,0.0803571428571428,0.0916666666666666,0.0833333333333333,0.0735294117647058,0.0625,0.07568727406508277,0.0,0.0188310097016103,0.0110476190476189,0.6168604651162791
African,0.03,-0.0192307692307692,-0.0028735632183908,-0.00484496124031,0.0046296296296296,0.0625,-0.0326086956521739,0.048780487804878,-0.0357142857142857,0.0068027210884353,0.0089285714285714,-0.0166666666666666,0.1071428571428571,-0.0735294117647058,0.0066489361702127,0.030726770450125743,0.11,0.1192307692307692,0.1369731800766283,0.1443798449612403,0.1423611111111111,0.125,0.1413043478260869,0.1341463414634146,0.1309523809523809,0.151360544217687,0.1517857142857142,0.05,0.1547619047619047,0.1617647058823529,0.1582446808510638,0.13415103504135692,0.02613817590310833,0.0,0.0159774436090225,0.3343023255813953
African American,0.01,-0.0153846153846153,0.0076628352490421,0.0,0.0109953703703703,0.015625,0.0,0.0304878048780487,0.0357142857142857,0.0076530612244897,0.0357142857142857,0.0083333333333333,0.0595238095238095,-0.0147058823529411,-0.0013297872340425,0.016875338065284257,0.13,0.1307692307692307,0.1436781609195402,0.1395348837209302,0.146412037037037,0.109375,0.0869565217391304,0.1158536585365853,0.1071428571428571,0.1556122448979592,0.1785714285714285,0.075,0.1547619047619047,0.1029411764705882,0.1609042553191489,0.129167557325756,0.019098857368704487,0.0,-0.0014598540145985,0.3095930232558139
Arab,0.0,-0.0192307692307692,0.0086206896551724,-0.000968992248062,0.0086805555555555,0.03125,-0.0108695652173913,-0.0121951219512195,0.0119047619047619,0.0051020408163265,0.0357142857142857,0.0,0.0714285714285714,-0.0294117647058823,0.0119680851063829,0.017156346902292043,0.12,0.1192307692307692,0.1388888888888889,0.1327519379844961,0.1232638888888889,0.09375,0.0978260869565217,0.1097560975609756,0.1071428571428571,0.1530612244897959,0.1785714285714285,0.1166666666666666,0.119047619047619,0.1764705882352941,0.1343085106382978,0.12804910428683333,0.020341018918230983,0.0,0.0019900497512437,0.3177325581395349
Asian,0.03,-0.0384615384615384,0.0067049808429118,-0.001937984496124,0.005787037037037,0.0625,0.0108695652173913,-0.0121951219512195,-0.0119047619047619,0.0229591836734693,-0.0089285714285714,0.0166666666666666,0.0595238095238095,-0.0588235294117647,-0.0079787234042553,0.023682764934634715,0.13,0.123076923076923,0.1350574712643678,0.1453488372093023,0.1342592592592592,0.09375,0.0978260869565217,0.073170731707317,0.0833333333333333,0.1522108843537415,0.1339285714285714,0.1166666666666666,0.1309523809523809,0.1176470588235294,0.1409574468085106,0.120545710122695,0.01773216826020894,0.0,-0.0216110019646365,0.3200581395348837
Black,0.01,-0.0115384615384615,-0.0067049808429118,-0.0125968992248062,0.0109953703703703,0.03125,0.0,-0.024390243902439,-0.0119047619047619,0.0119047619047619,0.0089285714285714,0.025,0.0833333333333333,0.0,-0.0026595744680851,0.01674713059456683,0.15,0.1269230769230769,0.1331417624521073,0.128875968992248,0.1371527777777778,0.15625,0.108695652173913,0.1219512195121951,0.1309523809523809,0.1615646258503401,0.1517857142857142,0.075,0.1071428571428571,0.088235294117647,0.1356382978723404,0.12755397520350653,0.020113163509487827,0.0,-0.0105580693815987,0.3046511627906976
Caucasian,0.01,-0.0269230769230769,0.0028735632183908,0.003875968992248,0.0040509259259259,0.0,-0.0326086956521739,0.0304878048780487,0.0476190476190476,0.0127551020408163,0.0,0.025,0.0595238095238095,-0.0441176470588235,-0.0026595744680851,0.02016634775336308,0.11,0.0884615384615384,0.1408045977011494,0.1472868217054263,0.1348379629629629,0.0625,0.1413043478260869,0.1036585365853658,0.0714285714285714,0.1505102040816326,0.125,0.125,0.1071428571428571,0.1029411764705882,0.1436170212765957,0.11696624237618501,0.015716810541773176,0.0,-0.0010373443983402,0.2883720930232558
European,0.0,-0.023076923076923,0.0153256704980842,0.002906976744186,0.0162037037037037,0.03125,-0.0434782608695652,0.024390243902439,-0.0357142857142857,0.0025510204081632,0.0267857142857142,0.0,0.0238095238095238,-0.0147058823529411,0.0093085106382978,0.017967114400255127,0.12,0.1307692307692307,0.1245210727969348,0.1230620155038759,0.099537037037037,0.125,0.108695652173913,0.0853658536585365,0.1309523809523809,0.1198979591836734,0.0803571428571428,0.0833333333333333,0.119047619047619,0.1323529411764706,0.1156914893617021,0.11323891519012333,0.022986446775094555,0.0,-0.0114261531950909,0.4590116279069767
Hispanic,0.01,-0.0038461538461538,0.0095785440613026,0.003875968992248,0.0167824074074074,0.0625,-0.0217391304347826,0.0182926829268292,0.0119047619047619,0.0093537414965986,0.0267857142857142,0.0083333333333333,0.0714285714285714,-0.0588235294117647,0.0119680851063829,0.023014174975723375,0.13,0.1269230769230769,0.1475095785440613,0.1414728682170542,0.1371527777777778,0.15625,0.108695652173913,0.1036585365853658,0.0833333333333333,0.1658163265306122,0.1517857142857142,0.075,0.119047619047619,0.2058823529411764,0.1476063829787234,0.1333422812892285,0.020554311975334586,0.0,-0.0130624092888244,0.3151162790697674
Jewish,0.01,-0.0038461538461538,-0.0047892720306513,-0.0184108527131782,0.0075231481481481,0.0,-0.0108695652173913,0.0121951219512195,0.0119047619047619,0.0170068027210884,0.0089285714285714,0.0166666666666666,0.0595238095238095,-0.0441176470588235,0.0106382978723404,0.015761378072186926,0.13,0.1038461538461538,0.1369731800766283,0.1366279069767441,0.1244212962962963,0.15625,0.0978260869565217,0.0975609756097561,0.0833333333333333,0.1530612244897959,0.1517857142857142,0.1333333333333333,0.1071428571428571,0.1323529411764706,0.1382978723404255,0.12552085839093535,0.014923411981680327,0.0,-0.0110220440881763,0.313953488372093
