,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.01,0.0,0.003831417624521,0.000968992248062,0.0005787037037037,-0.015625,0.0326086956521739,-0.0121951219512195,-0.0238095238095238,-0.0136054421768707,-0.0089285714285714,0.0166666666666666,0.0,-0.0147058823529411,0.0,0.010234934507616913,0.07,0.0538461538461538,0.0785440613026819,0.0765503875968992,0.0630787037037037,0.078125,0.0760869565217391,0.0609756097560975,0.0952380952380952,0.0816326530612244,0.0982142857142857,0.1166666666666666,0.119047619047619,0.0441176470588235,0.0531914893617021,0.07768768859171278,0.0,0.026418048165097557,-0.0034816247582205,0.6075581395348837
African,-0.02,0.0038461538461538,-0.003831417624521,-0.003875968992248,0.0040509259259259,0.0,-0.0217391304347826,0.0426829268292682,0.0357142857142857,-0.0017006802721088,0.0446428571428571,-0.0166666666666666,0.0833333333333333,-0.0441176470588235,0.0026595744680851,0.021924104553937306,0.16,0.1192307692307692,0.1283524904214559,0.127906976744186,0.1290509259259259,0.125,0.108695652173913,0.1036585365853658,0.1071428571428571,0.1581632653061224,0.1517857142857142,0.0833333333333333,0.1071428571428571,0.1029411764705882,0.1409574468085106,0.12355746677143992,0.029894336884387078,0.0,0.0125565042692115,0.3127906976744186
African American,0.03,-0.0192307692307692,0.0067049808429118,0.002906976744186,0.0109953703703703,0.0,0.0217391304347826,0.0182926829268292,0.0,0.0042517006802721,0.0267857142857142,0.0166666666666666,0.0952380952380952,-0.0588235294117647,0.0013297872340425,0.02086436027109363,0.13,0.1269230769230769,0.1408045977011494,0.1405038759689922,0.1440972222222222,0.09375,0.108695652173913,0.0914634146341463,0.119047619047619,0.1539115646258503,0.1339285714285714,0.1,0.1428571428571428,0.1470588235294117,0.1529255319148936,0.12839780620179925,0.021967189041286934,0.0,0.0126582278481013,0.3142441860465116
Arab,0.0,-0.0192307692307692,0.014367816091954,-0.003875968992248,0.0017361111111111,0.015625,-0.0108695652173913,0.0182926829268292,0.0,0.0093537414965986,0.0178571428571428,0.0,0.0833333333333333,-0.0588235294117647,0.0079787234042553,0.017422958938226502,0.1,0.1115384615384615,0.146551724137931,0.1434108527131783,0.1302083333333333,0.140625,0.1413043478260869,0.1158536585365853,0.0714285714285714,0.1454081632653061,0.1428571428571428,0.0666666666666666,0.1071428571428571,0.1176470588235294,0.1436170212765957,0.12161732396974971,0.025109092955021308,0.0,0.0014727540500736,0.3212209302325581
Asian,0.05,-0.0307692307692307,0.0095785440613026,0.0145348837209302,0.0104166666666666,0.015625,-0.0217391304347826,0.0121951219512195,0.0,0.016156462585034,-0.0089285714285714,0.025,0.0952380952380952,-0.0147058823529411,0.014627659574468,0.022634349918882794,0.11,0.1153846153846153,0.1436781609195402,0.1346899224806201,0.130787037037037,0.109375,0.108695652173913,0.0975609756097561,0.119047619047619,0.1607142857142857,0.1339285714285714,0.075,0.1428571428571428,0.1029411764705882,0.1289893617021276,0.12090996805505444,0.0254452532232376,0.0,0.0127097102186071,0.3020348837209302
Black,0.02,-0.0384615384615384,-0.0019157088122605,-0.0096899224806201,-0.0005787037037037,0.0625,-0.0326086956521739,0.0060975609756097,0.0119047619047619,0.0136054421768707,0.0089285714285714,0.0416666666666666,0.0357142857142857,-0.0735294117647058,-0.0013297872340425,0.02390207046505406,0.12,0.123076923076923,0.1206896551724138,0.1027131782945736,0.1186342592592592,0.125,0.1195652173913043,0.0792682926829268,0.0833333333333333,0.1343537414965986,0.1160714285714285,0.1416666666666666,0.0833333333333333,0.1029411764705882,0.1263297872340425,0.11313179953222612,0.028620665103389946,0.0,-0.004995004995005,0.3444767441860465
Caucasian,0.04,-0.023076923076923,0.0057471264367816,0.002906976744186,0.0167824074074074,0.015625,-0.0108695652173913,0.024390243902439,0.0238095238095238,0.0212585034013605,0.0089285714285714,0.0083333333333333,0.0476190476190476,-0.0147058823529411,0.0026595744680851,0.017780845279866078,0.12,0.123076923076923,0.1398467432950191,0.1405038759689922,0.1394675925925926,0.203125,0.0978260869565217,0.0975609756097561,0.119047619047619,0.1539115646258503,0.1160714285714285,0.125,0.1428571428571428,0.1323529411764706,0.151595744680851,0.13348290923061112,0.022893335885808178,0.0,-0.0127226463104325,0.2898255813953488
European,0.01,-0.0384615384615384,0.003831417624521,0.0116279069767441,0.005787037037037,-0.015625,-0.0434782608695652,0.0121951219512195,-0.0119047619047619,-0.0017006802721088,0.0446428571428571,-0.0083333333333333,0.0952380952380952,-0.0735294117647058,-0.0013297872340425,0.025179013987368652,0.13,0.1,0.1264367816091954,0.1143410852713178,0.1122685185185185,0.109375,0.1304347826086956,0.0975609756097561,0.0595238095238095,0.1309523809523809,0.1517857142857142,0.0916666666666666,0.1428571428571428,0.1323529411764706,0.1183510638297872,0.11652712419396366,0.027505223414172435,0.0,-0.0195145168967157,0.3738372093023255
Hispanic,0.01,-0.0115384615384615,-0.0009578544061302,0.000968992248062,0.0138888888888888,0.0,-0.0326086956521739,0.0121951219512195,0.0,0.0127551020408163,0.0,-0.025,0.0833333333333333,-0.0735294117647058,0.0132978723404255,0.019338248944281117,0.13,0.1192307692307692,0.1350574712643678,0.1385658914728682,0.1435185185185185,0.15625,0.1195652173913043,0.1219512195121951,0.0952380952380952,0.1658163265306122,0.1428571428571428,0.1083333333333333,0.1309523809523809,0.1323529411764706,0.1542553191489361,0.13292964177513295,0.026072706344603794,0.0,-0.0379746835443037,0.3107558139534884
Jewish,0.03,-0.0307692307692307,0.003831417624521,0.003875968992248,0.0150462962962962,0.03125,-0.0434782608695652,0.0,0.0238095238095238,0.0068027210884353,0.0357142857142857,0.0,0.0833333333333333,-0.0441176470588235,0.0119680851063829,0.02426645137750971,0.11,0.1307692307692307,0.1475095785440613,0.1375968992248062,0.1296296296296296,0.125,0.0869565217391304,0.0853658536585365,0.0952380952380952,0.1445578231292517,0.1428571428571428,0.1,0.1071428571428571,0.1323529411764706,0.1422872340425532,0.12115092047678436,0.030490053094562916,0.0,-0.0116929334011184,0.3026162790697674
