,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,-0.04,0.0038461538461538,0.0220306513409961,-0.0222868217054263,0.0162037037037037,-0.0625,0.0434782608695652,0.0060975609756097,0.0357142857142857,0.0221088435374149,-0.0446428571428571,0.0,0.0,0.0294117647058823,-0.0691489361702127,0.027831322647473834,0.16,0.3115384615384615,0.6561302681992337,0.6947674418604651,0.6863425925925926,0.21875,0.3260869565217391,0.2012195121951219,0.2261904761904762,0.6615646258503401,0.2589285714285714,0.3333333333333333,0.2857142857142857,0.2647058823529412,0.6835106382978723,0.3979188697383622,0.0,0.043987007408467504,0.0067184939091915,0.3918604651162791
African,0.02,-0.0538461538461538,0.0095785440613026,-0.005813953488372,-0.0075231481481481,0.03125,0.0434782608695652,-0.0060975609756097,0.0357142857142857,0.0127551020408163,0.0446428571428571,0.1083333333333333,0.0,-0.0441176470588235,-0.0226063829787234,0.029717148643866046,0.44,0.4769230769230769,0.5229885057471264,0.5426356589147286,0.5526620370370371,0.40625,0.4347826086956521,0.4817073170731707,0.4880952380952381,0.5467687074829932,0.4196428571428571,0.4083333333333333,0.4047619047619047,0.3970588235294117,0.5757978723404256,0.473227196071797,0.04022226740426452,0.0,0.0084717607973421,0.4697674418604651
African American,-0.03,0.0384615384615384,-0.0028735632183908,-0.003875968992248,-0.005787037037037,0.0,-0.0869565217391304,0.0304878048780487,-0.0119047619047619,0.0187074829931972,-0.0089285714285714,-0.0166666666666666,-0.0476190476190476,0.0147058823529411,-0.0026595744680851,0.02130896145064428,0.41,0.4615384615384615,0.5258620689655172,0.5406976744186046,0.5543981481481481,0.375,0.391304347826087,0.3597560975609756,0.4404761904761904,0.5561224489795918,0.4553571428571428,0.4166666666666667,0.4523809523809524,0.3970588235294117,0.574468085106383,0.46073914056360893,0.037297458090543946,0.0,-0.0007710914955016,0.4718023255813953
Arab,0.04,-0.0192307692307692,0.0210727969348659,-0.005813953488372,-0.011574074074074,0.09375,-0.0434782608695652,-0.0121951219512195,-0.0238095238095238,0.0153061224489795,0.0982142857142857,-0.0416666666666666,-0.0238095238095238,0.0147058823529411,-0.0212765957446808,0.03239357180636448,0.42,0.4884615384615384,0.5287356321839081,0.5077519379844961,0.5405092592592593,0.46875,0.4130434782608695,0.4634146341463415,0.4523809523809524,0.5340136054421769,0.5982142857142857,0.4416666666666666,0.5,0.4558823529411764,0.5452127659574468,0.49053580729327456,0.0498015143245264,0.0,0.0010389910910563,0.477906976744186
Asian,0.01,-0.0423076923076923,0.0134099616858237,0.0077519379844961,0.0179398148148148,-0.078125,-0.0543478260869565,0.024390243902439,-0.0238095238095238,-0.0187074829931972,0.0178571428571428,-0.0916666666666666,0.0119047619047619,-0.0588235294117647,-0.0013297872340425,0.03149142477728813,0.41,0.5038461538461538,0.4885057471264368,0.5348837209302325,0.5167824074074074,0.421875,0.4021739130434782,0.4146341463414634,0.5,0.5391156462585034,0.4464285714285714,0.4083333333333333,0.4880952380952381,0.4705882352941176,0.5305851063829787,0.4717231479658609,0.046050612278204665,0.0,-0.0110128158267464,0.490406976744186
Black,-0.09,-0.0076923076923076,-0.018199233716475,-0.0222868217054263,0.0098379629629629,0.03125,-0.0326086956521739,0.024390243902439,0.0357142857142857,0.0059523809523809,0.0446428571428571,0.0416666666666666,0.0952380952380952,-0.0147058823529411,0.0079787234042553,0.032144277140217774,0.41,0.4769230769230769,0.514367816091954,0.5184108527131783,0.5237268518518519,0.375,0.3804347826086957,0.4146341463414634,0.4166666666666667,0.5229591836734694,0.4375,0.3916666666666666,0.5,0.4264705882352941,0.550531914893617,0.45728616977772896,0.043990398146269545,0.0,-0.0053711108772668,0.4912790697674418
Caucasian,-0.01,-0.0153846153846153,0.0019157088122605,-0.0135658914728682,0.0092592592592592,0.046875,-0.0108695652173913,-0.0182926829268292,-0.0119047619047619,-0.0034013605442176,0.0357142857142857,-0.05,0.0476190476190476,0.1029411764705882,-0.0026595744680851,0.025360195319613987,0.35,0.4307692307692308,0.4846743295019157,0.4844961240310077,0.4884259259259259,0.390625,0.4673913043478261,0.4573170731707317,0.4404761904761904,0.5102040816326531,0.4821428571428571,0.3833333333333333,0.4285714285714285,0.3970588235294117,0.4973404255319149,0.4461884085309618,0.04428322480464044,0.0,-0.0004996743221074,0.5183139534883721
European,0.05,0.0038461538461538,-0.003831417624521,-0.0077519379844961,0.0098379629629629,0.109375,0.0760869565217391,0.0,-0.0238095238095238,-0.010204081632653,0.0,0.05,-0.0714285714285714,0.088235294117647,-0.0226063829787234,0.035134218860466096,0.37,0.4423076923076923,0.553639846743295,0.6104651162790697,0.6024305555555556,0.421875,0.4021739130434782,0.3780487804878049,0.4523809523809524,0.6037414965986394,0.4642857142857143,0.3333333333333333,0.5,0.3529411764705882,0.6183510638297872,0.473731642754394,0.04737454639490211,0.0,-0.0064737129584977,0.4334302325581395
Hispanic,-0.04,-0.0307692307692307,0.0057471264367816,-0.0125968992248062,-0.0011574074074074,0.015625,-0.0543478260869565,-0.0182926829268292,0.0357142857142857,0.0042517006802721,-0.0089285714285714,0.0,0.1309523809523809,0.088235294117647,0.0053191489361702,0.030129170312089257,0.46,0.4769230769230769,0.5287356321839081,0.5436046511627907,0.5474537037037037,0.453125,0.4456521739130434,0.4451219512195122,0.4166666666666667,0.5620748299319728,0.5267857142857143,0.4166666666666667,0.4166666666666667,0.4705882352941176,0.574468085106383,0.48563553691494826,0.039740446534149855,0.0,-0.0069792756607149,0.4656976744186046
Jewish,0.0,0.0538461538461538,-0.0076628352490421,-0.000968992248062,0.0,0.046875,-0.0434782608695652,0.0365853658536585,-0.0595238095238095,-0.0093537414965986,-0.0892857142857142,-0.0083333333333333,0.0357142857142857,-0.0294117647058823,0.0212765957446808,0.029487723524719067,0.4,0.4692307692307692,0.5153256704980843,0.4970930232558139,0.5196759259259259,0.421875,0.4565217391304347,0.3780487804878049,0.4166666666666667,0.5246598639455783,0.4642857142857143,0.3416666666666667,0.4404761904761904,0.3529411764705882,0.5585106382978723,0.450465188355874,0.04991163761050189,0.0,-0.0055558792002609,0.4959302325581395
