,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.03,-0.023076923076923,0.0459770114942528,-0.0164728682170542,-0.0167824074074074,-0.0625,0.0,0.0304878048780487,-0.0476190476190476,0.0110544217687074,-0.0803571428571428,-0.0083333333333333,-0.0357142857142857,0.0735294117647058,-0.0013297872340425,0.03221562969099674,0.19,0.3153846153846154,0.6417624521072797,0.687015503875969,0.6869212962962963,0.21875,0.2826086956521739,0.2621951219512195,0.3333333333333333,0.6505102040816326,0.2767857142857143,0.2583333333333333,0.2738095238095238,0.3088235294117647,0.6795212765957447,0.40438364000790666,0.0,0.042145378952355046,-0.0021051684584589,0.3953488372093023
African,0.0,-0.0269230769230769,0.0249042145593869,-0.001937984496124,-0.0063657407407407,0.015625,0.1195652173913043,-0.0121951219512195,0.0,-0.0153061224489795,0.0446428571428571,0.0,0.0,0.0735294117647058,-0.0106382978723404,0.023442203019382338,0.42,0.5192307692307693,0.4808429118773946,0.4941860465116279,0.5167824074074074,0.484375,0.4021739130434782,0.3658536585365853,0.4523809523809524,0.5017006802721088,0.4553571428571428,0.35,0.5238095238095238,0.3382352941176471,0.5292553191489362,0.4556122412795715,0.038171957794122705,0.0,0.0061979489096282,0.5063953488372093
African American,0.02,0.0115384615384615,0.0134099616858237,0.000968992248062,-0.0104166666666666,-0.015625,0.0326086956521739,-0.0365853658536585,0.0476190476190476,-0.0034013605442176,0.0357142857142857,0.025,-0.0238095238095238,-0.088235294117647,0.0039893617021276,0.024594801143446365,0.44,0.5038461538461538,0.5076628352490421,0.4932170542635659,0.5393518518518519,0.359375,0.3369565217391304,0.4512195121951219,0.5,0.5068027210884354,0.4821428571428571,0.3416666666666667,0.5,0.4117647058823529,0.5492021276595744,0.4615472005056502,0.0457089438795079,0.0,0.0064211068589932,0.4927325581395348
Arab,0.04,0.0038461538461538,0.0028735632183908,0.003875968992248,-0.0034722222222222,0.03125,-0.0434782608695652,0.0121951219512195,0.0119047619047619,-0.0068027210884353,-0.0089285714285714,-0.0833333333333333,0.0357142857142857,-0.0735294117647058,0.0186170212765957,0.025321426507365904,0.46,0.5038461538461538,0.5258620689655172,0.5348837209302325,0.53125,0.375,0.4565217391304347,0.3536585365853658,0.4642857142857143,0.5527210884353742,0.4553571428571428,0.3666666666666666,0.5595238095238095,0.4264705882352941,0.5372340425531915,0.47355208480099314,0.04876334791119769,0.0,0.0007672021098057,0.4790697674418605
Asian,-0.01,-0.0153846153846153,-0.0239463601532567,0.005813953488372,0.0,0.0,-0.0108695652173913,-0.0304878048780487,-0.0119047619047619,0.0153061224489795,0.0178571428571428,0.05,0.0119047619047619,0.0294117647058823,0.0026595744680851,0.015703095160753168,0.35,0.4538461538461538,0.4760536398467433,0.4903100775193798,0.5069444444444444,0.34375,0.4891304347826087,0.3231707317073171,0.4166666666666667,0.4948979591836734,0.4821428571428571,0.35,0.4880952380952381,0.3823529411764705,0.4893617021276595,0.43578152310261414,0.038884649683220994,0.0,0.0060962272850877,0.5203488372093024
Black,0.05,-0.0153846153846153,0.0124521072796934,-0.0077519379844961,0.005787037037037,-0.0625,-0.0869565217391304,0.0304878048780487,-0.0833333333333333,-0.0136054421768707,0.0,0.0083333333333333,0.0,0.0294117647058823,0.014627659574468,0.02804210382846057,0.39,0.4,0.4396551724137931,0.4612403100775193,0.5115740740740741,0.34375,0.2826086956521739,0.3475609756097561,0.369047619047619,0.4710884353741497,0.4821428571428571,0.375,0.4523809523809524,0.3823529411764705,0.4773936170212766,0.41238637666470945,0.02884342980588619,0.0,-0.0023043816648468,0.5386627906976744
Caucasian,0.02,-0.0076923076923076,0.0057471264367816,0.0164728682170542,0.0086805555555555,0.0,-0.0978260869565217,-0.0060975609756097,-0.0714285714285714,-0.0076530612244897,0.0178571428571428,-0.0166666666666666,0.0357142857142857,-0.0588235294117647,-0.0159574468085106,0.025774480663017456,0.4,0.4076923076923077,0.4731800766283525,0.4660852713178294,0.4982638888888889,0.375,0.4891304347826087,0.3597560975609756,0.4285714285714285,0.4991496598639456,0.4285714285714285,0.3666666666666666,0.5357142857142857,0.3823529411764705,0.5292553191489362,0.44262598710560824,0.04589389671194586,0.0,-0.006091336765489,0.5212209302325581
European,0.01,-0.0038461538461538,0.0201149425287356,0.000968992248062,-0.0011574074074074,-0.0625,0.0543478260869565,0.0304878048780487,-0.0595238095238095,0.0051020408163265,0.0,-0.0166666666666666,0.0238095238095238,0.0294117647058823,-0.038563829787234,0.023766717486987114,0.39,0.4576923076923077,0.4722222222222222,0.5164728682170543,0.5381944444444444,0.40625,0.3152173913043478,0.3597560975609756,0.369047619047619,0.5238095238095238,0.5178571428571429,0.4166666666666667,0.4523809523809524,0.4117647058823529,0.5571808510638298,0.44696751954329605,0.026662042862120164,0.0,-0.0098366779938677,0.4959302325581395
Hispanic,-0.01,-0.0461538461538461,-0.0124521072796934,-0.0125968992248062,0.0011574074074074,0.09375,0.0434782608695652,-0.0426829268292682,-0.0119047619047619,0.0187074829931972,-0.0535714285714285,-0.0166666666666666,0.0833333333333333,0.1029411764705882,0.0093085106382978,0.03724698722285734,0.37,0.4846153846153846,0.4952107279693487,0.4970930232558139,0.5185185185185185,0.4375,0.391304347826087,0.3841463414634146,0.4166666666666667,0.5476190476190477,0.4821428571428571,0.4166666666666667,0.4642857142857143,0.5147058823529411,0.5279255319148937,0.4632267140198236,0.043586992961231925,0.0,-0.0191529290550485,0.4956395348837209
Jewish,-0.01,-0.023076923076923,-0.0067049808429118,-0.0096899224806201,-0.0023148148148148,-0.078125,-0.0326086956521739,-0.024390243902439,0.0119047619047619,0.0127551020408163,0.0357142857142857,0.05,0.0238095238095238,-0.0294117647058823,0.0186170212765957,0.024608202681449885,0.41,0.4538461538461538,0.4664750957854406,0.4864341085271317,0.4861111111111111,0.421875,0.4021739130434782,0.4024390243902439,0.4642857142857143,0.4957482993197279,0.4285714285714285,0.4166666666666667,0.5238095238095238,0.3823529411764705,0.4893617021276595,0.44867671217738336,0.04233902142030459,0.0,-0.0055677397997186,0.5238372093023256
Latino,0.01,-0.0038461538461538,0.0095785440613026,-0.0271317829457364,0.0017361111111111,0.046875,-0.0434782608695652,-0.0914634146341463,0.0595238095238095,0.0076530612244897,-0.0178571428571428,0.0333333333333333,0.0,0.0735294117647058,0.0132978723404255,0.029286926567461465,0.39,0.5192307692307693,0.4731800766283525,0.4980620155038759,0.5318287037037037,0.390625,0.4130434782608695,0.3841463414634146,0.3928571428571428,0.5501700680272109,0.4821428571428571,0.3833333333333333,0.5238095238095238,0.3676470588235294,0.5186170212765957,0.45457955933741184,0.042977598662345025,0.0,0.0029721479042327,0.4962209302325581
Middle Eastern,-0.07,0.0461538461538461,0.0268199233716475,0.00484496124031,0.0046296296296296,-0.09375,0.0760869565217391,0.024390243902439,0.0119047619047619,-0.0331632653061224,-0.0803571428571428,0.025,0.0238095238095238,-0.0735294117647058,-0.0053191489361702,0.03998392102653589,0.43,0.4692307692307692,0.5325670498084292,0.5164728682170543,0.5428240740740741,0.4375,0.3804347826086957,0.4390243902439024,0.4404761904761904,0.548469387755102,0.5625,0.4083333333333333,0.5,0.4264705882352941,0.523936170212766,0.4772159736130407,0.046146604402163054,0.0,0.0196922302670359,0.4787790697674418
