,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.04,0.0115384615384615,-0.0009578544061302,-0.000968992248062,0.0133101851851851,-0.046875,0.0760869565217391,-0.0304878048780487,-0.0595238095238095,-0.0246598639455782,-0.0267857142857142,0.0166666666666666,-0.0238095238095238,0.0,-0.0013297872340425,0.024866708016197423,0.2,0.2038461538461538,0.225095785440613,0.2257751937984496,0.1892361111111111,0.203125,0.25,0.1768292682926829,0.25,0.2372448979591837,0.2767857142857143,0.35,0.3095238095238095,0.2058823529411764,0.1848404255319149,0.23254564751538725,0.0,0.053575774377612094,-0.0034816247582205,0.6075581395348837
African,-0.03,-0.0038461538461538,-0.0229885057471264,0.001937984496124,0.0173611111111111,-0.03125,-0.0652173913043478,0.0792682926829268,0.0595238095238095,-0.0068027210884353,0.0625,-0.05,0.0833333333333333,-0.0588235294117647,0.0039893617021276,0.03845614628315068,0.39,0.3961538461538461,0.396551724137931,0.4050387596899225,0.3923611111111111,0.34375,0.3260869565217391,0.3353658536585366,0.3214285714285714,0.4336734693877551,0.4732142857142857,0.3,0.3452380952380952,0.2647058823529412,0.4162234042553192,0.36931946397667026,0.05634675287538137,0.0,0.0125565042692115,0.3127906976744186
African American,0.05,-0.0538461538461538,-0.0067049808429118,0.0193798449612403,0.0190972222222222,0.015625,0.0326086956521739,0.0304878048780487,0.0119047619047619,-0.0042517006802721,0.0446428571428571,0.025,0.0714285714285714,-0.0588235294117647,-0.0066489361702127,0.03003000394274604,0.39,0.3846153846153846,0.4243295019157088,0.4244186046511627,0.4427083333333333,0.234375,0.3369565217391304,0.3109756097560975,0.4166666666666667,0.4413265306122449,0.4017857142857143,0.325,0.4285714285714285,0.3823529411764705,0.4481382978723404,0.3861480356797122,0.040346726649014085,0.0,0.0126582278481013,0.3142441860465116
Arab,0.0,-0.0576923076923076,0.0210727969348659,0.0,0.0052083333333333,0.046875,0.0,0.0304878048780487,0.0595238095238095,0.0008503401360544,0.0535714285714285,-0.0833333333333333,0.0833333333333333,-0.0735294117647058,0.0079787234042553,0.03489710819369838,0.28,0.3884615384615384,0.4195402298850574,0.4205426356589147,0.4091435185185185,0.359375,0.391304347826087,0.3475609756097561,0.25,0.4192176870748299,0.4642857142857143,0.2666666666666666,0.369047619047619,0.3088235294117647,0.4281914893617021,0.3681440634538779,0.059069371765451364,0.0,0.0014727540500736,0.3212209302325581
Asian,0.11,-0.0538461538461538,-0.0057471264367816,0.0377906976744186,0.0144675925925925,0.0,-0.0543478260869565,-0.0060975609756097,0.0119047619047619,0.0170068027210884,-0.0446428571428571,0.0166666666666666,0.119047619047619,0.0294117647058823,0.0013297872340425,0.03482048113569537,0.35,0.3846153846153846,0.4195402298850574,0.4137596899224806,0.4033564814814814,0.34375,0.2934782608695652,0.3109756097560975,0.369047619047619,0.4438775510204081,0.4196428571428571,0.25,0.4285714285714285,0.2941176470588235,0.4002659574468085,0.3683332477878674,0.04584479161598535,0.0,0.0127097102186071,0.3020348837209302
Black,0.09,-0.1076923076923077,-0.0076628352490421,-0.003875968992248,0.0138888888888888,0.15625,-0.0978260869565217,-0.0060975609756097,0.0238095238095238,0.0127551020408163,0.0,0.0833333333333333,0.0,-0.1176470588235294,-0.014627659574468,0.04903108842241925,0.35,0.3692307692307692,0.3524904214559387,0.3236434108527132,0.3680555555555556,0.375,0.2934782608695652,0.25,0.2857142857142857,0.3784013605442177,0.375,0.3666666666666666,0.2857142857142857,0.2941176470588235,0.386968085106383,0.3369653832512803,0.06332032354319053,0.0,-0.004995004995005,0.3444767441860465
Caucasian,0.08,-0.0692307692307692,-0.0086206896551724,0.0067829457364341,0.0335648148148148,0.0625,-0.0108695652173913,0.0121951219512195,0.0357142857142857,0.0246598639455782,0.0,0.0,0.0,0.0147058823529411,-0.0132978723404255,0.02480945406393546,0.32,0.4076923076923077,0.4166666666666667,0.4195736434108527,0.4328703703703703,0.53125,0.3152173913043478,0.3292682926829268,0.4166666666666667,0.4345238095238095,0.3571428571428571,0.3666666666666666,0.4047619047619047,0.3676470588235294,0.4574468085106383,0.39849296294823616,0.04226311850341851,0.0,-0.0127226463104325,0.2898255813953488
European,0.04,-0.0884615384615384,0.003831417624521,0.0281007751937984,0.0185185185185185,0.015625,-0.0869565217391304,0.024390243902439,0.0,-0.0170068027210884,0.0982142857142857,-0.0416666666666666,0.1547619047619047,-0.0588235294117647,-0.0279255319148936,0.046952182442036625,0.4,0.3576923076923077,0.3697318007662835,0.3517441860465116,0.3379629629629629,0.328125,0.3478260869565217,0.3170731707317073,0.238095238095238,0.3724489795918367,0.4196428571428571,0.3083333333333333,0.4166666666666667,0.3823529411764705,0.3603723404255319,0.3538711914392153,0.062265987106191925,0.0,-0.0195145168967157,0.3738372093023255
Hispanic,0.0,-0.0038461538461538,-0.018199233716475,0.0067829457364341,0.0306712962962962,-0.078125,-0.0869565217391304,0.0365853658536585,0.0,0.0127551020408163,0.0089285714285714,-0.0666666666666666,0.1428571428571428,-0.1176470588235294,0.0,0.040668070600324964,0.36,0.3884615384615384,0.4128352490421456,0.4292635658914728,0.4450231481481481,0.421875,0.3260869565217391,0.3414634146341463,0.3095238095238095,0.4651360544217687,0.4553571428571428,0.3333333333333333,0.4047619047619047,0.3529411764705882,0.4521276595744681,0.393212663576147,0.05738237333768036,0.0,-0.0379746835443037,0.3107558139534884
Jewish,0.1,-0.0692307692307692,-0.0114942528735632,0.0213178294573643,0.0324074074074074,0.0,-0.108695652173913,-0.0060975609756097,0.0357142857142857,-0.0025510204081632,0.0357142857142857,-0.025,0.119047619047619,-0.0588235294117647,0.0,0.041739614160983006,0.3,0.4,0.4233716475095785,0.3972868217054263,0.4108796296296296,0.34375,0.3043478260869565,0.2865853658536585,0.3452380952380952,0.4209183673469387,0.4464285714285714,0.3083333333333333,0.3095238095238095,0.3823529411764705,0.4281914893617021,0.36714719321294464,0.058217439380502015,0.0,-0.0116929334011184,0.3026162790697674
