,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.03,0.0115384615384615,-0.0047892720306513,-0.001937984496124,0.0127314814814814,-0.03125,0.0434782608695652,-0.0182926829268292,-0.0357142857142857,-0.0110544217687074,-0.0178571428571428,0.0,-0.0238095238095238,0.0147058823529411,-0.0013297872340425,0.017232612471983728,0.13,0.15,0.146551724137931,0.1492248062015503,0.1261574074074074,0.125,0.1739130434782608,0.1158536585365853,0.1547619047619047,0.1556122448979592,0.1785714285714285,0.2333333333333333,0.1904761904761904,0.1617647058823529,0.1316489361702127,0.1548579589236744,0.0,0.029569901918590172,-0.0034816247582205,0.6075581395348837
African,-0.01,-0.0076923076923076,-0.0191570881226053,0.005813953488372,0.0133101851851851,-0.03125,-0.0434782608695652,0.0365853658536585,0.0238095238095238,-0.0051020408163265,0.0178571428571428,-0.0333333333333333,0.0,-0.0147058823529411,0.0013297872340425,0.017561658107666914,0.23,0.2769230769230769,0.2681992337164751,0.2771317829457364,0.2633101851851852,0.21875,0.217391304347826,0.2317073170731707,0.2142857142857142,0.2755102040816326,0.3214285714285714,0.2166666666666666,0.238095238095238,0.1617647058823529,0.2752659574468085,0.24576199720523034,0.027611231335856076,0.0,0.0125565042692115,0.3127906976744186
African American,0.02,-0.0346153846153846,-0.0134099616858237,0.0164728682170542,0.0081018518518518,0.015625,0.0108695652173913,0.0121951219512195,0.0119047619047619,-0.0085034013605442,0.0178571428571428,0.0083333333333333,-0.0238095238095238,0.0,-0.0079787234042553,0.013978442680552426,0.26,0.2576923076923076,0.2835249042145594,0.2839147286821705,0.2986111111111111,0.140625,0.2282608695652173,0.2195121951219512,0.2976190476190476,0.2874149659863945,0.2678571428571428,0.225,0.2857142857142857,0.2352941176470588,0.2952127659574468,0.2577502294779129,0.020890601618668837,0.0,0.0126582278481013,0.3142441860465116
Arab,0.0,-0.0384615384615384,0.0067049808429118,0.003875968992248,0.0034722222222222,0.03125,0.0108695652173913,0.0121951219512195,0.0595238095238095,-0.0085034013605442,0.0357142857142857,-0.0833333333333333,0.0,-0.0147058823529411,0.0,0.020574007331496336,0.18,0.2769230769230769,0.2729885057471264,0.2771317829457364,0.2789351851851852,0.21875,0.25,0.2317073170731707,0.1785714285714285,0.2738095238095238,0.3214285714285714,0.2,0.2619047619047619,0.1911764705882352,0.2845744680851064,0.24652673948412815,0.0347605946301257,0.0,0.0014727540500736,0.3212209302325581
Asian,0.06,-0.023076923076923,-0.0153256704980842,0.0232558139534883,0.0040509259259259,-0.015625,-0.0326086956521739,-0.0182926829268292,0.0119047619047619,0.0008503401360544,-0.0357142857142857,-0.0083333333333333,0.0238095238095238,0.0441176470588235,-0.0132978723404255,0.022017565088708838,0.24,0.2692307692307692,0.2758620689655172,0.2790697674418604,0.2725694444444444,0.234375,0.1847826086956521,0.2134146341463414,0.25,0.2831632653061224,0.2857142857142857,0.175,0.2857142857142857,0.1911764705882352,0.2712765957446808,0.24742327973281295,0.02503008511702153,0.0,0.0127097102186071,0.3020348837209302
Black,0.07,-0.0692307692307692,-0.0057471264367816,0.005813953488372,0.0144675925925925,0.09375,-0.0652173913043478,-0.0121951219512195,0.0119047619047619,-0.0008503401360544,-0.0089285714285714,0.0416666666666666,-0.0357142857142857,-0.0441176470588235,-0.0132978723404255,0.03286014001691144,0.23,0.2461538461538461,0.2318007662835249,0.2209302325581395,0.2494212962962963,0.25,0.1739130434782608,0.1707317073170731,0.2023809523809523,0.244047619047619,0.2589285714285714,0.225,0.2023809523809523,0.1911764705882352,0.2606382978723404,0.22383358371905404,0.03747487274602259,0.0,-0.004995004995005,0.3444767441860465
Caucasian,0.04,-0.0461538461538461,-0.014367816091954,0.003875968992248,0.0167824074074074,0.046875,0.0,-0.0121951219512195,0.0119047619047619,0.0034013605442176,-0.0089285714285714,-0.0083333333333333,-0.0476190476190476,0.0294117647058823,-0.0159574468085106,0.02038709646273331,0.2,0.2846153846153846,0.2768199233716475,0.2790697674418604,0.2934027777777778,0.328125,0.217391304347826,0.2317073170731707,0.2976190476190476,0.2806122448979591,0.2410714285714285,0.2416666666666666,0.2619047619047619,0.2352941176470588,0.3058510638297872,0.2650100537176251,0.02315442356292624,0.0,-0.0127226463104325,0.2898255813953488
European,0.03,-0.05,0.0,0.0164728682170542,0.0127314814814814,0.03125,-0.0434782608695652,0.0121951219512195,0.0119047619047619,-0.0153061224489795,0.0535714285714285,-0.0333333333333333,0.0595238095238095,0.0147058823529411,-0.026595744680851,0.02740458768902834,0.27,0.2576923076923076,0.2432950191570881,0.2374031007751938,0.2256944444444444,0.21875,0.217391304347826,0.2195121951219512,0.1785714285714285,0.2414965986394557,0.2678571428571428,0.2166666666666666,0.2738095238095238,0.25,0.2420212765957446,0.23734406724525153,0.03532765711605575,0.0,-0.0195145168967157,0.3738372093023255
Hispanic,-0.01,0.0076923076923076,-0.0172413793103448,0.005813953488372,0.0167824074074074,-0.078125,-0.0543478260869565,0.024390243902439,0.0,0.0,0.0089285714285714,-0.0416666666666666,0.0595238095238095,-0.0441176470588235,-0.0132978723404255,0.02546184566040825,0.23,0.2692307692307692,0.2777777777777778,0.2906976744186046,0.3015046296296296,0.265625,0.2065217391304347,0.2195121951219512,0.2142857142857142,0.2993197278911564,0.3125,0.225,0.2738095238095238,0.2205882352941176,0.2978723404255319,0.2602830218010141,0.03498874500726094,0.0,-0.0379746835443037,0.3107558139534884
Jewish,0.07,-0.0384615384615384,-0.0153256704980842,0.0174418604651162,0.0173611111111111,-0.03125,-0.0652173913043478,-0.0060975609756097,0.0119047619047619,-0.0093537414965986,0.0,-0.025,0.0357142857142857,-0.0147058823529411,-0.0119680851063829,0.024653459292718515,0.19,0.2692307692307692,0.2758620689655172,0.2596899224806202,0.28125,0.21875,0.217391304347826,0.2012195121951219,0.25,0.2763605442176871,0.3035714285714285,0.2083333333333333,0.2023809523809523,0.25,0.2859042553191489,0.2459962727361603,0.0291458260022511,0.0,-0.0116929334011184,0.3026162790697674
Latino,0.04,-0.0307692307692307,-0.0220306513409961,0.0145348837209302,0.0162037037037037,0.0,0.0217391304347826,0.0121951219512195,0.0595238095238095,-0.0085034013605442,0.0089285714285714,-0.0333333333333333,0.0119047619047619,0.0,-0.0172872340425531,0.019796922234295748,0.24,0.3,0.2749042145593869,0.2684108527131782,0.2777777777777778,0.28125,0.217391304347826,0.2195121951219512,0.2261904761904762,0.2840136054421768,0.3125,0.2333333333333333,0.2976190476190476,0.1764705882352941,0.2859042553191489,0.2596851767106398,0.026483791700745874,0.0,0.0058997050147493,0.3168604651162791
Middle Eastern,0.09,-0.0846153846153846,0.0009578544061302,0.0067829457364341,0.0133101851851851,0.046875,0.0,-0.048780487804878,0.0238095238095238,-0.0187074829931972,0.0357142857142857,0.0166666666666666,-0.0119047619047619,0.0147058823529411,0.0013297872340425,0.02761068322822872,0.23,0.2615384615384615,0.2806513409961685,0.2470930232558139,0.2424768518518518,0.234375,0.1739130434782608,0.2195121951219512,0.1904761904761904,0.2704081632653061,0.2857142857142857,0.2166666666666666,0.2976190476190476,0.25,0.2646276595744681,0.24433812863723148,0.03168473164224964,0.0,0.0377809660449546,0.3523255813953488
Native American,0.04,-0.0384615384615384,-0.0076628352490421,0.003875968992248,0.0127314814814814,-0.015625,-0.0217391304347826,-0.024390243902439,0.0357142857142857,0.0076530612244897,-0.0357142857142857,-0.0166666666666666,-0.0238095238095238,-0.0294117647058823,-0.0093085106382978,0.021517619799664205,0.22,0.2692307692307692,0.2586206896551724,0.2751937984496124,0.2719907407407407,0.171875,0.2391304347826087,0.2439024390243902,0.2738095238095238,0.2814625850340136,0.3035714285714285,0.25,0.2857142857142857,0.2058823529411764,0.2779255319148936,0.2552206386579077,0.022158913559691802,0.0,0.0231641202562837,0.3203488372093023
Roma,0.06,-0.05,0.0019157088122605,0.001937984496124,0.0040509259259259,-0.015625,0.0,0.0121951219512195,-0.0238095238095238,0.0289115646258503,-0.0357142857142857,-0.05,-0.0357142857142857,-0.0441176470588235,-0.0279255319148936,0.026127838668212833,0.24,0.273076923076923,0.2241379310344827,0.2383720930232558,0.2216435185185185,0.234375,0.1956521739130435,0.2195121951219512,0.2142857142857142,0.2568027210884354,0.3214285714285714,0.2,0.2738095238095238,0.1911764705882352,0.2646276595744681,0.2379266996975415,0.027829530655375388,0.0,0.0167158308751229,0.3526162790697674
South American,0.03,-0.0538461538461538,-0.0191570881226053,0.0222868217054263,0.0017361111111111,0.03125,-0.0326086956521739,0.0060975609756097,-0.0238095238095238,0.0008503401360544,-0.0089285714285714,0.025,-0.0119047619047619,-0.0441176470588235,0.0106382978723404,0.021482104908210363,0.23,0.2692307692307692,0.2528735632183908,0.2432170542635658,0.2378472222222222,0.21875,0.2282608695652173,0.1890243902439024,0.2619047619047619,0.2525510204081632,0.2946428571428571,0.2083333333333333,0.2738095238095238,0.2205882352941176,0.2632978723404255,0.2429554315318167,0.02789228534224483,0.0,-0.0146173688736027,0.429360465116279
White,0.04,-0.0692307692307692,0.0172413793103448,-0.001937984496124,0.0104166666666666,0.0,-0.0326086956521739,0.0,0.0714285714285714,0.0,0.0357142857142857,-0.025,0.0119047619047619,-0.0735294117647058,-0.026595744680851,0.027707218056616956,0.22,0.2692307692307692,0.2241379310344827,0.2228682170542635,0.2222222222222222,0.21875,0.2282608695652173,0.2439024390243902,0.238095238095238,0.2363945578231292,0.3035714285714285,0.2083333333333333,0.1785714285714285,0.1911764705882352,0.2420212765957446,0.22983574544732552,0.03911523874235626,0.0,0.0174880763116056,0.3186046511627907
Alaskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020929259104227,0.4723837209302325
