,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.05,0.0115384615384615,0.0565134099616858,0.0532945736434108,0.078125,-0.015625,-0.0760869565217391,-0.0365853658536585,0.25,0.0510204081632653,-0.0446428571428571,0.0583333333333333,0.0833333333333333,0.0,0.0372340425531914,0.06015551613632907,0.27,0.4961538461538461,0.985632183908046,1.061046511627907,1.0144675925925926,0.421875,0.358695652173913,0.3780487804878049,0.3928571428571428,0.9778911564625852,0.4553571428571428,0.475,0.3214285714285714,0.3823529411764705,1.00531914893617,0.5997417113774793,0.0,0.07260996551269996,-0.0028017164152363,0.3938953488372093
African,-0.15,-0.0153846153846153,0.0258620689655172,-0.000968992248062,0.0133101851851851,-0.046875,-0.0217391304347826,-0.0548780487804878,0.0952380952380952,0.0093537414965986,-0.0178571428571428,-0.1416666666666666,0.0952380952380952,0.1323529411764706,-0.0013297872340425,0.054803634060384104,0.59,0.7461538461538462,0.7902298850574713,0.7955426356589147,0.8373842592592593,0.484375,0.6739130434782609,0.5426829268292683,0.6190476190476191,0.8358843537414966,0.5357142857142857,0.525,0.8571428571428571,0.6323529411764706,0.8523936170212766,0.6878544846854017,0.07243860841480473,0.0,-0.0112404896868332,0.4726744186046511
African American,0.0,-0.0076923076923076,0.0095785440613026,0.0290697674418604,-0.0167824074074074,-0.046875,-0.1521739130434782,-0.0182926829268292,0.0357142857142857,0.0025510204081632,-0.1160714285714285,-0.05,0.0595238095238095,0.0294117647058823,0.0119680851063829,0.03904700110687583,0.62,0.7461538461538462,0.8026819923371648,0.7906976744186046,0.8292824074074074,0.609375,0.6956521739130435,0.6158536585365854,0.6785714285714286,0.8409863945578231,0.7410714285714286,0.5666666666666667,0.7023809523809523,0.5882352941176471,0.8444148936170213,0.7114682540833079,0.05879544939690761,0.0,0.0017635015066058,0.4691860465116279
Arab,-0.01,-0.073076923076923,0.0316091954022988,-0.0155038759689922,0.0219907407407407,-0.140625,-0.1630434782608695,0.0365853658536585,0.0476190476190476,-0.0034013605442176,0.0892857142857142,-0.05,0.1428571428571428,-0.0441176470588235,-0.0013297872340425,0.05806968526016473,0.61,0.7269230769230769,0.8017241379310345,0.8294573643410853,0.8298611111111112,0.796875,0.7282608695652174,0.6219512195121951,0.6428571428571429,0.8469387755102041,0.8035714285714286,0.5666666666666667,0.7619047619047619,0.6323529411764706,0.8683510638297872,0.7378463706600121,0.08138996491420589,0.0,-0.0116238203177786,0.4607558139534883
Asian,-0.03,-0.0576923076923076,-0.0383141762452107,0.0494186046511627,-0.0017361111111111,-0.015625,0.0326086956521739,0.0365853658536585,0.0952380952380952,-0.0042517006802721,-0.0892857142857142,0.05,0.0476190476190476,-0.0147058823529411,-0.0132978723404255,0.03842523824814134,0.61,0.7423076923076923,0.7739463601532567,0.7994186046511628,0.8015046296296297,0.765625,0.5978260869565217,0.5853658536585366,0.6190476190476191,0.8018707482993197,0.7678571428571429,0.6166666666666667,0.6428571428571429,0.6323529411764706,0.7952127659574468,0.7034572836145738,0.05824160709764874,0.0,-0.0088574028048996,0.4843023255813953
Black,0.05,0.0038461538461538,0.0335249042145593,0.0174418604651162,0.0486111111111111,0.15625,0.1195652173913043,0.0365853658536585,0.0238095238095238,-0.026360544217687,-0.125,-0.0333333333333333,0.0595238095238095,-0.1911764705882352,-0.0039893617021276,0.06193451040377464,0.53,0.65,0.7519157088122606,0.8507751937984496,0.8553240740740741,0.65625,0.6195652173913043,0.5487804878048781,0.6666666666666666,0.8409863945578231,0.6785714285714286,0.5,0.6785714285714286,0.5735294117647058,0.839095744680851,0.6826687837795915,0.08456999719168627,0.0,0.0007095258392157,0.4709302325581395
Caucasian,-0.07,0.0038461538461538,-0.003831417624521,0.0193798449612403,0.0208333333333333,-0.03125,0.108695652173913,0.024390243902439,0.1071428571428571,-0.0212585034013605,0.0446428571428571,-0.05,-0.0119047619047619,0.0294117647058823,-0.026595744680851,0.03821220898801135,0.67,0.7115384615384616,0.7375478927203065,0.7693798449612403,0.7789351851851852,0.65625,0.6739130434782609,0.6341463414634146,0.7023809523809523,0.8511904761904762,0.8482142857142857,0.7166666666666667,0.7976190476190477,0.5588235294117647,0.8138297872340425,0.7280290343042737,0.07612409988652914,0.0,0.0126538987688098,0.4837209302325581
European,-0.01,0.05,0.0708812260536398,-0.0145348837209302,-0.0150462962962962,0.03125,-0.0760869565217391,0.048780487804878,0.119047619047619,0.0093537414965986,0.1160714285714285,-0.0833333333333333,-0.0714285714285714,-0.088235294117647,0.0398936170212766,0.056262897027597174,0.61,0.6269230769230769,0.7586206896551724,0.8517441860465116,0.8148148148148148,0.6875,0.7282608695652174,0.6463414634146342,0.5714285714285714,0.8562925170068028,0.5982142857142857,0.5833333333333334,0.6666666666666666,0.7352941176470589,0.8696808510638298,0.707007696218665,0.07511518234802021,0.0,-0.0081934390882488,0.4697674418604651
Hispanic,0.1,0.0346153846153846,0.0277777777777777,-0.0484496124031007,0.0109953703703703,-0.109375,-0.1413043478260869,0.0853658536585365,0.0119047619047619,0.042517006802721,-0.0803571428571428,-0.05,-0.1428571428571428,0.1470588235294117,0.0066489361702127,0.06928181071817664,0.64,0.7807692307692308,0.7863984674329502,0.7771317829457365,0.7841435185185185,0.765625,0.5108695652173914,0.6463414634146342,0.6309523809523809,0.923469387755102,0.8125,0.65,0.6428571428571429,0.7058823529411765,0.8736702127659575,0.7287073670380148,0.08973904309065221,0.0,0.0020143348749533,0.4656976744186046
Jewish,-0.05,0.0384615384615384,-0.0344827586206896,0.0106589147286821,0.0104166666666666,0.03125,0.0326086956521739,-0.0548780487804878,0.0357142857142857,0.0195578231292517,-0.0803571428571428,-0.0583333333333333,0.1071428571428571,0.088235294117647,-0.0132978723404255,0.04435968210301209,0.65,0.6692307692307692,0.7222222222222222,0.7005813953488372,0.7627314814814815,0.625,0.6847826086956522,0.4817073170731707,0.6785714285714286,0.7967687074829932,0.7053571428571429,0.625,0.6785714285714286,0.4117647058823529,0.7420212765957447,0.6622873656008818,0.07085550382504831,0.0,-0.0093256788199021,0.5148255813953488
