,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0,0.0153846153846153,0.0919540229885057,0.0445736434108527,0.0665509259259259,-0.03125,0.0108695652173913,0.0304878048780487,0.0476190476190476,0.0799319727891156,-0.0089285714285714,0.0083333333333333,0.0,0.0441176470588235,0.0372340425531914,0.03448234617249483,0.08,0.1384615384615384,0.3601532567049808,0.3662790697674418,0.3234953703703703,0.125,0.1630434782608695,0.0792682926829268,0.119047619047619,0.3350340136054421,0.1160714285714285,0.1583333333333333,0.1428571428571428,0.1323529411764706,0.3218085106382978,0.19741373303185744,0.0,0.044214032735714656,0.0067184939091915,0.3918604651162791
African,0.03,-0.023076923076923,0.0239463601532567,0.000968992248062,0.0,0.0625,0.0108695652173913,0.0121951219512195,0.0119047619047619,0.0170068027210884,0.0178571428571428,0.0583333333333333,0.0119047619047619,-0.0147058823529411,-0.0053191489361702,0.020039253110470143,0.27,0.2307692307692307,0.253831417624521,0.2684108527131782,0.2708333333333333,0.1875,0.1847826086956521,0.2317073170731707,0.2261904761904762,0.3095238095238095,0.1785714285714285,0.1916666666666666,0.1785714285714285,0.2205882352941176,0.2712765957446808,0.23161489338477956,0.043158274279083225,0.0,0.0084717607973421,0.4697674418604651
African American,-0.02,0.0076923076923076,0.0019157088122605,0.0106589147286821,0.0046296296296296,-0.046875,-0.0652173913043478,-0.0060975609756097,0.0,0.0119047619047619,-0.0178571428571428,-0.0166666666666666,-0.0119047619047619,0.0,-0.0013297872340425,0.014849975580680864,0.24,0.2384615384615384,0.2471264367816092,0.2684108527131782,0.2638888888888889,0.140625,0.1956521739130435,0.1768292682926829,0.2142857142857142,0.3129251700680272,0.2321428571428571,0.1833333333333333,0.1785714285714285,0.2352941176470588,0.2912234042553192,0.22791801229031192,0.03906833586034728,0.0,-0.0007710914955016,0.4718023255813953
Arab,0.04,0.0153846153846153,0.0229885057471264,-0.0077519379844961,0.0,0.078125,-0.0217391304347826,0.0,-0.0357142857142857,0.0093537414965986,0.0357142857142857,-0.025,0.0,0.0735294117647058,0.0066489361702127,0.02479665669407393,0.24,0.2384615384615384,0.2586206896551724,0.251937984496124,0.2511574074074074,0.265625,0.1956521739130435,0.2073170731707317,0.2023809523809523,0.3018707482993197,0.2678571428571428,0.2083333333333333,0.238095238095238,0.2794117647058823,0.2805851063829787,0.24582041021059095,0.04614654341891855,0.0,0.0010389910910563,0.477906976744186
Asian,-0.04,-0.023076923076923,0.0162835249042145,0.001937984496124,0.0052083333333333,-0.078125,-0.0543478260869565,-0.0121951219512195,0.0,0.0008503401360544,0.0,-0.0916666666666666,-0.0238095238095238,-0.0294117647058823,0.0013297872340425,0.025216186426729355,0.24,0.2230769230769231,0.2461685823754789,0.2693798449612403,0.2540509259259259,0.203125,0.1413043478260869,0.1829268292682926,0.2619047619047619,0.2865646258503401,0.1607142857142857,0.1916666666666666,0.2142857142857142,0.2941176470588235,0.2699468085106383,0.22928219756167853,0.05211720325205503,0.0,-0.0110128158267464,0.490406976744186
Black,-0.08,-0.023076923076923,-0.0057471264367816,-0.0096899224806201,0.0005787037037037,0.015625,-0.0108695652173913,0.0121951219512195,0.0119047619047619,-0.0008503401360544,-0.0267857142857142,0.0083333333333333,0.0238095238095238,-0.0147058823529411,-0.0079787234042553,0.01681004280621488,0.24,0.2307692307692307,0.2375478927203065,0.2596899224806202,0.2586805555555556,0.171875,0.1413043478260869,0.1585365853658536,0.2261904761904762,0.2916666666666667,0.2053571428571428,0.1916666666666666,0.238095238095238,0.2794117647058823,0.2739361702127659,0.22698184400749946,0.04570032333583107,0.0,-0.0053711108772668,0.4912790697674418
Caucasian,0.01,-0.0153846153846153,0.0057471264367816,0.0,0.0069444444444444,0.03125,-0.0326086956521739,0.0,-0.0238095238095238,-0.0110544217687074,0.0357142857142857,-0.0416666666666666,0.0357142857142857,0.0735294117647058,-0.0119680851063829,0.022359437497504873,0.17,0.1692307692307692,0.2413793103448276,0.2364341085271318,0.2326388888888889,0.21875,0.25,0.2073170731707317,0.2619047619047619,0.2746598639455782,0.25,0.175,0.25,0.2205882352941176,0.261968085106383,0.22799140642754598,0.0492672212779931,0.0,-0.0004996743221074,0.5183139534883721
European,0.04,-0.0115384615384615,0.0057471264367816,0.0096899224806201,0.0243055555555555,0.078125,0.0434782608695652,0.0,0.0119047619047619,0.0042517006802721,0.0,0.0333333333333333,-0.0119047619047619,0.0441176470588235,0.0066489361702127,0.021669697862209958,0.2,0.1961538461538461,0.293103448275862,0.3100775193798449,0.2824074074074074,0.203125,0.1956521739130435,0.1463414634146341,0.2261904761904762,0.3239795918367347,0.2321428571428571,0.15,0.25,0.2205882352941176,0.3045212765957447,0.2356188863736379,0.03936957085633785,0.0,-0.0064737129584977,0.4334302325581395
Hispanic,-0.03,-0.0192307692307692,0.003831417624521,-0.00484496124031,-0.0023148148148148,0.0,0.0,-0.0121951219512195,0.0119047619047619,0.0042517006802721,0.0,-0.0416666666666666,0.0595238095238095,-0.0294117647058823,0.0093085106382978,0.01523228659875498,0.27,0.2346153846153846,0.2701149425287356,0.2664728682170542,0.2650462962962963,0.28125,0.217391304347826,0.1707317073170731,0.1785714285714285,0.3069727891156462,0.2142857142857142,0.1916666666666666,0.2261904761904762,0.2941176470588235,0.2752659574468085,0.24417954551052884,0.04580844732486944,0.0,-0.0069792756607149,0.4656976744186046
Jewish,-0.02,0.023076923076923,-0.0086206896551724,-0.001937984496124,-0.005787037037037,0.03125,-0.0326086956521739,0.0121951219512195,-0.0595238095238095,-0.0025510204081632,-0.0446428571428571,-0.0166666666666666,0.0238095238095238,-0.0147058823529411,-0.0132978723404255,0.020711605607535773,0.2,0.2,0.2519157088122605,0.253875968992248,0.2453703703703703,0.21875,0.1630434782608695,0.1707317073170731,0.2261904761904762,0.288265306122449,0.2232142857142857,0.2,0.2619047619047619,0.2205882352941176,0.2819148936170212,0.22705101283972887,0.05032617727810977,0.0,-0.0055558792002609,0.4959302325581395
Latino,0.01,0.0307692307692307,0.0229885057471264,-0.0067829457364341,-0.0017361111111111,-0.015625,-0.0652173913043478,-0.0060975609756097,-0.0476190476190476,0.0059523809523809,0.0267857142857142,-0.0083333333333333,0.0238095238095238,0.0441176470588235,0.0013297872340425,0.021144278662448373,0.21,0.2076923076923077,0.2662835249042146,0.2781007751937984,0.2598379629629629,0.265625,0.217391304347826,0.2012195121951219,0.1904761904761904,0.3035714285714285,0.2232142857142857,0.1416666666666666,0.238095238095238,0.2794117647058823,0.2938829787234042,0.23843126268328846,0.04157356665134472,0.0,-0.0007605414192349,0.466860465116279
Middle Eastern,0.0,-0.0115384615384615,0.0086206896551724,-0.005813953488372,-0.0052083333333333,0.0625,-0.0108695652173913,-0.0304878048780487,-0.0476190476190476,0.0025510204081632,0.0089285714285714,-0.0416666666666666,0.0238095238095238,-0.0294117647058823,-0.0039893617021276,0.019534317630050778,0.24,0.2192307692307692,0.2710727969348659,0.2596899224806202,0.2552083333333333,0.3125,0.2282608695652173,0.2134146341463414,0.238095238095238,0.3018707482993197,0.2946428571428571,0.175,0.238095238095238,0.3235294117647059,0.2832446808510638,0.25692369999597137,0.052527102460767534,0.0,0.0047508812327437,0.4671511627906977
Native American,0.0,0.023076923076923,0.0,0.001937984496124,0.0052083333333333,0.015625,-0.0217391304347826,0.0060975609756097,0.0,0.0119047619047619,0.0267857142857142,0.0083333333333333,-0.0714285714285714,0.0147058823529411,-0.0039893617021276,0.014055503821614808,0.28,0.2076923076923077,0.2490421455938697,0.2713178294573643,0.2621527777777778,0.265625,0.1304347826086956,0.1768292682926829,0.1904761904761904,0.3180272108843537,0.2589285714285714,0.225,0.238095238095238,0.3088235294117647,0.2992021276595745,0.24544313195855944,0.04006152042334716,0.0,-0.0056027628702047,0.4636627906976744
Roma,-0.03,0.0038461538461538,0.0201149425287356,0.0164728682170542,0.0219907407407407,0.03125,-0.0543478260869565,-0.0182926829268292,0.0238095238095238,0.0187074829931972,0.0267857142857142,0.0,-0.0238095238095238,0.0,-0.0013297872340425,0.019383816431898095,0.19,0.1884615384615384,0.2768199233716475,0.2548449612403101,0.2650462962962963,0.25,0.2282608695652173,0.1646341463414634,0.238095238095238,0.3180272108843537,0.2232142857142857,0.2,0.2619047619047619,0.2647058823529412,0.2699468085106383,0.2395974615159128,0.03987393431967222,0.0,-0.0067693675011109,0.4686046511627907
South American,-0.02,0.0038461538461538,0.0201149425287356,-0.002906976744186,0.0283564814814814,0.078125,0.0108695652173913,-0.0060975609756097,0.0238095238095238,0.0459183673469387,-0.0089285714285714,0.0,-0.0476190476190476,-0.0441176470588235,-0.0106382978723404,0.023423209061920212,0.26,0.2269230769230769,0.2921455938697318,0.2974806201550387,0.3153935185185185,0.203125,0.2065217391304347,0.2134146341463414,0.1904761904761904,0.3673469387755102,0.2232142857142857,0.2166666666666666,0.238095238095238,0.25,0.3085106382978723,0.25395427605126036,0.038993074479908914,0.0,-0.0111342326361137,0.3962209302325581
White,-0.02,0.0192307692307692,-0.003831417624521,0.0087209302325581,0.0144675925925925,0.09375,-0.0217391304347826,0.024390243902439,0.0357142857142857,-0.0059523809523809,-0.0089285714285714,-0.0166666666666666,0.0357142857142857,0.0441176470588235,-0.0212765957446808,0.024966701153157134,0.22,0.2346153846153846,0.2222222222222222,0.2354651162790697,0.2390046296296296,0.21875,0.1956521739130435,0.1585365853658536,0.2261904761904762,0.2763605442176871,0.2410714285714285,0.1833333333333333,0.2023809523809523,0.25,0.2632978723404255,0.22445871460396702,0.039219195817133894,0.0,0.0012424133165074,0.5191860465116279
Alaskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0040265780730896,0.3834302325581395
