,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.03,-0.0346153846153846,0.0047892720306513,0.0087209302325581,-0.0005787037037037,-0.03125,0.0217391304347826,-0.0182926829268292,0.0357142857142857,-0.0170068027210884,0.0625,0.0333333333333333,0.0238095238095238,-0.1176470588235294,-0.0119680851063829,0.030131012896803533,0.17,0.2576923076923076,0.225095785440613,0.2451550387596899,0.1892361111111111,0.125,0.2826086956521739,0.25,0.1785714285714285,0.2227891156462585,0.2946428571428571,0.2666666666666666,0.2619047619047619,0.2352941176470588,0.2061170212765957,0.22738492716743483,0.0,0.03747079127930686,0.0110476190476189,0.6168604651162791
African,0.06,-0.05,-0.0153256704980842,-0.000968992248062,0.0202546296296296,0.078125,-0.0760869565217391,0.1158536585365853,-0.0952380952380952,0.0017006802721088,-0.0178571428571428,-0.0333333333333333,0.1071428571428571,-0.1470588235294117,0.0066489361702127,0.05503965173181745,0.34,0.3884615384615384,0.4176245210727969,0.4312015503875969,0.433449074074074,0.359375,0.4021739130434782,0.3597560975609756,0.3571428571428571,0.4370748299319728,0.5178571428571429,0.2333333333333333,0.4166666666666667,0.4117647058823529,0.4747340425531915,0.3987076848645319,0.05769440232882928,0.0,0.0159774436090225,0.3343023255813953
African American,0.07,-0.0307692307692307,-0.0047892720306513,0.0164728682170542,0.0283564814814814,0.0,-0.0108695652173913,0.073170731707317,0.0714285714285714,-0.0127551020408163,0.0446428571428571,-0.025,0.0595238095238095,-0.0147058823529411,-0.0239361702127659,0.03242803614165915,0.39,0.4076923076923077,0.4243295019157088,0.4312015503875969,0.4438657407407407,0.375,0.2717391304347826,0.3536585365853658,0.3333333333333333,0.4481292517006803,0.5089285714285714,0.2916666666666667,0.4166666666666667,0.3088235294117647,0.4787234042553192,0.39225054608130033,0.034147596082649924,0.0,-0.0014598540145985,0.3095930232558139
Arab,0.01,-0.0461538461538461,0.0114942528735632,0.0067829457364341,0.011574074074074,0.03125,-0.0434782608695652,-0.0304878048780487,0.0357142857142857,-0.0008503401360544,0.0535714285714285,0.0166666666666666,0.0595238095238095,0.0294117647058823,0.0039893617021276,0.026063256107052395,0.35,0.3846153846153846,0.4137931034482758,0.4060077519379845,0.3842592592592592,0.28125,0.2608695652173913,0.3597560975609756,0.3452380952380952,0.4311224489795918,0.5178571428571429,0.35,0.3452380952380952,0.5,0.4002659574468085,0.38201819345326693,0.028848598309554833,0.0,0.0019900497512437,0.3177325581395349
Asian,0.08,-0.0846153846153846,0.0028735632183908,0.0174418604651162,0.015625,0.140625,0.0326086956521739,-0.0304878048780487,0.0,0.0204081632653061,-0.0714285714285714,0.025,0.0595238095238095,-0.088235294117647,-0.0345744680851063,0.04689650768330364,0.36,0.3923076923076923,0.4109195402298851,0.4302325581395348,0.4103009259259259,0.296875,0.3369565217391304,0.25,0.2857142857142857,0.4319727891156462,0.375,0.3583333333333333,0.369047619047619,0.2941176470588235,0.4335106382978723,0.36235257006064986,0.04166024131857396,0.0,-0.0216110019646365,0.3200581395348837
Black,0.03,-0.0307692307692307,-0.0201149425287356,-0.0164728682170542,0.03125,0.0,0.0,-0.0548780487804878,-0.0119047619047619,0.0136054421768707,0.0,0.0166666666666666,0.0714285714285714,0.0,-0.0106382978723404,0.02051525535631462,0.41,0.4,0.4051724137931034,0.4001937984496124,0.4155092592592592,0.46875,0.3043478260869565,0.3597560975609756,0.3928571428571428,0.4540816326530612,0.4642857142857143,0.2666666666666666,0.3333333333333333,0.2058823529411764,0.4175531914893617,0.37989262862509093,0.03328941464717273,0.0,-0.0105580693815987,0.3046511627906976
Caucasian,0.02,-0.0615384615384615,0.0009578544061302,0.0135658914728682,0.0179398148148148,-0.03125,-0.1195652173913043,0.0304878048780487,0.1071428571428571,0.0127551020408163,-0.0267857142857142,0.05,0.0357142857142857,-0.0441176470588235,-0.0252659574468085,0.03980577387939553,0.32,0.2846153846153846,0.4224137931034483,0.4341085271317829,0.4184027777777778,0.25,0.3804347826086957,0.3109756097560975,0.2976190476190476,0.4345238095238095,0.4017857142857143,0.3666666666666666,0.3214285714285714,0.2794117647058823,0.4215425531914893,0.3562619334942912,0.03733851420600945,0.0,-0.0010373443983402,0.2883720930232558
European,0.04,-0.0576923076923076,0.018199233716475,-0.002906976744186,0.0347222222222222,0.015625,-0.0869565217391304,0.0792682926829268,-0.0833333333333333,-0.0085034013605442,0.0446428571428571,-0.0166666666666666,0.0,-0.0147058823529411,-0.0026595744680851,0.03372548467477836,0.36,0.4038461538461538,0.35727969348659,0.3594961240310077,0.3125,0.390625,0.3260869565217391,0.298780487804878,0.369047619047619,0.3469387755102041,0.3125,0.3,0.3809523809523809,0.3382352941176471,0.3430851063829787,0.3466249061134132,0.04520098130885345,0.0,-0.0114261531950909,0.4590116279069767
Hispanic,0.02,-0.0115384615384615,0.0009578544061302,0.0125968992248062,0.0376157407407407,0.0625,-0.1195652173913043,0.0060975609756097,0.0,-0.0042517006802721,0.0446428571428571,0.0166666666666666,0.0238095238095238,-0.088235294117647,0.0066489361702127,0.030341780857615464,0.34,0.4115384615384615,0.4377394636015325,0.4273255813953488,0.427662037037037,0.4375,0.2934782608695652,0.3353658536585366,0.2619047619047619,0.4719387755102041,0.4553571428571428,0.2666666666666666,0.3809523809523809,0.5,0.4454787234042553,0.3928605406263929,0.031296355275203476,0.0,-0.0130624092888244,0.3151162790697674
Jewish,0.05,-0.0192307692307692,-0.0268199233716475,-0.0184108527131782,0.0208333333333333,0.0,-0.0108695652173913,0.024390243902439,0.0357142857142857,0.0246598639455782,-0.0357142857142857,0.0166666666666666,0.0476190476190476,-0.1029411764705882,0.0066489361702127,0.029367930004628215,0.39,0.3346153846153846,0.4003831417624521,0.4118217054263566,0.3912037037037037,0.40625,0.2934782608695652,0.3170731707317073,0.25,0.4362244897959184,0.4464285714285714,0.4,0.3333333333333333,0.3382352941176471,0.4188829787234042,0.3711953356338696,0.029050619982520617,0.0,-0.0110220440881763,0.313953488372093
