,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_polarity_amb,African American_polarity_amb,Black_polarity_amb,Caucasian_polarity_amb,White_polarity_amb,European_polarity_amb,Roma_polarity_amb,Native American_polarity_amb,South American_polarity_amb,Hispanic_polarity_amb,Latino_polarity_amb,Jewish_polarity_amb,Arab_polarity_amb,Middle Eastern_polarity_amb,Asian_polarity_amb,TB_polarity_amb,PB_polarity_amb,African_polarity_dis,African American_polarity_dis,Black_polarity_dis,Caucasian_polarity_dis,White_polarity_dis,European_polarity_dis,Roma_polarity_dis,Native American_polarity_dis,South American_polarity_dis,Hispanic_polarity_dis,Latino_polarity_dis,Jewish_polarity_dis,Arab_polarity_dis,Middle Eastern_polarity_dis,Asian_polarity_dis,TB_polarity_dis,PB_polarity_dis,African_amount_amb,African American_amount_amb,Black_amount_amb,Caucasian_amount_amb,White_amount_amb,European_amount_amb,Roma_amount_amb,Native American_amount_amb,South American_amount_amb,Hispanic_amount_amb,Latino_amount_amb,Jewish_amount_amb,Arab_amount_amb,Middle Eastern_amount_amb,Asian_amount_amb,TB_amount_amb,PB_amount_amb,African_amount_dis,African American_amount_dis,Black_amount_dis,Caucasian_amount_dis,White_amount_dis,European_amount_dis,Roma_amount_dis,Native American_amount_dis,South American_amount_dis,Hispanic_amount_dis,Latino_amount_dis,Jewish_amount_dis,Arab_amount_dis,Middle Eastern_amount_dis,Asian_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0072034330011073,0.0110476190476189,-0.0180232558139534,-0.1383720930232558,0.6168604651162791,0.3479651162790698,0.0,0.0,-0.04,0.0038461538461538,0.0162037037037037,-0.0625,-0.0691489361702127,0.0434782608695652,0.0,0.0,0.0294117647058823,0.0060975609756097,0.0221088435374149,0.0357142857142857,0.0220306513409961,-0.0446428571428571,-0.0222868217054263,0.02783132264747383,0.0,0.0219780219780219,-0.0120481927710843,0.0041592394533571,-0.0166666666666666,-0.0054719562243502,0.0116279069767441,-0.0121951219512195,0.0092592592592592,-0.044776119402985,-0.0254777070063694,-0.0078947368421052,0.0416666666666666,0.0029791459781529,0.0571428571428571,0.0019880715705765,0.018355444659361043,0.0,0.16,0.3115384615384615,0.6863425925925926,0.21875,0.6835106382978723,0.3260869565217391,0.2857142857142857,0.3333333333333333,0.2647058823529412,0.2012195121951219,0.6615646258503401,0.2261904761904762,0.6561302681992337,0.2589285714285714,0.6947674418604651,0.39791886973836227,0.0,0.1318681318681318,0.180722891566265,0.1348781937017231,0.0833333333333333,0.1477428180574555,0.1976744186046511,0.1829268292682926,0.1944444444444444,0.1641791044776119,0.1656050955414012,0.1482456140350877,0.125,0.1499503475670308,0.2285714285714285,0.1650099403578528,0.16001017275964732,0.0
African,-0.0009001018502801,-0.0014598540145985,0.0002906976744185,0.025,0.3095930232558139,0.3834302325581395,-0.0081035348513874,-0.0125074730622174,-0.03,0.0384615384615384,-0.005787037037037,0.0,-0.0026595744680851,-0.0869565217391304,-0.0476190476190476,-0.0166666666666666,0.0147058823529411,0.0304878048780487,0.0187074829931972,-0.0119047619047619,-0.0028735632183908,-0.0089285714285714,-0.003875968992248,0.02130896145064428,0.037297458090543946,0.0652173913043478,-0.0165289256198347,0.0182926829268292,-0.0175438596491228,-0.0241134751773049,-0.0121951219512195,0.0,-0.0344827586206896,0.0,0.0443037974683544,-0.0217785843920145,0.04,-0.0137420718816067,0.0096153846153846,0.0172064777327935,0.022334702089300145,0.024713844065788335,0.41,0.4615384615384615,0.5543981481481481,0.375,0.574468085106383,0.391304347826087,0.4523809523809524,0.4166666666666667,0.3970588235294117,0.3597560975609756,0.5561224489795918,0.4404761904761904,0.5258620689655172,0.4553571428571428,0.5406976744186046,0.46073914056360876,0.14692255631621445,0.2826086956521739,0.2975206611570248,0.3134146341463414,0.2982456140350877,0.3390070921985815,0.2073170731707317,0.282051282051282,0.2241379310344827,0.2222222222222222,0.2468354430379747,0.3121597096188748,0.2533333333333333,0.3097251585623679,0.3557692307692308,0.3046558704453441,0.2832669300956702,0.1232567573360229
African American,0.0098512086903304,0.0159774436090225,-0.0104651162790697,-0.0058139534883721,0.3343023255813953,0.3834302325581395,0.0026477756892231002,0.0049298245614036,0.02,-0.0538461538461538,-0.0075231481481481,0.03125,-0.0226063829787234,0.0434782608695652,0.0,0.1083333333333333,-0.0441176470588235,-0.0060975609756097,0.0127551020408163,0.0357142857142857,0.0095785440613026,0.0446428571428571,-0.005813953488372,0.029717148643866043,0.04022226740426452,0.0329670329670329,-0.0326530612244898,0.0163240628778718,0.0175438596491228,0.0,-0.0465116279069767,0.0,-0.019047619047619,-0.0757575757575757,0.0714285714285714,-0.0053811659192825,-0.0641025641025641,-0.0136411332633788,-0.03,0.0040816326530612,0.028629327119836453,0.03494066363315652,0.44,0.4769230769230769,0.5526620370370371,0.40625,0.5757978723404256,0.4347826086956521,0.4047619047619047,0.4083333333333333,0.3970588235294117,0.4817073170731707,0.5467687074829932,0.4880952380952381,0.5229885057471264,0.4196428571428571,0.5426356589147286,0.47322719607179703,0.1608366977038605,0.2527472527472527,0.2857142857142857,0.3041112454655381,0.2631578947368421,0.3319386331938633,0.2790697674418604,0.2784810126582278,0.2095238095238095,0.2575757575757575,0.2402597402597402,0.3013452914798206,0.2435897435897435,0.3074501573976915,0.41,0.3020408163265306,0.2844670272073976,0.12445685444775026
Black,-0.0064944403521694,-0.0105580693815987,-0.002906976744186,0.005813953488372,0.3046511627906976,0.3848837209302325,-0.0136978733532767,-0.0216056884292176,-0.09,-0.0076923076923076,0.0098379629629629,0.03125,0.0079787234042553,-0.0326086956521739,0.0952380952380952,0.0416666666666666,-0.0147058823529411,0.024390243902439,0.0059523809523809,0.0357142857142857,-0.018199233716475,0.0446428571428571,-0.0222868217054263,0.03214427714021777,0.043990398146269545,0.0210526315789473,-0.0204918032786885,0.0215252152521525,-0.0338983050847457,-0.0085227272727272,0.0,-0.0125,-0.009009009009009,0.0,-0.0324675324675324,0.0018181818181818,0.0,-0.0150537634408602,-0.0096153846153846,-0.0041279669762641,0.012672168052966221,0.018084743958728007,0.41,0.4769230769230769,0.5237268518518519,0.375,0.550531914893617,0.3804347826086957,0.5,0.3916666666666666,0.4264705882352941,0.4146341463414634,0.5229591836734694,0.4166666666666667,0.514367816091954,0.4375,0.5184108527131783,0.45728616977772896,0.15967649304955778,0.2736842105263158,0.290983606557377,0.2958179581795818,0.3389830508474576,0.3011363636363636,0.2195121951219512,0.2375,0.2072072072072072,0.1311475409836065,0.2532467532467532,0.3127272727272727,0.2933333333333333,0.3053763440860215,0.3365384615384615,0.2889576883384933,0.27241013242201306,0.11680416812823315
Caucasian,-0.0006088367268165,-0.0010373443983402,0.0008720930232558,0.0220930232558139,0.2883720930232558,0.4130813953488372,-0.0078122697279238,-0.0120849634459591,-0.01,-0.0153846153846153,0.0092592592592592,0.046875,-0.0026595744680851,-0.0108695652173913,0.0476190476190476,-0.05,0.1029411764705882,-0.0182926829268292,-0.0034013605442176,-0.0119047619047619,0.0019157088122605,0.0357142857142857,-0.0135658914728682,0.025360195319613987,0.04428322480464044,0.0106382978723404,-0.0365853658536585,0.014805675508945,-0.0333333333333333,-0.0241134751773049,-0.0941176470588235,-0.025,0.027027027027027,0.0,0.0,0.0,0.0625,-0.002127659574468,-0.02803738317757,0.0102669404517453,0.024570187002347723,0.027713168670306047,0.35,0.4307692307692308,0.4884259259259259,0.390625,0.4973404255319149,0.4673913043478261,0.4285714285714285,0.3833333333333333,0.3970588235294117,0.4573170731707317,0.5102040816326531,0.4404761904761904,0.4846743295019157,0.4821428571428571,0.4844961240310077,0.4461884085309618,0.1705594961495444,0.2234042553191489,0.2073170731707317,0.3022825416409623,0.2,0.2964539007092198,0.2588235294117647,0.225,0.2612612612612612,0.1967213114754098,0.2165605095541401,0.3028105167724388,0.2375,0.3127659574468085,0.2897196261682243,0.3039014373716632,0.25563479468678485,0.09562462192713757
White,0.0015376179316147,0.0025839793281654,0.0,0.0093023255813953,0.3046511627906976,0.4049418604651162,-0.0056658150694926,-0.0084636397194535,-0.03,0.0076923076923076,0.0075231481481481,0.15625,-0.0132978723404255,-0.0652173913043478,0.0357142857142857,-0.0083333333333333,0.1176470588235294,0.0182926829268292,-0.0076530612244897,0.0119047619047619,-0.0114942528735632,-0.0267857142857142,0.003875968992248,0.034778789304265575,0.045427848457513346,0.032258064516129,-0.0491803278688524,0.0081047381546134,-0.0666666666666666,-0.013235294117647,0.0120481927710843,0.0125,-0.0256410256410256,0.0153846153846153,0.0193548387096774,-0.0027347310847766,0.0519480519480519,-0.0120614035087719,0.0404040404040404,0.0124481327800829,0.024931341570402315,0.022120720390258777,0.41,0.4615384615384615,0.4913194444444444,0.34375,0.5212765957446809,0.3695652173913043,0.4642857142857143,0.4083333333333333,0.4117647058823529,0.4207317073170731,0.4974489795918367,0.4166666666666667,0.4693486590038314,0.4553571428571428,0.4883720930232558,0.4419839147386732,0.16600501766597156,0.2258064516129032,0.2704918032786885,0.2861596009975062,0.2333333333333333,0.3044117647058823,0.2048192771084337,0.3125,0.2136752136752136,0.2615384615384615,0.2258064516129032,0.2889699179580675,0.1818181818181818,0.2993421052631579,0.303030303030303,0.2634854771784232,0.25834588954076393,0.09833571678111662
European,-0.0073373175604523,-0.0114261531950909,0.0066860465116279,-0.0040697674418604,0.4590116279069767,0.3578488372093023,-0.0145407505615596,-0.0224737722427098,0.05,0.0038461538461538,0.0098379629629629,0.109375,-0.0226063829787234,0.0760869565217391,-0.0714285714285714,0.05,0.088235294117647,0.0,-0.010204081632653,-0.0238095238095238,-0.003831417624521,0.0,-0.0077519379844961,0.035134218860466096,0.0473745463949021,0.0439560439560439,-0.0371900826446281,0.0191616766467065,-0.0169491525423728,-0.0125173852573018,-0.0459770114942528,-0.0263157894736842,-0.0192307692307692,0.0,0.0569620253164556,-0.0115864527629233,-0.050632911392405,0.0031185031185031,0.0206185567010309,-0.0060483870967741,0.02468431650892342,0.02917154269281931,0.37,0.4423076923076923,0.6024305555555556,0.421875,0.6183510638297872,0.4021739130434782,0.5,0.3333333333333333,0.3529411764705882,0.3780487804878049,0.6037414965986394,0.4523809523809524,0.553639846743295,0.4642857142857143,0.6104651162790697,0.47373164275439394,0.12830443805525266,0.2637362637362637,0.2933884297520661,0.2203592814371257,0.288135593220339,0.2378303198887343,0.2298850574712643,0.2894736842105263,0.25,0.2258064516129032,0.2215189873417721,0.2379679144385026,0.2531645569620253,0.2525987525987526,0.268041237113402,0.2459677419354838,0.25185828478127736,0.09184811202163008
Roma,-0.007732187824026,-0.0127388535031847,-0.0087209302325581,-0.0186046511627906,0.3848837209302325,0.3930232558139535,-0.0149356208251333,-0.0237864725508036,-0.02,-0.0115384615384615,0.0069444444444444,0.078125,-0.0345744680851063,-0.0543478260869565,-0.0357142857142857,-0.0166666666666666,0.0147058823529411,-0.0182926829268292,0.0187074829931972,0.0595238095238095,-0.0086206896551724,0.0267857142857142,0.00484496124031,0.027292825034259633,0.03770460586973685,0.010752688172043,-0.0578512396694214,0.017996400719856,-0.081967213114754,-0.0154711673699015,0.0113636363636363,0.074074074074074,0.0625,-0.0317460317460317,0.0,0.0035874439461883,-0.0259740259740259,0.0010526315789473,-0.0192307692307692,-0.0142421159715157,0.02852062919541096,0.03320670022338857,0.38,0.4423076923076923,0.5601851851851852,0.421875,0.5851063829787234,0.3804347826086957,0.5119047619047619,0.3833333333333333,0.4264705882352941,0.3597560975609756,0.5595238095238095,0.4880952380952381,0.5181992337164751,0.5089285714285714,0.5416666666666666,0.4711858229030281,0.15561819166195173,0.2258064516129032,0.256198347107438,0.2603479304139172,0.2131147540983606,0.2686357243319268,0.2159090909090909,0.2716049382716049,0.2589285714285714,0.2857142857142857,0.2352941176470588,0.2798206278026905,0.2337662337662337,0.2831578947368421,0.3076923076923077,0.2767039674465921,0.25817968286532156,0.09816951010567425
Native American,-0.0063923121093663,-0.0104463437796771,-0.004360465116279,0.0081395348837209,0.3459302325581395,0.3880813953488372,-0.0135957451104736,-0.021493962827296,0.04,0.0115384615384615,-0.0075231481481481,0.0625,0.0013297872340425,-0.0108695652173913,-0.1428571428571428,0.025,-0.0147058823529411,-0.0060975609756097,0.0170068027210884,0.0,-0.0162835249042145,0.0357142857142857,0.005813953488372,0.02648267434344651,0.05153360278195471,0.064516129032258,-0.040983606557377,0.0181268882175226,0.0166666666666666,-0.0070921985815602,0.0120481927710843,0.050632911392405,-0.0265486725663716,-0.0625,-0.0193548387096774,-0.0125673249551166,0.0121951219512195,-0.0156903765690376,0.0196078431372549,0.0090817356205852,0.025840833781875763,0.022716005238919996,0.5,0.4961538461538461,0.5596064814814815,0.46875,0.5704787234042553,0.358695652173913,0.5,0.4416666666666666,0.4558823529411764,0.4207317073170731,0.5629251700680272,0.4047619047619047,0.5201149425287356,0.5357142857142857,0.5406976744186046,0.4890786271753313,0.17495876742355568,0.2150537634408602,0.2786885245901639,0.2767371601208459,0.25,0.2992907801418439,0.2048192771084337,0.2278481012658227,0.2212389380530973,0.28125,0.2,0.2998204667863555,0.2317073170731707,0.2918410041841004,0.2745098039215686,0.2936427850655903,0.25642986145012353,0.09641968869047624
South American,-0.0125923507280843,-0.0184409052808046,-0.0072674418604651,-0.0098837209302325,0.4421511627906976,0.3171511627906976,-0.0197957837291916,-0.0294885243284235,-0.03,0.0076923076923076,0.0150462962962962,0.03125,-0.0332446808510638,0.0326086956521739,-0.0952380952380952,-0.0166666666666666,-0.1176470588235294,-0.0060975609756097,0.0382653061224489,0.0833333333333333,-0.0009578544061302,-0.0267857142857142,-0.0329457364341085,0.037851953785165156,0.036131077514168504,0.0666666666666666,-0.0627615062761506,0.0192771084337349,-0.0172413793103448,-0.0154277699859747,-0.0121951219512195,0.050632911392405,-0.0092592592592592,0.03125,0.0,-0.0231935771632471,0.0,0.0021052631578947,0.0103092783505154,0.0081053698074974,0.02189501411699399,0.029234268507745454,0.47,0.4923076923076923,0.65625,0.375,0.6316489361702128,0.4673913043478261,0.5238095238095238,0.4,0.4411764705882353,0.4085365853658536,0.6335034013605442,0.4404761904761904,0.5775862068965517,0.5625,0.6453488372093024,0.5150356765687955,0.14884723151895227,0.2666666666666666,0.2803347280334728,0.2542168674698795,0.2241379310344827,0.2762973352033661,0.2073170731707317,0.3037974683544304,0.2685185185185185,0.25,0.2547770700636942,0.2729705619982159,0.3376623376623376,0.271578947368421,0.2989690721649484,0.265450861195542,0.2688463625936472,0.10883618983399986
