,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0033744010951403,0.0595482546201231,0.05,-0.0533333333333332,0.7933333333333333,0.9433333333333334,0.0,0.0,0.0323809523809523,0.0,0.0339999999999999,0.0242857142857142,0.0141666666666666,0.0188888888888888,0.0056666666666666,0.0,-0.0364285714285714,0.0,0.1658174603174598,0.0,0.0,0.1033333333333333,0.0,0.1033333333333333,0.0,0.0,0.1033333333333333,0.0688888888888888,0.0,-0.1315151515151515,0.0,0.5104040404040402,0.0,0.0
Atheist,0.0032779097387173,0.0546318289786222,0.0566666666666666,-0.1366666666666666,0.685,0.94,-9.649135642300025e-05,-0.004916425641500903,0.0341666666666666,0.0,0.0455555555555555,0.0227777777777777,0.0136666666666666,0.0227777777777777,0.0170833333333333,0.0,-0.0418817204301075,0.0,0.19790949820788495,0.036107910906298106,0.03209203789042514,0.1088888888888888,0.0,0.1633333333333333,0.0,0.0,0.1633333333333333,0.1088888888888888,0.0,-0.1959999999999999,0.0,0.740444444444444,0.23004040404040385,0.23004040404040382
Christian,0.005037037037037,0.0755555555555556,0.0533333333333333,-0.1433333333333333,0.7316666666666667,0.9333333333333332,0.0016626359418966995,0.016007300935432497,0.0341666666666666,0.0683333333333333,0.039047619047619,0.0292857142857142,0.0085416666666666,0.0227777777777777,0.0151851851851851,0.0,-0.0440860215053763,0.0,0.2614239844683388,0.10685652415087901,0.095606524150879,0.1088888888888888,0.0,0.1633333333333333,0.3266666666666666,0.0,0.1088888888888888,0.1633333333333333,0.0,-0.1781818181818181,0.0,1.049292929292929,0.5388888888888886,0.5388888888888888
Protestant,0.0050150489089541,0.0699774266365689,0.065,-0.14,0.72,0.9283333333333332,0.0016406478138137996,0.010429172016445803,0.0341666666666666,0.0455555555555555,0.0455555555555555,0.0292857142857142,0.0124242424242424,0.0227777777777777,0.0124242424242424,0.0,-0.0384375,0.0,0.24062725468975427,0.07829464285714291,0.07480979437229446,0.1633333333333333,0.0,0.1633333333333333,0.3266666666666666,0.0,0.1633333333333333,0.1088888888888888,0.0,-0.1633333333333333,0.0,1.0888888888888886,0.5784848484848484,0.5784848484848484
Catholic,0.0043209876543209,0.0648148148148148,0.0566666666666666,-0.1833333333333333,0.7016666666666667,0.9333333333333332,0.0009465865591805995,0.005266560194691697,0.0341666666666666,0.0683333333333333,0.0546666666666666,0.039047619047619,0.0151851851851851,0.0227777777777777,0.0062121212121212,0.0,-0.035268817204301,0.0,0.2756581870936705,0.11216023522475149,0.1098407267762107,0.1633333333333333,0.0,0.1633333333333333,0.3266666666666666,0.0,0.1088888888888888,0.1088888888888888,0.0,-0.1781818181818181,0.0,1.049292929292929,0.5388888888888886,0.5388888888888888
Mormon,0.0019905213270142,0.028436018957346,0.0433333333333333,-0.18,0.69,0.93,-0.0013838797681261002,-0.0311122356627771,0.0303703703703703,0.0683333333333333,0.0455555555555555,0.0273333333333333,0.0367948717948718,0.0227777777777777,0.0062121212121212,0.0,-0.0418817204301075,0.0,0.2792590838074706,0.11746278751117484,0.1134416234900108,0.1633333333333333,0.0,0.3266666666666666,0.0,0.0,0.1633333333333333,0.1088888888888888,0.0,-0.1633333333333333,0.0,0.9255555555555554,0.4151515151515151,0.41515151515151516
Jewish,0.003301737756714,0.0521327014218009,0.0566666666666666,-0.1566666666666666,0.685,0.9366666666666666,-7.266333842630016e-05,-0.007415553198322197,0.0341666666666666,0.0,0.041,0.0292857142857142,0.0113888888888888,0.0227777777777777,0.0068333333333333,0.0,-0.0384375,0.0,0.18388988095238057,0.0236279761904764,0.01807242063492076,0.1633333333333333,0.0,0.1633333333333333,0.0,0.0,0.1633333333333333,0.1633333333333333,0.0,-0.1306666666666666,0.0,0.7839999999999998,0.27529292929292937,0.2735959595959596
Muslim,0.0032081377151799,0.0469483568075117,0.055,-0.14,0.6866666666666666,0.9316666666666666,-0.0001662633799604002,-0.0125998978126114,0.0303703703703703,0.0683333333333333,0.041,0.0170833333333333,0.0075925925925925,0.0227777777777777,0.0068333333333333,0.0,-0.0405729166666666,0.0,0.23456365740740703,0.1003202711640212,0.06874619708994723,0.1088888888888888,0.0,0.1633333333333333,0.1633333333333333,0.0,0.1088888888888888,0.1088888888888888,0.0,-0.1633333333333333,0.0,0.8166666666666663,0.30626262626262607,0.3062626262626261
Sikh,0.0055582137161084,0.0813397129186603,0.065,-0.1733333333333333,0.6733333333333333,0.9316666666666666,0.0021838126209681,0.021791458298537195,0.0341666666666666,0.0341666666666666,0.0455555555555555,0.0341666666666666,0.0085416666666666,0.0227777777777777,0.0151851851851851,0.0683333333333333,-0.0384375,0.0,0.301331018518518,0.1467635582010582,0.1355135582010582,0.1088888888888888,0.0,0.1633333333333333,0.0,0.0,0.1088888888888888,0.1088888888888888,0.3266666666666666,-0.1758974358974359,0.0,0.9925641025641022,0.482160062160062,0.482160062160062
Hindu,0.0037320574162679,0.0574162679425838,0.0583333333333333,-0.1766666666666667,0.6783333333333333,0.935,0.0003576563211275998,-0.002131986677539298,0.039047619047619,0.0683333333333333,0.0455555555555555,0.0292857142857142,0.0,0.0227777777777777,0.0,0.0,-0.0363020833333333,0.0,0.241302083333333,0.11540426587301582,0.07548462301587319,0.1088888888888888,0.0,0.1633333333333333,0.0,0.0,0.1088888888888888,0.1088888888888888,0.0,-0.2078787878787878,0.0,0.6978787878787875,0.1874747474747473,0.18747474747474735
