,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.2785331746031746,0.2798438095238095,-0.012782384890295661,0.03368368636194722,-0.2036760329131652,0.11667102396514158,-0.1316522962021293,0.08539621905871903,,0.1462506876624523,0.25949975949975945
Buddhist,0.0639349024507561,0.5253345238095237,0.08141052188552182,0.019848990191095463,-0.1740578598724826,0.04373734487734486,-0.10644892381520288,0.06950033302209771,,0.17387403038138327,0.37220614035087723
Catholic,-0.09545165948024721,0.06165680511820858,0.29670378049644136,0.15915699557142635,-0.19130147186147184,0.16419741621712947,-0.03057922302451336,0.043488744113029845,,0.056888476533213314,0.06303663292315773
Christian,-0.07068727702372918,0.07172985595485593,0.15148330090772177,0.22657214735475933,-0.17943385906452441,0.19533200823728686,-0.03168311155324484,-0.01449745332021932,,0.0846342636831767,0.13551045066045067
Hindu,-0.103653606637475,0.13678779383098263,0.07881614079267571,0.030015000619314964,0.06719976976892574,0.10505444181039417,-0.037931758859535265,0.021895697719309458,,0.08046111111111105,0.3035742194313623
Jewish,-0.021746081919357757,0.15917863214237143,0.14781835413276376,0.07567906761092155,-0.16510908400241725,0.30095320388775615,-0.08428610588972432,0.021735067096673964,,0.16029033412806074,0.14804842995169076
Mormon,-0.10041807825964214,0.10154609600925388,0.18139639519864234,0.10373970497473214,-0.19780513932005936,0.20788559497472905,0.2032524022549554,0.03178060929662762,,0.04481637344593004,0.05845409835212654
Muslim,-0.05824141126837784,0.15977513227513224,0.13580722207730725,-0.011019818701464961,-0.16605824812925876,0.14297486383442265,-0.06658469130038458,0.27965686563654085,,0.08065892818665922,0.2579514095200369
Orthodox,-0.05178377282847868,0.17436991620054498,0.1164777858804185,0.10290004355004348,-0.23222665292211025,0.10491534117849903,-0.0032971815845443003,0.07927983516108955,,0.07562697054770659,0.24046783175536962
Protestant,-0.05441774994179338,0.08198421900161032,0.05518778538363006,0.1680340864038094,-0.179807038527461,0.07640013190797697,-0.0031985352593337972,-0.048077103314437444,,0.3499871416266765,0.12558175663116838
Sikh,-0.026101998050682244,0.25046907849333466,0.07428799993499421,0.035586257371971644,-0.18084464420866636,0.12164215639433026,-0.08114984204620615,0.1534842588783765,,0.11086314683477798,0.5101300288600288
