,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.14826086956521742,0.05166666666666667,0.09300000000000001,0.05166666666666667,-0.031000000000000007,0.02384615384615385,-0.017222222222222226,0.07750000000000001,,0.08857142857142858,0.08857142857142858
Buddhist,0.05166666666666667,0.23250000000000004,0.17714285714285716,0.03444444444444445,-0.028181818181818186,0.08454545454545455,-0.15500000000000003,0.08857142857142858,,0.0,0.06200000000000001
Catholic,-0.03647058823529412,0.11625000000000002,0.16533333333333336,0.0953846153846154,-0.08611111111111112,0.10333333333333335,-0.028181818181818186,0.028181818181818186,,-0.08857142857142858,0.05166666666666667
Christian,-0.014090909090909093,0.0,0.08454545454545455,0.1377777777777778,-0.11421052631578948,0.06200000000000001,-0.017222222222222226,0.02066666666666667,,0.07750000000000001,0.06200000000000001
Hindu,0.016315789473684214,0.12400000000000003,0.12400000000000003,0.0,-0.07750000000000001,0.022142857142857145,-0.11625000000000002,0.07153846153846155,,0.03444444444444445,0.05166666666666667
Jewish,0.0,0.0,0.18600000000000003,0.10333333333333335,-0.03263157894736843,0.10941176470588238,-0.06200000000000001,0.05166666666666667,,0.0,0.11625000000000002
Mormon,0.03444444444444445,0.03875000000000001,0.09300000000000001,-0.02384615384615385,-0.03875000000000001,0.13562500000000002,0.016315789473684214,0.05904761904761906,,0.0,0.15500000000000003
Muslim,0.015500000000000003,0.0,0.025833333333333337,0.031000000000000007,-0.042272727272727274,0.09300000000000001,-0.08611111111111112,0.17050000000000004,,0.11625000000000002,0.2066666666666667
Orthodox,-0.012400000000000003,0.07750000000000001,0.11272727272727275,0.11272727272727275,0.0,0.08346153846153848,-0.10850000000000001,0.016315789473684214,,0.0,0.1377777777777778
Protestant,0.012916666666666668,-0.05166666666666667,0.16692307692307695,0.08086956521739132,-0.016315789473684214,0.10333333333333335,0.0,0.04428571428571429,,0.08454545454545455,-0.03875000000000001
Sikh,-0.06200000000000001,-0.06200000000000001,0.0,0.14090909090909093,-0.1430769230769231,0.03875000000000001,-0.07153846153846155,0.03444444444444445,,0.03444444444444445,0.07750000000000001
