,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.01,-0.0115384615384615,-0.0009578544061302,-0.0155038759689922,-0.0023148148148148,0.0,0.0,0.0121951219512195,0.0476190476190476,0.0110544217687074,0.0178571428571428,-0.0666666666666666,0.0238095238095238,0.0588235294117647,0.0053191489361702,0.01891064064990942,0.19,0.1884615384615384,0.2308429118773946,0.2286821705426356,0.1979166666666666,0.21875,0.1739130434782608,0.1951219512195122,0.119047619047619,0.2423469387755102,0.25,0.15,0.238095238095238,0.1176470588235294,0.2420212765957446,0.19885642757224328,0.0,0.028578086838583216,0.0335329341317365,0.752906976744186
African,-0.04,-0.05,-0.0028735632183908,-0.0145348837209302,0.0144675925925925,0.03125,-0.0434782608695652,0.0609756097560975,0.0,-0.0034013605442176,-0.0089285714285714,0.025,-0.0119047619047619,-0.0147058823529411,0.0079787234042553,0.021966613986154904,0.18,0.1884615384615384,0.2480842911877394,0.2374031007751938,0.2193287037037037,0.1875,0.1739130434782608,0.2073170731707317,0.1666666666666666,0.2465986394557823,0.2053571428571428,0.175,0.25,0.1911764705882352,0.2367021276595744,0.20756725320030459,0.03493785856234277,0.0,-0.0095770151636073,0.5
African American,0.06,0.0038461538461538,-0.0153256704980842,0.0125968992248062,0.005787037037037,0.046875,0.0108695652173913,0.024390243902439,-0.0357142857142857,-0.0017006802721088,-0.0446428571428571,-0.0083333333333333,-0.0595238095238095,-0.0735294117647058,-0.0013297872340425,0.02696431564740361,0.18,0.2269230769230769,0.2528735632183908,0.2412790697674418,0.2372685185185185,0.171875,0.1847826086956521,0.1829268292682926,0.1785714285714285,0.2534013605442177,0.1696428571428571,0.1916666666666666,0.1785714285714285,0.1911764705882352,0.2672872340425531,0.20721640750125062,0.041676781671888624,0.0,0.00295483326298,0.45
Arab,-0.01,-0.0384615384615384,-0.0009578544061302,-0.0106589147286821,0.0023148148148148,-0.03125,0.0978260869565217,0.0060975609756097,-0.0238095238095238,0.0076530612244897,0.0089285714285714,0.0083333333333333,0.0595238095238095,0.0588235294117647,-0.0093085106382978,0.024929807314205805,0.09,0.1538461538461538,0.2385057471264367,0.2606589147286822,0.2210648148148148,0.15625,0.1630434782608695,0.2012195121951219,0.1428571428571428,0.2372448979591837,0.2232142857142857,0.225,0.1785714285714285,0.1470588235294117,0.2460106382978723,0.1923030558600936,0.026711450961017475,0.0,0.0167847817978366,0.5526162790697674
Asian,0.02,-0.0615384615384615,0.0047892720306513,-0.0087209302325581,0.005787037037037,0.046875,-0.0217391304347826,0.0548780487804878,0.0357142857142857,-0.0110544217687074,-0.0089285714285714,0.0166666666666666,-0.0119047619047619,0.0,0.0106382978723404,0.021282325693954114,0.22,0.2,0.2327586206896551,0.2412790697674418,0.2175925925925926,0.203125,0.1956521739130435,0.1402439024390244,0.1547619047619047,0.2202380952380952,0.1339285714285714,0.1666666666666666,0.2023809523809523,0.2058823529411764,0.2526595744680851,0.1991446318191473,0.02906123989417087,0.0,0.0233281493001555,0.5261627906976745
Black,0.01,-0.0384615384615384,-0.0019157088122605,-0.0125968992248062,-0.0052083333333333,-0.03125,-0.0108695652173913,0.0060975609756097,-0.0238095238095238,0.0238095238095238,0.0446428571428571,-0.025,0.0238095238095238,0.0294117647058823,0.0039893617021276,0.019391477400291852,0.19,0.2,0.2528735632183908,0.2587209302325581,0.2193287037037037,0.1875,0.2282608695652173,0.1890243902439024,0.2142857142857142,0.2465986394557823,0.1875,0.1916666666666666,0.2619047619047619,0.2058823529411764,0.2513297872340425,0.2189917586301277,0.017685077276440433,0.0,0.0232886379675369,0.5880813953488372
Caucasian,-0.02,-0.0115384615384615,-0.0047892720306513,0.002906976744186,0.0092592592592592,0.078125,-0.0543478260869565,0.0060975609756097,0.0238095238095238,0.0025510204081632,0.0089285714285714,-0.05,-0.0476190476190476,-0.088235294117647,0.0,0.027213854267871818,0.18,0.2038461538461538,0.253831417624521,0.2664728682170542,0.2349537037037037,0.171875,0.25,0.1890243902439024,0.2142857142857142,0.2542517006802721,0.1875,0.2166666666666666,0.1904761904761904,0.1764705882352941,0.2632978723404255,0.21686348442132652,0.03227342924225326,0.0,0.0081374321880651,0.4
European,-0.04,-0.0115384615384615,-0.0009578544061302,0.003875968992248,0.0092592592592592,0.046875,-0.0217391304347826,0.073170731707317,-0.0476190476190476,-0.0093537414965986,-0.0446428571428571,-0.0166666666666666,-0.0476190476190476,-0.0147058823529411,0.0026595744680851,0.02604554824689615,0.18,0.15,0.2576628352490421,0.2577519379844961,0.2280092592592592,0.203125,0.217391304347826,0.1585365853658536,0.1428571428571428,0.2525510204081632,0.1875,0.1833333333333333,0.1666666666666666,0.1617647058823529,0.2579787234042553,0.2003419009838927,0.03908716502606384,0.0,-0.0029218407596786,0.561046511627907
Hispanic,0.05,-0.0192307692307692,-0.0009578544061302,0.0096899224806201,-0.0098379629629629,0.03125,0.0108695652173913,0.0060975609756097,-0.0238095238095238,0.0042517006802721,0.0535714285714285,-0.0333333333333333,-0.0238095238095238,0.0,0.0013297872340425,0.018535928847440493,0.15,0.173076923076923,0.2442528735632184,0.2325581395348837,0.2309027777777778,0.1875,0.1413043478260869,0.2134146341463414,0.1904761904761904,0.2457482993197279,0.2142857142857142,0.2,0.1904761904761904,0.1470588235294117,0.2486702127659574,0.2006483417852282,0.02575581538537566,0.0,0.0035813768404298,0.5008720930232559
Jewish,-0.04,-0.0423076923076923,-0.0076628352490421,0.0125968992248062,0.0127314814814814,0.0,-0.0543478260869565,0.0365853658536585,-0.0119047619047619,-0.0127551020408163,-0.0357142857142857,0.0,0.0357142857142857,0.0,0.0053191489361702,0.020509312300930452,0.22,0.173076923076923,0.2567049808429119,0.2374031007751938,0.2268518518518518,0.21875,0.2282608695652173,0.1829268292682926,0.2261904761904762,0.2389455782312925,0.2321428571428571,0.1666666666666666,0.1785714285714285,0.1470588235294117,0.2393617021276596,0.21152747252267887,0.03224393819863918,0.0,0.0260252365930599,0.5063953488372093
