,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,-0.01,0.0269230769230769,0.0335249042145593,0.0213178294573643,0.0306712962962962,0.03125,0.0217391304347826,-0.0121951219512195,0.0714285714285714,0.048469387755102,0.0446428571428571,0.0083333333333333,0.0357142857142857,0.0588235294117647,0.0545212765957446,0.03397030671059718,0.19,0.1807692307692307,0.3438697318007663,0.3682170542635659,0.3524305555555556,0.125,0.2391304347826087,0.0975609756097561,0.1428571428571428,0.3664965986394558,0.1160714285714285,0.175,0.1547619047619047,0.2352941176470588,0.3204787234042553,0.22719585991084862,0.0,0.02701269849925724,0.0215137167525414,0.3584302325581395
African,0.07,0.0692307692307692,0.0402298850574712,0.0155038759689922,0.0300925925925925,0.03125,-0.0217391304347826,0.0,0.0357142857142857,0.0119047619047619,-0.0267857142857142,-0.0166666666666666,0.0595238095238095,0.0588235294117647,0.0119680851063829,0.033295540393199555,0.17,0.1846153846153846,0.1896551724137931,0.1976744186046511,0.2361111111111111,0.09375,0.108695652173913,0.0975609756097561,0.0595238095238095,0.2040816326530612,0.0982142857142857,0.0833333333333333,0.1071428571428571,0.088235294117647,0.1742021276595744,0.13951973697821182,0.028409927430369814,0.0,-0.0036721171513947,0.6165697674418604
African American,0.02,0.0192307692307692,0.028735632183908,0.0087209302325581,0.0185185185185185,0.0625,-0.0760869565217391,0.0060975609756097,-0.0119047619047619,0.0450680272108843,0.0178571428571428,0.025,0.0833333333333333,-0.0147058823529411,0.0026595744680851,0.029361272652683415,0.14,0.173076923076923,0.1992337164750957,0.1947674418604651,0.2280092592592592,0.09375,0.1195652173913043,0.0304878048780487,0.0833333333333333,0.1879251700680272,0.1607142857142857,0.0916666666666666,0.1309523809523809,0.0441176470588235,0.2127659574468085,0.13935772027876145,0.034519817530015914,0.0,0.0011295365525636,0.6177325581395349
Arab,0.05,0.0153846153846153,0.0450191570881226,0.0368217054263565,0.0254629629629629,0.0625,-0.0108695652173913,0.0670731707317073,0.0357142857142857,0.0459183673469387,0.0178571428571428,0.0083333333333333,0.0119047619047619,0.0735294117647058,0.0571808510638297,0.03757128871974359,0.11,0.123076923076923,0.3074712643678161,0.2112403100775193,0.2546296296296296,0.125,0.1195652173913043,0.1036585365853658,0.0833333333333333,0.2465986394557823,0.1964285714285714,0.1416666666666666,0.1309523809523809,0.0735294117647058,0.2194148936170212,0.1631043852231346,0.023539860872544293,0.0,0.0076848928289513,0.5421511627906976
Asian,0.01,-0.0076923076923076,0.0316091954022988,0.0484496124031007,0.042824074074074,0.015625,0.0,-0.0060975609756097,0.0714285714285714,0.0331632653061224,-0.0446428571428571,0.0166666666666666,0.0,-0.0588235294117647,0.0359042553191489,0.02819512638816813,0.11,0.1461538461538461,0.2193486590038314,0.2732558139534883,0.2465277777777778,0.109375,0.108695652173913,0.0670731707317073,0.1428571428571428,0.1998299319727891,0.1875,0.0833333333333333,0.119047619047619,0.088235294117647,0.2007978723404255,0.15346874089756804,0.028278725429599298,0.0,0.0098941191363159,0.5758720930232558
Black,0.02,0.0538461538461538,0.028735632183908,0.0271317829457364,0.0341435185185185,0.015625,-0.0217391304347826,0.0,0.0357142857142857,0.0459183673469387,-0.0089285714285714,0.025,0.0714285714285714,-0.0147058823529411,0.0398936170212766,0.02952070088144561,0.14,0.2230769230769231,0.2471264367816092,0.2790697674418604,0.3234953703703703,0.171875,0.0869565217391304,0.0975609756097561,0.1071428571428571,0.2568027210884354,0.0625,0.0916666666666666,0.1428571428571428,0.1029411764705882,0.2579787234042553,0.17273668550997298,0.024978111059940734,0.0,0.0118744973822848,0.4901162790697674
Caucasian,-0.03,0.0153846153846153,0.0028735632183908,0.0067829457364341,-0.0005787037037037,0.0625,0.0652173913043478,0.0060975609756097,0.0714285714285714,0.0170068027210884,0.0,-0.0166666666666666,0.0119047619047619,0.0441176470588235,0.038563829787234,0.025941537326016482,0.09,0.1384615384615384,0.200191570881226,0.2044573643410852,0.1961805555555555,0.21875,0.1739130434782608,0.0914634146341463,0.1428571428571428,0.1989795918367347,0.1785714285714285,0.1166666666666666,0.1547619047619047,0.1911764705882352,0.2087765957446808,0.16701381922524036,0.02377159501332005,0.0,0.0031035787880062,0.6186046511627907
European,-0.02,0.0115384615384615,0.0632183908045977,0.0406976744186046,0.0422453703703703,-0.015625,0.0760869565217391,0.024390243902439,-0.0119047619047619,0.0433673469387755,0.0,-0.0083333333333333,0.0238095238095238,0.0,0.050531914893617,0.028783265229081582,0.1,0.0884615384615384,0.2279693486590038,0.2480620155038759,0.245949074074074,0.046875,0.2717391304347826,0.073170731707317,0.1071428571428571,0.2406462585034013,0.0892857142857142,0.0916666666666666,0.1428571428571428,0.1176470588235294,0.2686170212765957,0.15733930389309989,0.029886850928561397,0.0,-0.0012969915232643,0.5561046511627907
Hispanic,-0.03,0.0461538461538461,0.0306513409961685,0.0232558139534883,0.0237268518518518,0.03125,0.0326086956521739,0.0792682926829268,0.0119047619047619,0.0561224489795918,-0.0089285714285714,-0.0166666666666666,0.0,0.0147058823529411,0.0465425531914893,0.03011904838763184,0.09,0.1461538461538461,0.1954022988505747,0.2189922480620155,0.2042824074074074,0.0625,0.1195652173913043,0.1524390243902439,0.0595238095238095,0.2602040816326531,0.0625,0.0833333333333333,0.0476190476190476,0.1323529411764706,0.2007978723404255,0.13571107519207543,0.025791913115890557,0.0,0.0014179753653097,0.6040697674418605
Jewish,-0.02,0.0076923076923076,0.0229885057471264,0.005813953488372,0.0185185185185185,0.0,-0.0326086956521739,-0.0304878048780487,0.1309523809523809,0.0365646258503401,0.0625,-0.0333333333333333,0.0,0.0,0.0212765957446808,0.02818244812381881,0.08,0.0692307692307692,0.21455938697318,0.2054263565891473,0.2071759259259259,0.125,0.1630434782608695,0.0670731707317073,0.2023809523809523,0.1828231292517007,0.2053571428571428,0.1,0.0714285714285714,0.1176470588235294,0.1888297872340425,0.1466650486458359,0.02866994715921687,0.0,0.0096611125375981,0.6287790697674419
Latino,0.0,-0.0076923076923076,0.0411877394636015,0.0377906976744186,0.0277777777777777,0.015625,0.0326086956521739,0.024390243902439,-0.0119047619047619,0.0442176870748299,0.0089285714285714,-0.025,0.0476190476190476,0.0441176470588235,0.0172872340425531,0.025743160752753715,0.1,0.0923076923076923,0.1752873563218391,0.2005813953488372,0.2071759259259259,0.078125,0.1413043478260869,0.1097560975609756,0.0595238095238095,0.2431972789115646,0.1517857142857142,0.0916666666666666,0.0952380952380952,0.1029411764705882,0.1901595744680851,0.13593667539039203,0.023680125169544555,0.0,-0.0099834666438947,0.623546511627907
Middle Eastern,0.0,0.0269230769230769,0.0584291187739463,0.0193798449612403,0.021412037037037,-0.03125,-0.0217391304347826,-0.0121951219512195,-0.0357142857142857,0.0357142857142857,0.125,0.0166666666666666,-0.0357142857142857,-0.0588235294117647,0.0159574468085106,0.03432792200740677,0.08,0.0961538461538461,0.2749042145593869,0.2093023255813953,0.2216435185185185,0.0625,0.1521739130434782,0.1097560975609756,0.0595238095238095,0.2210884353741496,0.3392857142857143,0.1,0.1309523809523809,0.1176470588235294,0.2207446808510638,0.15971173301521654,0.03922050763985466,0.0,0.0030177758953444,0.5770348837209303
