,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.01,-0.0038461538461538,0.0325670498084291,0.0368217054263565,0.0248842592592592,0.0,-0.0108695652173913,-0.0121951219512195,0.0476190476190476,0.032312925170068,0.0089285714285714,0.05,-0.0238095238095238,0.0441176470588235,0.0492021276595744,0.02581157988362787,0.13,0.1807692307692307,0.3505747126436782,0.3875968992248062,0.3674768518518518,0.125,0.1195652173913043,0.1219512195121951,0.119047619047619,0.3554421768707483,0.1339285714285714,0.1833333333333333,0.1428571428571428,0.1617647058823529,0.3364361702127659,0.21438292340170667,0.0,0.03074678240807983,0.0082066726189646,0.3485465116279069
African,0.14,0.073076923076923,0.0613026819923371,0.0465116279069767,0.0515046296296296,0.03125,-0.0326086956521739,0.0121951219512195,0.0476190476190476,0.042517006802721,0.0178571428571428,0.0583333333333333,0.0595238095238095,0.0294117647058823,0.0465425531914893,0.05001695588284571,0.4,0.3346153846153846,0.2528735632183908,0.2616279069767442,0.3466435185185185,0.0625,0.2065217391304347,0.1219512195121951,0.119047619047619,0.2619047619047619,0.1071428571428571,0.1583333333333333,0.1071428571428571,0.088235294117647,0.2433510638297872,0.20479274123270205,0.03183421018960762,0.0,0.0056386966990764,0.4622093023255814
African American,0.1,0.0961538461538461,0.0526819923371647,0.0251937984496124,0.0763888888888889,0.046875,0.0108695652173913,-0.0060975609756097,0.0476190476190476,0.0331632653061224,0.0267857142857142,0.05,0.0595238095238095,0.0147058823529411,0.0465425531914893,0.04617339495344249,0.2,0.3961538461538461,0.2212643678160919,0.251937984496124,0.3773148148148148,0.140625,0.1413043478260869,0.0914634146341463,0.0952380952380952,0.2491496598639455,0.0446428571428571,0.15,0.1309523809523809,0.1029411764705882,0.2566489361702128,0.1899757921052793,0.03213808840306665,0.0,-0.0054973023873293,0.4656976744186046
Arab,0.02,0.0038461538461538,0.0459770114942528,0.0455426356589147,0.0405092592592592,0.046875,-0.0434782608695652,-0.0121951219512195,0.0357142857142857,0.0331632653061224,0.0803571428571428,-0.0333333333333333,0.0238095238095238,0.0147058823529411,0.0638297872340425,0.03622244424578379,0.2,0.1576923076923077,0.3486590038314176,0.252906976744186,0.2974537037037037,0.109375,0.1521739130434782,0.1097560975609756,0.1071428571428571,0.2610544217687074,0.2410714285714285,0.1333333333333333,0.119047619047619,0.1323529411764706,0.2473404255319149,0.19129066860989333,0.026273824930998835,0.0,-0.0005264090126984,0.4758720930232558
Asian,0.05,0.0423076923076923,0.0478927203065134,0.0872093023255814,0.0324074074074074,0.046875,0.0652173913043478,0.0121951219512195,0.0595238095238095,0.0306122448979591,0.0178571428571428,0.0333333333333333,0.0119047619047619,0.0147058823529411,0.0252659574468085,0.038487184527967865,0.13,0.1807692307692307,0.2528735632183908,0.3565891472868217,0.2939814814814814,0.109375,0.1304347826086956,0.1097560975609756,0.1309523809523809,0.2772108843537414,0.1607142857142857,0.15,0.1071428571428571,0.1323529411764706,0.288563829787234,0.18738109880350434,0.029000357535234965,0.0,0.0082947840859524,0.4636627906976744
Black,0.04,0.0653846153846153,0.0354406130268199,0.0348837209302325,0.0561342592592592,0.0625,-0.0108695652173913,-0.0182926829268292,0.0119047619047619,0.0518707482993197,0.0446428571428571,0.0416666666666666,0.0595238095238095,0.0588235294117647,0.0452127659574468,0.04247670637678492,0.18,0.2961538461538461,0.2461685823754789,0.2558139534883721,0.333912037037037,0.09375,0.1847826086956521,0.0792682926829268,0.0595238095238095,0.233843537414966,0.1160714285714285,0.125,0.0833333333333333,0.0588235294117647,0.2340425531914893,0.17203250079200696,0.02701587888003015,0.0,0.0005091393064995,0.4988372093023255
Caucasian,-0.01,-0.0076923076923076,0.0296934865900383,0.0251937984496124,0.0086805555555555,0.09375,-0.0217391304347826,0.024390243902439,0.0238095238095238,0.0246598639455782,0.0178571428571428,0.0083333333333333,0.0238095238095238,-0.0147058823529411,0.0611702127659574,0.02636566703324905,0.13,0.1,0.1925287356321839,0.2403100775193798,0.214699074074074,0.125,0.217391304347826,0.073170731707317,0.119047619047619,0.2151360544217687,0.0892857142857142,0.075,0.0952380952380952,0.1323529411764706,0.2287234042553191,0.1498589167803845,0.026414982938832605,0.0,0.0019874570370039,0.6017441860465116
European,0.02,-0.0115384615384615,0.0526819923371647,0.0436046511627907,0.0381944444444444,0.046875,0.1195652173913043,0.0121951219512195,0.0,0.0544217687074829,0.0089285714285714,-0.0166666666666666,0.0119047619047619,0.0735294117647058,0.0545212765957446,0.037641823059554554,0.14,0.15,0.2729885057471264,0.3168604651162791,0.3055555555555556,0.109375,0.3369565217391304,0.1097560975609756,0.1428571428571428,0.2993197278911564,0.1339285714285714,0.2,0.1309523809523809,0.1323529411764706,0.3018617021276595,0.20551764081016324,0.031096010988884305,0.0,0.0115786600328688,0.4479651162790697
Hispanic,0.06,0.0192307692307692,0.0565134099616858,0.0251937984496124,0.0532407407407407,0.078125,0.0,0.0914634146341463,0.0714285714285714,0.096938775510204,-0.0089285714285714,0.0333333333333333,0.0833333333333333,0.0147058823529411,0.0412234042553191,0.048910600310615206,0.12,0.2038461538461538,0.2768199233716475,0.2868217054263566,0.3113425925925926,0.140625,0.217391304347826,0.274390243902439,0.0952380952380952,0.3775510204081632,0.0982142857142857,0.2166666666666666,0.1785714285714285,0.1617647058823529,0.2832446808510638,0.2161658537879381,0.039810220161175094,0.0,0.0028109250344655,0.4215116279069767
Jewish,0.04,0.0346153846153846,0.0584291187739463,0.0358527131782945,0.0289351851851851,0.03125,0.0217391304347826,0.0426829268292682,0.1547619047619047,0.0399659863945578,0.0178571428571428,-0.025,0.0476190476190476,0.0441176470588235,0.0518617021276595,0.04497919265573315,0.16,0.1653846153846153,0.2844827586206896,0.2877906976744186,0.2731481481481481,0.09375,0.1739130434782608,0.1036585365853658,0.3452380952380952,0.2712585034013605,0.1428571428571428,0.2083333333333333,0.1428571428571428,0.0735294117647058,0.2805851063829787,0.2004524357150838,0.032726193715085325,0.0,-0.0059237134798573,0.4822674418604651
Latino,0.0,0.0307692307692307,0.0450191570881226,0.0242248062015503,0.0572916666666666,0.046875,-0.0108695652173913,0.0426829268292682,0.0357142857142857,0.1045918367346938,0.0267857142857142,0.0666666666666666,0.0714285714285714,0.1176470588235294,0.0452127659574468,0.04838528349220918,0.18,0.1615384615384615,0.2557471264367816,0.2703488372093023,0.3130787037037037,0.078125,0.0978260869565217,0.2378048780487804,0.0595238095238095,0.3835034013605442,0.0982142857142857,0.1833333333333333,0.1428571428571428,0.2352941176470588,0.2420212765957446,0.19594776406169803,0.03301927993372701,0.0,0.0017807576894223,0.4479651162790697
Middle Eastern,0.07,0.0346153846153846,0.1101532567049808,0.0513565891472868,0.0376157407407407,-0.015625,-0.0217391304347826,0.0182926829268292,0.0476190476190476,0.0314625850340136,0.0892857142857142,0.025,0.0,-0.0294117647058823,0.0492021276595744,0.04209193492494912,0.13,0.1807692307692307,0.3477011494252873,0.2936046511627907,0.3003472222222222,0.140625,0.217391304347826,0.1036585365853658,0.1666666666666666,0.2457482993197279,0.3571428571428571,0.1583333333333333,0.1666666666666666,0.1470588235294117,0.2486702127659574,0.2136255969291562,0.03092285994822458,0.0,-0.0007129742962056,0.4581395348837209
Native American,0.07,0.0346153846153846,0.0325670498084291,0.0290697674418604,0.0607638888888888,-0.03125,0.0434782608695652,-0.0121951219512195,0.0357142857142857,0.0552721088435374,0.0625,0.125,0.0238095238095238,0.0,0.0611702127659574,0.04516037364724346,0.19,0.2346153846153846,0.2662835249042146,0.3100775193798449,0.3547453703703703,0.15625,0.217391304347826,0.1585365853658536,0.1071428571428571,0.3035714285714285,0.1339285714285714,0.475,0.1428571428571428,0.088235294117647,0.2925531914893617,0.22874587830603352,0.032988739073102305,0.0,0.0127925575443764,0.4119186046511628
Roma,0.05,-0.0115384615384615,0.0488505747126436,0.0436046511627907,0.0347222222222222,0.078125,0.0217391304347826,0.0060975609756097,0.0833333333333333,0.0493197278911564,0.0446428571428571,0.0416666666666666,0.119047619047619,-0.0147058823529411,0.0398936170212766,0.04581915363349069,0.17,0.2346153846153846,0.2806513409961685,0.2800387596899225,0.3275462962962963,0.109375,0.217391304347826,0.1280487804878048,0.1547619047619047,0.2874149659863945,0.1339285714285714,0.1416666666666666,0.2857142857142857,0.1323529411764706,0.2978723404255319,0.2120919028395485,0.034492067351008064,0.0,0.0134049634316705,0.4436046511627907
South American,0.06,0.0076923076923076,0.0344827586206896,0.0329457364341085,0.068287037037037,0.015625,-0.0652173913043478,0.0365853658536585,0.0,0.0688775510204081,0.0357142857142857,0.0,0.0238095238095238,0.1176470588235294,0.0345744680851063,0.04009723229300015,0.22,0.2,0.3199233716475095,0.2926356589147287,0.3217592592592592,0.203125,0.1956521739130435,0.1829268292682926,0.119047619047619,0.3937074829931973,0.1071428571428571,0.2333333333333333,0.1666666666666666,0.3529411764705882,0.2925531914893617,0.2400943080097638,0.03508211584839372,0.0,0.0005759053077716,0.3901162790697674
White,0.03,-0.0076923076923076,0.0402298850574712,0.0436046511627907,0.0231481481481481,0.015625,0.0108695652173913,0.0,-0.0119047619047619,0.0127551020408163,-0.0089285714285714,0.0166666666666666,-0.0119047619047619,0.0147058823529411,0.0345744680851063,0.018840651444115626,0.13,0.0923076923076923,0.21455938697318,0.2412790697674418,0.2280092592592592,0.078125,0.1630434782608695,0.0975609756097561,0.0833333333333333,0.2066326530612245,0.0982142857142857,0.0333333333333333,0.0595238095238095,0.1029411764705882,0.2207446808510638,0.1366405422977225,0.018386906223826206,0.0,-0.0074739250265703,0.5979651162790698
Alaskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0079097694729359,0.3962209302325581
