,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.03,0.0153846153846153,0.0507662835249042,0.0562015503875969,0.0063657407407407,0.046875,-0.0217391304347826,0.024390243902439,0.0714285714285714,0.0408163265306122,0.0267857142857142,0.0416666666666666,0.0,0.088235294117647,0.0412234042553191,0.037458569443973945,0.11,0.2,0.35727969348659,0.3682170542635659,0.3790509259259259,0.078125,0.1956521739130435,0.0853658536585365,0.1428571428571428,0.3435374149659864,0.1339285714285714,0.125,0.119047619047619,0.1764705882352941,0.3390957446808511,0.2102418521642084,0.0,0.030769645141466993,-0.0106700742266033,0.351453488372093
African,0.07,-0.0038461538461538,0.0249042145593869,0.0358527131782945,0.0162037037037037,0.0,-0.0326086956521739,-0.0182926829268292,0.0,0.0195578231292517,-0.0357142857142857,-0.0083333333333333,-0.0238095238095238,0.0147058823529411,0.0239361702127659,0.0218510121612429,0.21,0.1653846153846153,0.1973180076628352,0.1792635658914728,0.1921296296296296,0.0625,0.0978260869565217,0.0670731707317073,0.0238095238095238,0.1777210884353741,0.0892857142857142,0.125,0.119047619047619,0.0441176470588235,0.175531914893617,0.1284005722524969,0.035701358324128386,0.0,-0.0037014389176587,0.6534883720930232
African American,0.01,0.0076923076923076,0.0134099616858237,-0.0077519379844961,0.0202546296296296,0.046875,-0.0326086956521739,-0.0060975609756097,0.0357142857142857,0.0391156462585034,0.0178571428571428,0.0333333333333333,0.0476190476190476,-0.0441176470588235,0.0013297872340425,0.024251798913014624,0.13,0.2076923076923077,0.1781609195402299,0.187984496124031,0.2274305555555555,0.109375,0.1195652173913043,0.0792682926829268,0.0595238095238095,0.1819727891156462,0.125,0.1166666666666666,0.0714285714285714,0.0735294117647058,0.2061170212765957,0.1382476705841567,0.030586056896860267,0.0,0.0021575480575346,0.6267441860465116
Arab,0.0,0.0076923076923076,0.0641762452107279,0.0406976744186046,0.0196759259259259,0.03125,-0.0326086956521739,0.0182926829268292,0.0476190476190476,0.0289115646258503,0.0625,0.0166666666666666,0.0357142857142857,0.0735294117647058,0.0398936170212766,0.03461520834922678,0.14,0.1,0.278735632183908,0.187984496124031,0.2210648148148148,0.0625,0.1195652173913043,0.0670731707317073,0.0714285714285714,0.2006802721088435,0.2232142857142857,0.1166666666666666,0.0357142857142857,0.1323529411764706,0.1968085106382978,0.1435859243128791,0.01737913223034339,0.0,-0.00733326691526,0.6005813953488373
Asian,0.0,0.0153846153846153,0.0162835249042145,0.0406976744186046,0.0034722222222222,-0.015625,-0.0108695652173913,0.0,0.0357142857142857,0.0170068027210884,0.0089285714285714,0.0583333333333333,0.0,0.0,0.0452127659574468,0.017835224086784895,0.06,0.1,0.1637931034482758,0.25,0.1921296296296296,0.109375,0.0326086956521739,0.048780487804878,0.0833333333333333,0.1547619047619047,0.1160714285714285,0.0916666666666666,0.1666666666666666,0.088235294117647,0.1968085106382978,0.12361538141939345,0.024460815806361634,0.0,-0.0011856685300495,0.6534883720930232
Black,0.01,-0.0346153846153846,0.0076628352490421,0.0155038759689922,0.0353009259259259,0.0,0.0217391304347826,-0.0060975609756097,-0.0119047619047619,0.0153061224489795,-0.0178571428571428,0.0,0.0357142857142857,-0.0294117647058823,0.0252659574468085,0.017758649883173185,0.13,0.1653846153846153,0.1819923371647509,0.2248062015503876,0.2228009259259259,0.09375,0.1304347826086956,0.1036585365853658,0.0595238095238095,0.1904761904761904,0.0892857142857142,0.1,0.1309523809523809,0.088235294117647,0.1928191489361702,0.1402746625007769,0.04453661507987207,0.0,0.0022417920656634,0.6188953488372093
Caucasian,0.01,0.0076923076923076,-0.0009578544061302,0.0251937984496124,0.0104166666666666,0.015625,0.0217391304347826,-0.0060975609756097,-0.0119047619047619,0.0059523809523809,0.0357142857142857,-0.0166666666666666,-0.0119047619047619,-0.0147058823529411,0.0226063829787234,0.014478496073308705,0.11,0.1153846153846153,0.1810344827586207,0.1976744186046511,0.1840277777777778,0.265625,0.217391304347826,0.1158536585365853,0.0833333333333333,0.1879251700680272,0.125,0.15,0.1309523809523809,0.0735294117647058,0.2007978723404255,0.15590196172459653,0.035907555504018765,0.0,0.0080752381159956,0.6409883720930233
European,-0.01,0.0192307692307692,0.0268199233716475,0.0251937984496124,0.0376157407407407,0.046875,0.0760869565217391,0.024390243902439,0.0476190476190476,0.0331632653061224,0.0178571428571428,-0.0083333333333333,0.0119047619047619,0.0441176470588235,0.0611702127659574,0.03269185620414246,0.11,0.1038461538461538,0.2030651340996168,0.2344961240310077,0.203125,0.078125,0.3152173913043478,0.0975609756097561,0.0952380952380952,0.2015306122448979,0.1607142857142857,0.1416666666666666,0.0357142857142857,0.1323529411764706,0.2234042553191489,0.1557371280643155,0.026282448455381694,0.0,-0.0036896243291592,0.6066860465116279
Hispanic,-0.01,0.0038461538461538,0.0335249042145593,-0.0096899224806201,0.0190972222222222,0.046875,-0.0108695652173913,0.024390243902439,-0.0357142857142857,0.0578231292517006,-0.0357142857142857,0.0416666666666666,0.0476190476190476,-0.0735294117647058,0.0212765957446808,0.031442428957250565,0.13,0.0961538461538461,0.1963601532567049,0.1647286821705426,0.1927083333333333,0.140625,0.1630434782608695,0.1097560975609756,0.0595238095238095,0.2431972789115646,0.0892857142857142,0.125,0.0714285714285714,0.1029411764705882,0.1835106382978723,0.13788418531029284,0.03828350548612536,0.0,0.0,0.6351744186046512
Jewish,0.01,0.0076923076923076,0.0354406130268199,0.0261627906976744,0.0196759259259259,0.0625,-0.0326086956521739,0.0365853658536585,0.1071428571428571,0.0289115646258503,0.0,-0.0083333333333333,-0.0357142857142857,0.1029411764705882,0.0199468085106383,0.03557704830974088,0.09,0.1,0.1982758620689655,0.190891472868217,0.1793981481481481,0.1875,0.0978260869565217,0.1097560975609756,0.1547619047619047,0.1836734693877551,0.125,0.0916666666666666,0.0833333333333333,0.1323529411764706,0.214095744680851,0.14256878184065394,0.02141054239671866,0.0,0.0046093399088834,0.645639534883721
