,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.03,-0.0115384615384615,0.0028735632183908,0.003875968992248,-0.0075231481481481,-0.046875,0.0,0.0,0.0238095238095238,0.0068027210884353,0.0178571428571428,0.0166666666666666,0.0,-0.0294117647058823,0.0039893617021276,0.013414888181801787,0.23,0.15,0.2308429118773946,0.2170542635658914,0.2019675925925926,0.203125,0.1956521739130435,0.1829268292682926,0.1666666666666666,0.2414965986394557,0.2142857142857142,0.1833333333333333,0.1904761904761904,0.2058823529411764,0.2486702127659574,0.2041586560217139,0.0,0.026727353155814104,0.0125974805038993,0.751453488372093
African,0.04,-0.0038461538461538,0.003831417624521,-0.003875968992248,-0.0005787037037037,-0.046875,0.0108695652173913,0.0060975609756097,0.0833333333333333,0.0025510204081632,0.0,-0.0166666666666666,0.0,-0.0588235294117647,-0.0066489361702127,0.01893319042331787,0.16,0.1423076923076923,0.2298850574712643,0.2364341085271318,0.2077546296296296,0.171875,0.1847826086956521,0.1646341463414634,0.1309523809523809,0.2389455782312925,0.1785714285714285,0.15,0.1904761904761904,0.1764705882352941,0.2353723404255319,0.1865641166576634,0.017688647979543972,0.0,0.0104849279161205,0.6712209302325581
African American,0.0,-0.0038461538461538,0.018199233716475,0.001937984496124,0.0069444444444444,-0.015625,-0.0543478260869565,-0.024390243902439,-0.0238095238095238,-0.0068027210884353,-0.0714285714285714,-0.0416666666666666,-0.0238095238095238,0.1029411764705882,-0.0053191489361702,0.0267378812468048,0.18,0.2115384615384615,0.2404214559386973,0.2383720930232558,0.2256944444444444,0.171875,0.2282608695652173,0.1585365853658536,0.1666666666666666,0.2704081632653061,0.25,0.1916666666666666,0.1904761904761904,0.2205882352941176,0.2712765957446808,0.21438542853263717,0.03691507588718411,0.0,-0.0102887487553933,0.6380813953488372
Arab,0.01,-0.0807692307692307,0.0076628352490421,-0.001937984496124,0.0040509259259259,0.03125,-0.0326086956521739,0.0060975609756097,-0.0238095238095238,0.0093537414965986,0.0178571428571428,-0.0333333333333333,0.0952380952380952,-0.0147058823529411,-0.0093085106382978,0.0251988975196026,0.21,0.1653846153846153,0.2375478927203065,0.2480620155038759,0.2100694444444444,0.1875,0.1630434782608695,0.1768292682926829,0.1666666666666666,0.2525510204081632,0.2142857142857142,0.1666666666666666,0.1428571428571428,0.1617647058823529,0.2646276595744681,0.19785708606319793,0.031443416227354845,0.0,-0.0010043521928355,0.6409883720930233
Asian,0.03,-0.0346153846153846,-0.0019157088122605,-0.0155038759689922,0.0104166666666666,0.015625,0.0108695652173913,-0.0304878048780487,0.0476190476190476,0.0059523809523809,-0.0267857142857142,-0.0166666666666666,0.0119047619047619,0.0588235294117647,-0.0026595744680851,0.021323045431144327,0.17,0.1115384615384615,0.2222222222222222,0.2325581395348837,0.2106481481481481,0.171875,0.0978260869565217,0.1402439024390244,0.1428571428571428,0.2542517006802721,0.1875,0.1333333333333333,0.2023809523809523,0.1176470588235294,0.25,0.17632547659429942,0.02923121810623062,0.0,0.0154656136887134,0.6674418604651163
Black,0.01,-0.0115384615384615,0.0191570881226053,0.0067829457364341,-0.0069444444444444,-0.015625,-0.0108695652173913,0.0548780487804878,-0.0119047619047619,-0.0051020408163265,-0.0803571428571428,0.0083333333333333,-0.0357142857142857,0.0,-0.0026595744680851,0.018657779528917316,0.17,0.173076923076923,0.2432950191570881,0.2180232558139535,0.2094907407407407,0.234375,0.1847826086956521,0.1890243902439024,0.1547619047619047,0.2551020408163265,0.2589285714285714,0.1416666666666666,0.0833333333333333,0.1764705882352941,0.2473404255319149,0.19597809790015142,0.025513898173802032,0.0,0.0010159160176093,0.6360465116279069
Caucasian,0.0,-0.0269230769230769,-0.0114942528735632,0.002906976744186,0.0133101851851851,0.078125,0.0217391304347826,-0.0365853658536585,0.0119047619047619,0.0017006802721088,-0.0178571428571428,-0.0333333333333333,-0.0238095238095238,-0.0147058823529411,-0.0026595744680851,0.019803659134156607,0.18,0.1653846153846153,0.2260536398467433,0.2374031007751938,0.2170138888888889,0.140625,0.108695652173913,0.1585365853658536,0.1309523809523809,0.2244897959183673,0.1607142857142857,0.1833333333333333,0.1428571428571428,0.1323529411764706,0.2367021276595744,0.17634096600311752,0.027517645607630484,0.0,0.0049904030710172,0.5427325581395349
European,-0.02,-0.0153846153846153,0.0019157088122605,0.0193798449612403,-0.0133101851851851,-0.046875,0.0108695652173913,0.0121951219512195,0.0357142857142857,0.0017006802721088,0.0,0.0583333333333333,-0.0238095238095238,-0.0441176470588235,0.0,0.020240367446665804,0.14,0.1384615384615384,0.2624521072796935,0.25,0.2077546296296296,0.140625,0.1195652173913043,0.1829268292682926,0.1071428571428571,0.2465986394557823,0.1964285714285714,0.175,0.119047619047619,0.1617647058823529,0.2606382978723404,0.18056040085733208,0.011879665902427646,0.0,0.0209745079057761,0.6755813953488372
Hispanic,-0.04,-0.05,0.003831417624521,0.0,-0.0028935185185185,0.03125,0.0108695652173913,0.048780487804878,0.0238095238095238,-0.0017006802721088,-0.0357142857142857,0.0333333333333333,0.0952380952380952,0.0735294117647058,-0.0079787234042553,0.030595269513441117,0.12,0.1576923076923077,0.2528735632183908,0.2441860465116279,0.2204861111111111,0.1875,0.1630434782608695,0.1341463414634146,0.1666666666666666,0.2670068027210884,0.2321428571428571,0.15,0.1666666666666666,0.1617647058823529,0.2686170212765957,0.19285283790759658,0.03230592652836808,0.0,0.0048590864917394,0.6651162790697674
Jewish,0.03,-0.0576923076923076,0.0067049808429118,-0.0087209302325581,-0.0017361111111111,0.0,-0.0108695652173913,0.0060975609756097,0.0595238095238095,0.0170068027210884,0.0267857142857142,-0.025,0.0119047619047619,0.0441176470588235,-0.0159574468085106,0.021474509224973178,0.15,0.1423076923076923,0.2595785440613027,0.252906976744186,0.2112268518518518,0.15625,0.1195652173913043,0.1402439024390244,0.1309523809523809,0.2517006802721088,0.1875,0.1083333333333333,0.1071428571428571,0.1617647058823529,0.2473404255319149,0.175120904527354,0.02627372759036626,0.0,-0.0114416475972539,0.665406976744186
