,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,-0.01,-0.0461538461538461,-0.0162835249042145,0.0164728682170542,-0.0028935185185185,-0.046875,-0.0760869565217391,-0.0426829268292682,0.0595238095238095,-0.0153061224489795,-0.0267857142857142,0.0333333333333333,0.0357142857142857,0.088235294117647,0.050531914893617,0.03779194103080178,0.27,0.3923076923076923,0.6982758620689655,0.7645348837209303,0.7228009259259259,0.265625,0.358695652173913,0.2256097560975609,0.2976190476190476,0.6836734693877551,0.3125,0.35,0.25,0.3529411764705882,0.7287234042553191,0.44488712466851316,0.0,0.04972981909978471,0.0082066726189646,0.3485465116279069
African,0.14,0.0307692307692307,0.0095785440613026,0.0116279069767441,0.0162037037037037,-0.015625,-0.1521739130434782,-0.0060975609756097,-0.0595238095238095,-0.0238095238095238,-0.0892857142857142,-0.0166666666666666,-0.0119047619047619,0.0441176470588235,-0.0172872340425531,0.04297808112146143,0.48,0.4846153846153846,0.5172413793103449,0.5988372093023255,0.6030092592592593,0.296875,0.4565217391304347,0.2134146341463414,0.3452380952380952,0.5306122448979592,0.375,0.4333333333333333,0.2976190476190476,0.3970588235294117,0.5731382978723404,0.4401676298836185,0.05468376771658188,0.0,0.0056386966990764,0.4622093023255814
African American,0.05,0.0961538461538461,-0.0076628352490421,-0.0474806201550387,0.0578703703703703,0.078125,-0.0217391304347826,-0.0426829268292682,0.0119047619047619,-0.0399659863945578,-0.0178571428571428,-0.05,-0.0119047619047619,-0.0588235294117647,-0.0132978723404255,0.04036458560038417,0.39,0.4884615384615384,0.5076628352490421,0.5804263565891473,0.6122685185185185,0.421875,0.3695652173913043,0.2012195121951219,0.369047619047619,0.5229591836734694,0.2857142857142857,0.4166666666666667,0.369047619047619,0.3823529411764705,0.5904255319148937,0.4338461883763797,0.06253613733465567,0.0,-0.0054973023873293,0.4656976744186046
Arab,0.06,-0.073076923076923,0.0268199233716475,0.0135658914728682,0.0011574074074074,0.0625,-0.0760869565217391,-0.0365853658536585,0.0,-0.0306122448979591,0.0714285714285714,-0.075,-0.0357142857142857,0.0147058823529411,0.0226063829787234,0.03999065567178163,0.3,0.3576923076923077,0.5555555555555556,0.5988372093023255,0.5902777777777778,0.21875,0.3804347826086957,0.2195121951219512,0.2142857142857142,0.5221088435374149,0.3392857142857143,0.3583333333333333,0.25,0.2794117647058823,0.5678191489361702,0.3834869564761895,0.04778120366488262,0.0,-0.0005264090126984,0.4758720930232558
Asian,0.01,0.023076923076923,-0.0009578544061302,0.0804263565891472,-0.0144675925925925,0.03125,0.0760869565217391,-0.0304878048780487,0.0238095238095238,-0.0306122448979591,-0.0446428571428571,0.0,-0.0476190476190476,-0.0294117647058823,-0.0305851063829787,0.03156226884152195,0.27,0.3692307692307692,0.5239463601532567,0.6366279069767442,0.5954861111111112,0.21875,0.2934782608695652,0.25,0.2857142857142857,0.5493197278911565,0.3482142857142857,0.3,0.3095238095238095,0.3529411764705882,0.6077127659574468,0.3940630306408679,0.05379242233046119,0.0,0.0082947840859524,0.4636627906976744
Black,-0.04,0.0192307692307692,-0.0172413793103448,-0.0310077519379844,0.0358796296296296,0.03125,-0.0869565217391304,-0.0426829268292682,-0.0476190476190476,0.0059523809523809,0.0267857142857142,0.0,0.0119047619047619,0.0588235294117647,-0.014627659574468,0.031330804828350926,0.3,0.3961538461538461,0.4885057471264368,0.5697674418604651,0.5787037037037037,0.34375,0.4347826086956521,0.2378048780487804,0.2857142857142857,0.4889455782312925,0.2410714285714285,0.3333333333333333,0.25,0.2647058823529412,0.5465425531914894,0.3839854191322437,0.04035185258291959,0.0,0.0005091393064995,0.4988372093023255
Caucasian,0.01,-0.0153846153846153,0.0114942528735632,-0.001937984496124,-0.0248842592592592,0.140625,-0.0543478260869565,0.0426829268292682,0.0476190476190476,-0.010204081632653,-0.0178571428571428,0.0,0.0714285714285714,-0.0294117647058823,0.0412234042553191,0.03460672516189351,0.19,0.2230769230769231,0.3908045977011494,0.4476744186046512,0.4519675925925926,0.203125,0.3369565217391304,0.1890243902439024,0.238095238095238,0.4115646258503401,0.2142857142857142,0.2,0.1904761904761904,0.2058823529411764,0.4720744680851064,0.29100053557947436,0.04236614325022349,0.0,0.0019874570370039,0.6017441860465116
European,0.01,-0.0538461538461538,-0.0105363984674329,0.000968992248062,-0.0173611111111111,0.09375,0.1413043478260869,0.0121951219512195,-0.0476190476190476,0.0085034013605442,-0.0535714285714285,-0.0666666666666666,-0.0119047619047619,0.1470588235294117,0.0412234042553191,0.04776731062381639,0.25,0.3461538461538461,0.5565134099616859,0.6424418604651163,0.6261574074074074,0.21875,0.4239130434782608,0.2195121951219512,0.2619047619047619,0.5595238095238095,0.2678571428571428,0.3333333333333333,0.2738095238095238,0.3529411764705882,0.6263297872340425,0.3972760865147646,0.0566529625817462,0.0,0.0115786600328688,0.4479651162790697
Hispanic,0.02,-0.023076923076923,-0.0057471264367816,-0.0591085271317829,0.0,0.046875,-0.0978260869565217,0.073170731707317,0.0238095238095238,0.0748299319727891,-0.0892857142857142,-0.025,0.0357142857142857,0.0294117647058823,-0.0226063829787234,0.04176413325174965,0.3,0.4384615384615384,0.5651340996168582,0.6618217054263565,0.6377314814814815,0.359375,0.4456521739130434,0.3902439024390244,0.2857142857142857,0.5935374149659864,0.3035714285714285,0.3916666666666666,0.3214285714285714,0.3529411764705882,0.636968085106383,0.4456165020174808,0.0501384350091048,0.0,0.0028109250344655,0.4215116279069767
Jewish,-0.01,0.0,0.0153256704980842,0.0067829457364341,-0.0162037037037037,0.046875,-0.0108695652173913,0.0365853658536585,0.1309523809523809,-0.0221088435374149,-0.0714285714285714,-0.0916666666666666,0.0119047619047619,0.0294117647058823,0.038563829787234,0.03591193799947892,0.33,0.3461538461538461,0.553639846743295,0.5998062015503876,0.5625,0.203125,0.358695652173913,0.2073170731707317,0.4166666666666667,0.5221088435374149,0.2857142857142857,0.3583333333333333,0.2023809523809523,0.3235294117647059,0.5678191489361702,0.38918601747504683,0.045431608079784004,0.0,-0.0059237134798573,0.4822674418604651
Latino,-0.05,-0.023076923076923,-0.0191570881226053,-0.0494186046511627,0.0098379629629629,0.015625,-0.0869565217391304,0.0304878048780487,0.0,0.0663265306122449,-0.0625,0.0583333333333333,-0.0357142857142857,0.1617647058823529,-0.0252659574468085,0.046297647894657214,0.31,0.3846153846153846,0.5363984674329502,0.626937984496124,0.6221064814814815,0.234375,0.2826086956521739,0.298780487804878,0.238095238095238,0.5833333333333334,0.2946428571428571,0.4083333333333333,0.2976190476190476,0.3676470588235294,0.6077127659574468,0.4062137423858518,0.047582689426849525,0.0,0.0017807576894223,0.4479651162790697
Middle Eastern,0.09,0.0153846153846153,0.092911877394636,-0.0067829457364341,-0.0167824074074074,-0.015625,-0.0978260869565217,0.0121951219512195,0.0595238095238095,-0.0544217687074829,0.1160714285714285,-0.0416666666666666,-0.0595238095238095,-0.0294117647058823,-0.0106382978723404,0.04791770669348358,0.33,0.3615384615384615,0.564176245210728,0.6308139534883721,0.6082175925925926,0.359375,0.4456521739130434,0.2682926829268293,0.25,0.5170068027210885,0.4375,0.3916666666666666,0.2976190476190476,0.3235294117647059,0.5718085106382979,0.42381310327198884,0.06311826012254582,0.0,-0.0007129742962056,0.4581395348837209
Native American,0.06,-0.0153846153846153,-0.0354406130268199,-0.0174418604651162,0.0225694444444444,-0.0625,-0.0326086956521739,-0.0609756097560975,0.0357142857142857,0.0059523809523809,-0.0446428571428571,0.1083333333333333,-0.0119047619047619,-0.0588235294117647,0.0239361702127659,0.03974854382676111,0.44,0.4230769230769231,0.6024904214559387,0.6511627906976745,0.6394675925925926,0.375,0.4891304347826087,0.3048780487804878,0.25,0.5875850340136054,0.4017857142857143,0.5916666666666667,0.3214285714285714,0.3235294117647059,0.651595744680851,0.4701864902817559,0.041059916015380095,0.0,0.0127925575443764,0.4119186046511628
Roma,0.07,-0.0692307692307692,0.0067049808429118,-0.002906976744186,-0.0150462962962962,0.078125,-0.0326086956521739,-0.024390243902439,0.0952380952380952,0.010204081632653,0.0357142857142857,0.0,0.1547619047619047,-0.0147058823529411,-0.0013297872340425,0.04073113330684656,0.35,0.4384615384615384,0.5622605363984674,0.6288759689922481,0.6203703703703703,0.296875,0.3369565217391304,0.2560975609756097,0.2857142857142857,0.5510204081632653,0.3214285714285714,0.3333333333333333,0.3928571428571428,0.3676470588235294,0.6289893617021277,0.4247258439306412,0.05168515440897197,0.0,0.0134049634316705,0.4436046511627907
