,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,-0.05,0.023076923076923,-0.0268199233716475,-0.00484496124031,-0.0005787037037037,0.03125,-0.0217391304347826,-0.024390243902439,0.0595238095238095,0.0017006802721088,0.0446428571428571,-0.025,0.0238095238095238,0.088235294117647,0.026595744680851,0.030147186351773537,0.35,0.3769230769230769,0.6724137931034483,0.747093023255814,0.7204861111111112,0.28125,0.4130434782608695,0.1829268292682926,0.2738095238095238,0.6632653061224489,0.2946428571428571,0.3583333333333333,0.3095238095238095,0.3529411764705882,0.7287234042553191,0.4483583815053661,0.0,0.039546658590960425,0.0215137167525414,0.3584302325581395
African,0.06,0.0384615384615384,0.0153256704980842,-0.003875968992248,0.0179398148148148,0.03125,-0.0217391304347826,-0.0365853658536585,0.0238095238095238,-0.0238095238095238,-0.0625,-0.0333333333333333,0.0119047619047619,0.0,-0.0226063829787234,0.02687606765939952,0.32,0.3230769230769231,0.3754789272030651,0.4341085271317829,0.4299768518518518,0.15625,0.1956521739130435,0.1707317073170731,0.1666666666666666,0.3928571428571428,0.2589285714285714,0.2166666666666666,0.2023809523809523,0.1764705882352941,0.4295212765957447,0.2832511316883185,0.035017047061749275,0.0,-0.0036721171513947,0.6165697674418604
African American,0.07,0.0038461538461538,0.0047892720306513,-0.0096899224806201,-0.0069444444444444,0.078125,-0.1521739130434782,0.0060975609756097,-0.0357142857142857,0.0306122448979591,-0.0178571428571428,0.0166666666666666,0.0714285714285714,-0.0294117647058823,-0.026595744680851,0.03733017918482109,0.27,0.3115384615384615,0.4051724137931034,0.4069767441860465,0.4270833333333333,0.328125,0.217391304347826,0.1036585365853658,0.2738095238095238,0.3792517006802721,0.2857142857142857,0.2166666666666666,0.2619047619047619,0.088235294117647,0.4361702127659574,0.2941132159628834,0.05577481176238361,0.0,0.0011295365525636,0.6177325581395349
Arab,0.04,-0.0115384615384615,0.0057471264367816,-0.0087209302325581,-0.0173611111111111,0.0625,-0.0108695652173913,0.0548780487804878,-0.0119047619047619,-0.0034013605442176,-0.0357142857142857,-0.025,-0.0833333333333333,0.0294117647058823,0.0492021276595744,0.02997219181192311,0.24,0.2653846153846154,0.5172413793103449,0.4893410852713178,0.5162037037037037,0.1875,0.25,0.2134146341463414,0.2023809523809523,0.4625850340136054,0.2857142857142857,0.275,0.3214285714285714,0.2647058823529412,0.5039893617021277,0.3329926336939204,0.042979279557278205,0.0,0.0076848928289513,0.5421511627906976
Asian,0.02,-0.0269230769230769,-0.0229885057471264,0.0261627906976744,0.0121527777777777,0.015625,0.0217391304347826,0.0060975609756097,0.1071428571428571,-0.0127551020408163,-0.1160714285714285,0.0416666666666666,0.0,-0.0735294117647058,-0.0053191489361702,0.03387823051191282,0.24,0.3192307692307692,0.446360153256705,0.5048449612403101,0.4693287037037037,0.203125,0.3043478260869565,0.1768292682926829,0.2738095238095238,0.4090136054421768,0.3125,0.225,0.238095238095238,0.25,0.4521276595744681,0.32164084724883557,0.05094044149422823,0.0,0.0098941191363159,0.5758720930232558
Black,-0.02,0.0269230769230769,0.0009578544061302,-0.0542635658914728,0.0109953703703703,0.03125,-0.0434782608695652,-0.0304878048780487,0.0357142857142857,0.016156462585034,-0.0535714285714285,0.0083333333333333,0.0119047619047619,0.0294117647058823,0.0239361702127659,0.026492276024410382,0.24,0.3423076923076923,0.5028735632183908,0.5872093023255814,0.5966435185185185,0.375,0.2826086956521739,0.2256097560975609,0.2738095238095238,0.5127551020408163,0.2321428571428571,0.275,0.2976190476190476,0.2058823529411764,0.5611702127659575,0.3673754416292864,0.026243606180949352,0.0,0.0118744973822848,0.4901162790697674
Caucasian,-0.06,0.0038461538461538,-0.014367816091954,0.0135658914728682,-0.015625,0.046875,0.108695652173913,-0.0182926829268292,0.0833333333333333,0.0042517006802721,-0.0089285714285714,0.0,0.0476190476190476,-0.0441176470588235,0.014627659574468,0.032276410413748936,0.22,0.3192307692307692,0.3917624521072796,0.4050387596899225,0.402199074074074,0.390625,0.2608695652173913,0.2256097560975609,0.3214285714285714,0.375,0.3125,0.3,0.2619047619047619,0.3088235294117647,0.4375,0.3288328159441397,0.03335732613238237,0.0,0.0031035787880062,0.6186046511627907
European,-0.04,0.0,0.0220306513409961,-0.0077519379844961,-0.0167824074074074,-0.046875,0.108695652173913,0.0,0.0357142857142857,0.0119047619047619,-0.0089285714285714,-0.0166666666666666,0.0476190476190476,-0.0147058823529411,-0.0079787234042553,0.025710239199822817,0.22,0.2307692307692307,0.4473180076628352,0.5251937984496124,0.4878472222222222,0.109375,0.3260869565217391,0.1585365853658536,0.2261904761904762,0.4727891156462585,0.1339285714285714,0.25,0.238095238095238,0.25,0.5319148936170213,0.3072030063979373,0.03941544936404986,0.0,-0.0012969915232643,0.5561046511627907
Hispanic,-0.08,0.0192307692307692,0.0028735632183908,-0.000968992248062,-0.0138888888888888,0.015625,0.0326086956521739,0.0914634146341463,-0.0357142857142857,0.0348639455782312,-0.0714285714285714,-0.0666666666666666,-0.0833333333333333,0.0294117647058823,-0.014627659574468,0.0395137033915913,0.26,0.25,0.3975095785440613,0.4583333333333333,0.4340277777777778,0.234375,0.2282608695652173,0.2378048780487804,0.1785714285714285,0.4090136054421768,0.2142857142857142,0.2666666666666666,0.1785714285714285,0.2647058823529412,0.4454787234042553,0.2971736591042521,0.05065876838862803,0.0,0.0014179753653097,0.6040697674418605
Jewish,-0.06,0.0153846153846153,0.0019157088122605,0.005813953488372,-0.0127314814814814,0.015625,-0.0760869565217391,-0.048780487804878,0.1666666666666666,0.0076530612244897,0.0803571428571428,-0.075,0.0119047619047619,0.0147058823529411,0.0066489361702127,0.03995164364463741,0.2,0.2384615384615384,0.4080459770114942,0.4166666666666667,0.4039351851851852,0.265625,0.25,0.1707317073170731,0.2857142857142857,0.3732993197278911,0.2767857142857143,0.225,0.1785714285714285,0.1617647058823529,0.4029255319148936,0.2838351373825682,0.03118621389078004,0.0,0.0096611125375981,0.6287790697674419
