,TB_African,TB_African American,TB_Arab,TB_Asian,TB_Black,TB_Caucasian,TB_European,TB_Hispanic,TB_Jewish,TB_Latino,TB_Middle Eastern,TB_Native American,TB_Roma,TB_South American,TB_White,TB,BAmt_African,BAmt_African American,BAmt_Arab,BAmt_Asian,BAmt_Black,BAmt_Caucasian,BAmt_European,BAmt_Hispanic,BAmt_Jewish,BAmt_Latino,BAmt_Middle Eastern,BAmt_Native American,BAmt_Roma,BAmt_South American,BAmt_White,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,-0.03,-0.0153846153846153,0.0220306513409961,0.0222868217054263,-0.0034722222222222,-0.0625,0.0108695652173913,0.024390243902439,0.0357142857142857,0.0340136054421768,0.0535714285714285,0.025,0.0476190476190476,-0.0735294117647058,0.026595744680851,0.03246517623770571,0.37,0.2076923076923077,0.3496168582375479,0.3246124031007752,0.3090277777777778,0.28125,0.3152173913043478,0.2560975609756097,0.25,0.3605442176870748,0.3035714285714285,0.275,0.2619047619047619,0.3382352941176471,0.3670212765957447,0.3046527518643348,0.0,0.04151996337612746,0.0125974805038993,0.751453488372093
African,0.04,-0.0038461538461538,0.0201149425287356,0.0067829457364341,0.0162037037037037,-0.046875,0.0760869565217391,0.0548780487804878,0.119047619047619,0.0238095238095238,0.0357142857142857,-0.0083333333333333,0.0238095238095238,-0.088235294117647,0.0132978723404255,0.038469013552640804,0.28,0.2423076923076923,0.3553639846743295,0.3459302325581395,0.3136574074074074,0.234375,0.2934782608695652,0.2378048780487804,0.1666666666666666,0.3520408163265306,0.25,0.2083333333333333,0.2857142857142857,0.2058823529411764,0.3563829787234042,0.27519585930475404,0.028433689205825972,0.0,0.0104849279161205,0.6712209302325581
African American,-0.01,0.0153846153846153,0.0478927203065134,0.0213178294573643,0.0248842592592592,0.015625,-0.0978260869565217,-0.0304878048780487,-0.0119047619047619,0.0204081632653061,-0.0446428571428571,-0.0583333333333333,0.0238095238095238,0.1176470588235294,0.0053191489361702,0.0363655442305203,0.27,0.3461538461538461,0.3582375478927203,0.3430232558139535,0.3489583333333333,0.234375,0.3369565217391304,0.2134146341463414,0.25,0.4098639455782313,0.3482142857142857,0.2916666666666667,0.2619047619047619,0.2941176470588235,0.4069148936170212,0.31425342264127426,0.055112678226977935,0.0,-0.0102887487553933,0.6380813953488372
Arab,0.03,-0.1,0.0277777777777777,0.0067829457364341,0.0225694444444444,0.078125,-0.0217391304347826,0.0426829268292682,-0.0119047619047619,0.0442176870748299,0.0625,-0.05,0.1904761904761904,-0.0294117647058823,0.0106382978723404,0.04858839515044746,0.31,0.2384615384615384,0.3649425287356322,0.3633720930232558,0.3200231481481481,0.265625,0.217391304347826,0.25,0.2261904761904762,0.3860544217687074,0.3125,0.2333333333333333,0.238095238095238,0.2352941176470588,0.3909574468085106,0.290149376437315,0.04854122464477182,0.0,-0.0010043521928355,0.6409883720930233
Asian,0.05,-0.0307692307692307,0.0134099616858237,-0.0135658914728682,0.0283564814814814,0.046875,0.0434782608695652,-0.024390243902439,0.1071428571428571,0.0340136054421768,0.0,0.0083333333333333,0.0833333333333333,0.1029411764705882,0.0132978723404255,0.03999381654960816,0.27,0.1461538461538461,0.3409961685823754,0.3507751937984496,0.3177083333333333,0.234375,0.1739130434782608,0.1951219512195122,0.2023809523809523,0.3758503401360544,0.2857142857142857,0.2083333333333333,0.3214285714285714,0.1617647058823529,0.3723404255319149,0.2637904100648828,0.0486400212223673,0.0,0.0154656136887134,0.6674418604651163
Black,0.0,0.0038461538461538,0.0517241379310344,0.0251937984496124,0.0023148148148148,0.015625,0.0,0.0975609756097561,0.0,0.0229591836734693,-0.0446428571428571,0.0416666666666666,-0.0357142857142857,-0.0147058823529411,0.026595744680851,0.02550330005882949,0.28,0.2653846153846154,0.367816091954023,0.3081395348837209,0.3252314814814814,0.328125,0.2826086956521739,0.2560975609756097,0.238095238095238,0.3886054421768707,0.3482142857142857,0.225,0.1071428571428571,0.25,0.3670212765957447,0.2891654720037747,0.03690600594238549,0.0,0.0010159160176093,0.6360465116279069
Caucasian,0.0,-0.0192307692307692,-0.0114942528735632,0.0193798449612403,0.0347222222222222,0.140625,0.0652173913043478,-0.024390243902439,0.0595238095238095,0.0170068027210884,0.0089285714285714,-0.025,0.0238095238095238,-0.0441176470588235,0.0132978723404255,0.033782930091788246,0.26,0.2576923076923076,0.3371647509578544,0.3546511627906977,0.3287037037037037,0.234375,0.1956521739130435,0.2195121951219512,0.1785714285714285,0.3350340136054421,0.2232142857142857,0.275,0.2142857142857142,0.2205882352941176,0.3537234042553192,0.26587789172705767,0.04111360917803194,0.0,0.0049904030710172,0.5427325581395349
European,-0.02,-0.0038461538461538,0.0229885057471264,0.0406976744186046,-0.011574074074074,-0.015625,0.0217391304347826,0.0365853658536585,0.0595238095238095,0.0289115646258503,0.0446428571428571,0.1,-0.0119047619047619,-0.1029411764705882,0.0279255319148936,0.0365937070638107,0.22,0.1961538461538461,0.3927203065134099,0.3682170542635659,0.3125,0.203125,0.217391304347826,0.2560975609756097,0.1547619047619047,0.3775510204081632,0.3125,0.25,0.1785714285714285,0.25,0.3896276595744681,0.27194780570468147,0.02147028034642593,0.0,0.0209745079057761,0.6755813953488372
Hispanic,-0.06,-0.0653846153846153,0.0172413793103448,0.0135658914728682,0.0144675925925925,0.03125,0.0434782608695652,0.1097560975609756,0.0833333333333333,0.0246598639455782,0.0267857142857142,0.05,0.1904761904761904,0.088235294117647,0.0292553191489361,0.05652597016655739,0.16,0.2192307692307692,0.3831417624521073,0.3527131782945736,0.3292824074074074,0.28125,0.2391304347826087,0.1951219512195122,0.2261904761904762,0.4175170068027211,0.3303571428571428,0.25,0.2857142857142857,0.2647058823529412,0.3989361702127659,0.28888609783448743,0.04928096619984505,0.0,0.0048590864917394,0.6651162790697674
Jewish,0.05,-0.0807692307692307,0.0411877394636015,0.0125968992248062,0.0196759259259259,0.0,0.0,0.0182926829268292,0.119047619047619,0.0569727891156462,0.0446428571428571,-0.0416666666666666,0.0476190476190476,0.0441176470588235,0.0013297872340425,0.03852792614633973,0.25,0.2115384615384615,0.382183908045977,0.3730620155038759,0.3206018518518518,0.25,0.1956521739130435,0.2012195121951219,0.2142857142857142,0.3835034013605442,0.2767857142857143,0.1916666666666666,0.1666666666666666,0.2205882352941176,0.363031914893617,0.2667190824334248,0.04010984478009124,0.0,-0.0114416475972539,0.665406976744186
