,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_polarity_amb,Christian_polarity_amb,Protestant_polarity_amb,Catholic_polarity_amb,Mormon_polarity_amb,Jewish_polarity_amb,Muslim_polarity_amb,Sikh_polarity_amb,Hindu_polarity_amb,Buddhist_polarity_amb,TB_polarity_amb,PB_polarity_amb,Atheist_polarity_dis,Christian_polarity_dis,Protestant_polarity_dis,Catholic_polarity_dis,Mormon_polarity_dis,Jewish_polarity_dis,Muslim_polarity_dis,Sikh_polarity_dis,Hindu_polarity_dis,Buddhist_polarity_dis,TB_polarity_dis,PB_polarity_dis,Atheist_amount_amb,Christian_amount_amb,Protestant_amount_amb,Catholic_amount_amb,Mormon_amount_amb,Jewish_amount_amb,Muslim_amount_amb,Sikh_amount_amb,Hindu_amount_amb,Buddhist_amount_amb,TB_amount_amb,PB_amount_amb,Atheist_amount_dis,Christian_amount_dis,Protestant_amount_dis,Catholic_amount_dis,Mormon_amount_dis,Jewish_amount_dis,Muslim_amount_dis,Sikh_amount_dis,Hindu_amount_dis,Buddhist_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.027743569385404,0.0938739006946511,0.0719999999999999,0.0633333333333332,0.7046666666666667,0.8416666666666666,0.0,0.0,0.0347222222222221,0.0576923076923076,0.0472222222222221,0.0378787878787878,0.0196969696969697,0.0257142857142856,0.0451219512195121,0.1361111111111111,-0.1136363636363635,0.0857142857142856,0.06035105071080673,0.0,0.0124999999999999,0.0089743589743589,0.0277777777777777,0.0212121212121211,-0.009090909090909,0.0199999999999999,0.0048780487804878,0.0388888888888888,-0.0242424242424241,0.0214285714285714,0.018899310039553856,0.0,0.098611111111111,0.1243589743589743,0.0638888888888888,0.2257575757575757,0.3348484848484848,0.0542857142857142,0.0743902439024389,0.1416666666666666,0.2287878787878787,0.0857142857142856,0.14323098243220186,0.0,0.048611111111111,0.0269230769230768,0.0388888888888888,0.0272727272727272,0.0606060606060605,0.0542857142857142,0.0170731707317072,0.0555555555555554,0.0727272727272726,0.0285714285714285,0.04305150066735423,0.0
Atheist,0.0189234200345894,0.0967907297995578,0.0559999999999999,0.0179999999999999,0.7926666666666666,0.5863333333333334,-0.008820149350814599,0.002916829104906704,0.0569444444444443,0.0089743589743589,0.0333333333333332,0.0045454545454545,-0.0363636363636363,0.0085714285714285,0.0292682926829267,0.0555555555555554,-0.0696969696969696,0.0392857142857142,0.03425391884538216,0.03781430358259626,0.0416666666666666,0.0128205128205128,0.0222222222222221,0.0242424242424242,-0.0075757575757575,0.0228571428571427,0.0170731707317072,0.0277777777777777,-0.0121212121212121,0.0178571428571428,0.020621402987256572,0.008496984722594471,0.1402777777777777,0.0858974358974358,0.0777777777777777,0.0924242424242424,0.1939393939393939,0.0428571428571428,0.0585365853658536,0.0777777777777777,0.1727272727272726,0.0607142857142856,0.10029296922589596,0.054049124317417006,0.1027777777777777,0.0333333333333332,0.0277777777777777,0.0333333333333333,0.0742424242424242,0.0485714285714285,0.021951219512195,0.0388888888888888,0.0666666666666666,0.0321428571428571,0.0479685707246682,0.01282760396784787
Christian,0.0427685357340852,0.093509330307799,0.0553333333333332,0.0346666666666666,0.5273333333333333,0.7713333333333334,0.0150249663486812,-0.0003645703868521005,0.0083333333333333,0.1794871794871794,0.0749999999999999,0.1409090909090908,0.0196969696969697,0.0799999999999999,0.0414634146341463,0.0916666666666666,-0.0924242424242423,0.0964285714285713,0.08254094685801995,0.04133069437337729,0.0097222222222222,0.0435897435897435,0.0222222222222221,0.0227272727272726,-0.0075757575757575,0.0142857142857142,0.023170731707317,0.0333333333333332,-0.0136363636363636,0.0142857142857142,0.020454907558566014,0.00932904629246091,0.1194444444444444,0.4076923076923077,0.1638888888888888,0.3863636363636363,0.3621212121212121,0.1542857142857142,0.1317073170731706,0.136111111111111,0.2469696969696969,0.1178571428571428,0.22264414718073247,0.08052427585964175,0.0430555555555555,0.0846153846153845,0.061111111111111,0.0409090909090908,0.0772727272727272,0.0742857142857142,0.0353658536585365,0.0499999999999999,0.0893939393939393,0.0214285714285713,0.05774379482306302,0.018343087806502435
Protestant,0.0467748333460154,0.0957314013659175,0.1069999999999999,0.012,0.4996666666666666,0.7553333333333333,0.0190312639606114,0.0018575006712664016,-0.0069444444444444,0.1076923076923076,0.2333333333333333,0.0757575757575757,0.0227272727272726,0.0528571428571428,0.0182926829268292,0.0888888888888888,-0.106060606060606,0.0535714285714285,0.07661256832598289,0.04595998310632454,0.0055555555555555,0.0423076923076922,0.0527777777777777,0.0318181818181817,-0.0045454545454545,0.0171428571428571,0.0121951219512194,0.0083333333333333,-0.0242424242424241,-1.942890293094024e-17,0.01989183986744955,0.014258763594129415,0.1374999999999999,0.4256410256410255,0.4055555555555555,0.3,0.3772727272727272,0.1499999999999999,0.1378048780487804,0.1499999999999999,0.2666666666666666,0.1035714285714285,0.24540122817561832,0.10217024574341649,0.0444444444444444,0.0961538461538461,0.1027777777777777,0.059090909090909,0.0833333333333332,0.0942857142857142,0.0268292682926828,0.0527777777777777,0.0757575757575757,0.0285714285714285,0.06640220754854892,0.024739595770083573
Catholic,0.0424038612592761,0.0894847115559809,0.0459999999999999,-0.0366666666666666,0.52,0.7323333333333334,0.014660291873872102,-0.004389189138670202,2.0643209364124005e-17,0.1192307692307691,0.0722222222222221,0.2636363636363636,0.0287878787878787,0.0714285714285714,0.0695121951219512,0.0722222222222221,-0.0863636363636363,0.0714285714285713,0.08548324304421857,0.05316610286732239,2.0122792321330962e-17,0.0384615384615384,0.0055555555555555,0.0409090909090908,-0.0151515151515151,0.0185714285714285,0.0121951219512194,0.0249999999999999,-0.0333333333333333,0.0142857142857142,0.020346329821939516,0.012883527718893567,0.0999999999999999,0.3294871794871794,0.1777777777777777,0.5393939393939393,0.3348484848484848,0.1542857142857142,0.147560975609756,0.1166666666666666,0.2439393939393939,0.1357142857142856,0.22796744177231978,0.0897364593401179,0.036111111111111,0.082051282051282,0.0666666666666666,0.0772727272727272,0.0787878787878787,0.0842857142857142,0.0292682926829267,0.0583333333333332,0.0878787878787878,0.0285714285714285,0.06292272226418558,0.02237122159683137
Mormon,0.0449294292536811,0.1022954777047478,0.0223333333333333,-0.0433333333333333,0.5630000000000001,0.7176666666666667,0.017185859868277097,0.0084215770100967,0.0027777777777777,0.082051282051282,0.0472222222222222,0.1409090909090908,0.1954545454545454,0.0828571428571428,0.0573170731707316,0.0722222222222221,-0.0848484848484848,0.0821428571428571,0.08478026986563567,0.05006774729335706,0.0083333333333333,0.0064102564102564,0.0111111111111111,0.0151515151515151,0.0015151515151514,0.0257142857142856,0.0121951219512194,0.0277777777777777,-0.0166666666666666,0.0142857142857142,0.01391609339170308,0.007892518727884521,0.0972222222222221,0.2384615384615384,0.1583333333333333,0.2681818181818182,0.5681818181818181,0.1314285714285714,0.1182926829268292,0.1222222222222221,0.2606060606060606,0.1464285714285713,0.21093588389929846,0.0718715681337633,0.0416666666666666,0.055128205128205,0.0555555555555555,0.0515151515151514,0.1257575757575756,0.0742857142857142,0.0439024390243901,0.0499999999999999,0.0893939393939393,0.0642857142857142,0.06514909616129118,0.02459759549393694
Jewish,0.0293171682795497,0.0775959826653009,0.0703333333333332,-0.036,0.6023333333333334,0.7146666666666667,0.001573598894145701,-0.01627791802935019,0.0222222222222221,0.0525641025641025,0.0722222222222221,0.106060606060606,-0.006060606060606,0.1514285714285713,0.0451219512195121,0.0972222222222222,-0.0712121212121211,0.0892857142857142,0.07134003394978995,0.03471664446664446,0.0097222222222221,0.0205128205128204,0.0166666666666666,0.0242424242424241,-0.0151515151515151,0.0371428571428571,0.0060975609756097,0.0277777777777777,-0.0166666666666666,0.0249999999999999,0.01989805113585593,0.007513892611453571,0.1138888888888888,0.1499999999999999,0.1444444444444444,0.2757575757575757,0.3242424242424242,0.2657142857142857,0.123170731707317,0.136111111111111,0.2469696969696969,0.1678571428571428,0.19481563016928866,0.05481697096941002,0.0319444444444443,0.0333333333333332,0.0555555555555554,0.0454545454545454,0.0969696969696969,0.0857142857142857,0.0329268292682926,0.0444444444444443,0.0712121212121211,0.0607142857142856,0.055826954211100455,0.018634039402332093
Muslim,0.0294924516669434,0.0815052285317208,0.0396666666666666,-0.0493333333333332,0.601,0.6839999999999999,0.0017488822815393996,-0.012368672162930291,0.0152777777777777,0.0282051282051281,0.0527777777777777,0.0909090909090908,-0.003030303030303,0.0599999999999999,0.1756097560975609,0.1416666666666666,-0.0818181818181817,0.0857142857142856,0.07350089679967721,0.03323920117822557,0.0194444444444444,0.023076923076923,0.0222222222222221,0.0181818181818181,-0.0151515151515151,0.0257142857142856,0.0487804878048779,0.0194444444444444,-0.0333333333333332,0.0,0.022534947437386384,0.0135274122896074,0.0874999999999999,0.1358974358974358,0.0916666666666666,0.2454545454545454,0.2848484848484848,0.1171428571428571,0.3170731707317072,0.1805555555555555,0.303030303030303,0.1357142857142856,0.1898883305041841,0.05887957029420445,0.0305555555555555,0.0512820512820512,0.0444444444444443,0.0333333333333333,0.0727272727272726,0.0514285714285714,0.0682926829268292,0.0694444444444443,0.1030303030303029,0.0499999999999999,0.05745386591728047,0.018584904932465902
Sikh,0.0392057916581638,0.1115607466401033,0.0806666666666666,-0.0753333333333333,0.6366666666666667,0.7036666666666667,0.011462222272759798,0.01768684594545221,0.0347222222222221,0.0384615384615384,0.0555555555555555,0.0696969696969696,-0.0045454545454545,0.0485714285714285,0.0841463414634145,0.3166666666666666,-0.0803030303030302,0.1214285714285714,0.08540977789148513,0.03951094163289285,-0.0041666666666666,0.0179487179487179,0.0166666666666666,0.0212121212121211,-0.0181818181818181,0.0228571428571428,0.0097560975609755,0.0472222222222221,-0.0378787878787878,0.0,0.01958902411951185,0.009697650587894468,0.0819444444444444,0.123076923076923,0.1333333333333333,0.1969696969696969,0.3106060606060606,0.0914285714285714,0.1353658536585365,0.3833333333333333,0.2803030303030303,0.1928571428571428,0.19292183900110724,0.06388666076470957,0.0402777777777777,0.0358974358974358,0.0499999999999999,0.0393939393939393,0.0909090909090908,0.0628571428571428,0.0341463414634145,0.0694444444444443,0.1015151515151514,0.0499999999999999,0.05744413242583964,0.016059298425152083
Hindu,0.0422482171543781,0.0945198941703227,0.0749999999999999,-0.0286666666666666,0.5616666666666666,0.7089999999999999,0.014504647768974099,0.0006459934756715968,0.0041666666666666,0.0307692307692307,0.0527777777777777,0.0848484848484848,0.0075757575757575,0.0542857142857142,0.0548780487804877,0.1333333333333333,0.0848484848484848,0.1107142857142856,0.06181977846002229,0.038671524952012745,0.0013888888888888,0.0217948717948717,0.0055555555555555,0.0242424242424242,-0.0136363636363636,0.0085714285714285,0.0109756097560975,0.0166666666666666,-0.0196969696969696,0.0285714285714285,0.01511002073806945,0.010516627004431872,0.1097222222222222,0.1487179487179487,0.1249999999999999,0.2333333333333333,0.3075757575757575,0.1114285714285714,0.1499999999999999,0.2277777777777777,0.5727272727272726,0.2035714285714285,0.21898543123543113,0.08120899425777477,0.0347222222222221,0.0474358974358973,0.0388888888888888,0.0303030303030302,0.0712121212121211,0.0599999999999999,0.0329268292682926,0.061111111111111,0.1439393939393938,0.0571428571428571,0.057768235152381386,0.017494512262804955
