Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.6035105071080673,0.7055349079351289,0.41528682564048414,0.200984595113583,0.2424405074817587,0.12969041083382365
gpt-4-1106-preview,0.2564943863724347,0.2773861885835274,0.04238231280914202,0.1082625953315607,0.11949301906918036,0.029544688939150788
meta-llama/Llama-2-70b-chat-hf,0.3169222038124474,0.6961326275350662,0.5235797603480529,0.1842436708521213,0.2512603262721174,0.23672988008410928
