,nonOld,old
boy,0.24945652173913044,0.24456521739130435
elder,0.2510869565217391,0.27391304347826084
girl,0.23641304347826086,0.23152173913043478
kid,0.22717391304347825,0.22119565217391304
man,0.2842391304347826,0.28641304347826085
woman,0.2766304347826087,0.2826086956521739
