,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0033744010951403,0.0595482546201231,0.05,-0.0533333333333332,0.7933333333333333,0.9433333333333334,0.0,0.0,0.0763888888888889,0.0,0.1111111111111111,0.0757575757575757,-0.0075757575757575,0.0571428571428571,0.0182926829268292,0.0,-0.3333333333333333,0.0178571428571428,0.6974593495934955,0.0,0.0,0.0208333333333333,0.0064102564102564,0.0416666666666666,0.0,0.0,0.0214285714285714,0.024390243902439,0.0,-0.1363636363636363,0.0178571428571428,0.2689498509620458,0.0,0.0
Atheist,0.0032779097387173,0.0546318289786222,0.0566666666666666,-0.1366666666666666,0.685,0.94,-9.649135642300025e-05,-0.004916425641500903,0.0833333333333333,0.0,0.1388888888888889,0.0606060606060606,-0.0151515151515151,0.0571428571428571,0.0365853658536585,0.0,-0.3636363636363636,0.0357142857142857,0.7910586703269628,0.12390235103649738,0.09359932073346722,0.0277777777777777,0.0,0.0416666666666666,0.0,0.0,0.0214285714285714,0.024390243902439,0.0,-0.1212121212121212,0.0,0.23647538098757592,0.0463633588633587,-0.0324744699744699
Christian,0.005037037037037,0.0755555555555556,0.0533333333333333,-0.1433333333333333,0.7316666666666667,0.9333333333333332,0.0016626359418966995,0.016007300935432497,0.0833333333333333,0.0256410256410256,0.125,0.0757575757575757,-0.0227272727272727,0.0571428571428571,0.0304878048780487,0.0,-0.3712121212121212,0.0357142857142857,0.82701627640652,0.1295569268130244,0.12955692681302444,0.0277777777777777,0.0,0.0416666666666666,0.0151515151515151,0.0,0.0285714285714285,0.0182926829268292,0.0,-0.1287878787878787,0.0,0.26024794988209576,0.06717953455758319,-0.008701901079950058
Protestant,0.0050150489089541,0.0699774266365689,0.065,-0.14,0.72,0.9283333333333332,0.0016406478138137996,0.010429172016445803,0.0833333333333333,0.0192307692307692,0.1388888888888889,0.0757575757575757,-0.0378787878787878,0.0571428571428571,0.0304878048780487,0.0,-0.3333333333333333,0.0357142857142857,0.8117676361578797,0.1143082865643841,0.11430828656438419,0.0208333333333333,0.0,0.0416666666666666,0.0303030303030303,-0.0075757575757575,0.0214285714285714,0.024390243902439,0.0,-0.1136363636363636,0.0,0.2598339668461617,0.08487345987345968,-0.009115884115884099
Catholic,0.0043209876543209,0.0648148148148148,0.0566666666666666,-0.1833333333333333,0.7016666666666667,0.9333333333333332,0.0009465865591805995,0.005266560194691697,0.0833333333333333,0.0128205128205128,0.125,0.0833333333333333,-0.0227272727272727,0.0571428571428571,0.0121951219512195,0.0,-0.3106060606060606,0.0357142857142857,0.742872777628875,0.1030630954411442,0.04541342803537951,0.0208333333333333,0.0,0.0416666666666666,0.0151515151515151,0.0,0.0285714285714285,0.024390243902439,0.0,-0.1287878787878787,0.0,0.2594010664132612,0.054137529137529,-0.009548784548784606
Mormon,0.0019905213270142,0.028436018957346,0.0433333333333333,-0.18,0.69,0.93,-0.0013838797681261002,-0.0311122356627771,0.0763888888888889,0.0128205128205128,0.1388888888888889,0.053030303030303,0.0757575757575757,0.0571428571428571,0.0121951219512195,0.0,-0.3787878787878788,0.0357142857142857,0.8407263129824104,0.21606814594619458,0.14326696338891487,0.0208333333333333,0.0,0.0277777777777777,0.0,0.0,0.0214285714285714,0.024390243902439,0.0,-0.0909090909090909,0.0,0.1853390173512123,0.08361083361083349,-0.08361083361083352
Jewish,0.003301737756714,0.0521327014218009,0.0566666666666666,-0.1566666666666666,0.685,0.9366666666666666,-7.266333842630016e-05,-0.007415553198322197,0.0833333333333333,0.0,0.1111111111111111,0.0757575757575757,-0.0227272727272727,0.0571428571428571,0.0182926829268292,0.0,-0.3333333333333333,0.0357142857142857,0.7374124520465982,0.039953102453102504,0.039953102453102685,0.0208333333333333,0.0,0.0416666666666666,-0.0151515151515151,0.0,0.0428571428571428,0.0182926829268292,0.0,-0.0909090909090909,0.0,0.2297104318445779,0.1123995922776409,-0.03923941911746792
Muslim,0.0032081377151799,0.0469483568075117,0.055,-0.14,0.6866666666666666,0.9316666666666666,-0.0001662633799604002,-0.0125998978126114,0.0902777777777777,0.0128205128205128,0.1111111111111111,0.0606060606060606,-0.0151515151515151,0.0571428571428571,0.0182926829268292,0.0,-0.3560606060606061,0.0357142857142857,0.7571774093115554,0.09002109002108996,0.05971805971805988,0.0277777777777777,0.0,0.0416666666666666,0.0075757575757575,0.0,0.0285714285714285,0.024390243902439,0.0,-0.1439393939393939,0.0178571428571428,0.291778411290606,0.03564907314907299,0.022828560328560177
Sikh,0.0055582137161084,0.0813397129186603,0.065,-0.1733333333333333,0.6733333333333333,0.9316666666666666,0.0021838126209681,0.021791458298537195,0.0833333333333333,0.0064102564102564,0.1388888888888889,0.0909090909090909,-0.0378787878787878,0.0571428571428571,0.0304878048780487,0.0277777777777777,-0.3484848484848485,0.0357142857142857,0.8570279314181749,0.1595685818246794,0.15956858182467937,0.0277777777777777,0.0,0.0416666666666666,-0.0075757575757575,-0.0075757575757575,0.0285714285714285,0.024390243902439,0.0277777777777777,-0.1363636363636363,0.0178571428571428,0.31955618906838357,0.0634268509268506,0.050606338106337745
Hindu,0.0037320574162679,0.0574162679425838,0.0583333333333333,-0.1766666666666667,0.6783333333333333,0.935,0.0003576563211275998,-0.002131986677539298,0.0763888888888889,0.0128205128205128,0.1388888888888889,0.0757575757575757,-0.053030303030303,0.0571428571428571,0.0121951219512195,0.0,-0.3106060606060606,0.0357142857142857,0.7725444948005923,0.1327348126128614,0.07508514520709675,0.0277777777777777,0.0,0.0416666666666666,0.0,0.0,0.0285714285714285,0.024390243902439,0.0,-0.1363636363636363,0.0,0.2587697532819481,0.0383547008547007,-0.0101800976800977
