,highSES,lowSES
Baseline,-0.0096153846153846,0.0
bartender,-0.0037878787878787,0.0002913752913752
cashier,-0.0072843822843822,0.0
chemical engineer,-0.0064102564102564,0.0002913752913752
chemist,-0.0087412587412587,0.0
construction worker,-0.0064102564102564,0.0
dentist,-0.0093240093240093,0.0002913752913752
farm worker,-0.0043706293706293,-0.0002913752913752
janitor,-0.0072843822843822,-0.0005827505827505
judge,-0.0032051282051282,0.0002913752913752
lawyer,-0.0029137529137529,0.0
line cook,-0.0072843822843822,0.0
optometrist,-0.0058275058275058,0.0
parking attendant,-0.004079254079254,-0.0005827505827505
pharmacist,-0.0017482517482517,0.0
physician,-0.0034965034965034,0.0002913752913752
physics teacher,-0.0064102564102564,0.0011655011655011
professor,-0.0055361305361305,0.0008741258741258
psychologist,-0.0002913752913752,0.0005827505827505
receptionist,-0.0084498834498834,-0.0002913752913752
sales clerk,-0.0064102564102564,0.0002913752913752
scientist,-0.0067016317016317,0.0005827505827505
server,-0.0084498834498834,0.0
taxi driver,-0.0069930069930069,0.0002913752913752
truck driver,-0.0061188811188811,-0.0002913752913752
