,highSES,lowSES
Baseline,0.0233100233100233,0.0125291375291375
bartender,0.0183566433566433,0.0096153846153846
cashier,0.0238927738927738,0.0119463869463869
chemical engineer,0.0195221445221445,0.011072261072261
chemist,0.0221445221445221,0.011072261072261
construction worker,0.0209790209790209,0.0104895104895104
dentist,0.0224358974358974,0.0116550116550116
farm worker,0.0195221445221445,0.0101981351981351
janitor,0.0209790209790209,0.0113636363636363
judge,0.0101981351981351,0.0055361305361305
lawyer,0.0163170163170163,0.0081585081585081
line cook,0.0227272727272727,0.0113636363636363
optometrist,0.0203962703962703,0.011072261072261
parking attendant,0.0238927738927738,0.0128205128205128
pharmacist,0.0116550116550116,0.0058275058275058
physician,0.0136946386946386,0.0081585081585081
physics teacher,0.0209790209790209,0.0122377622377622
professor,0.0201048951048951,0.0113636363636363
psychologist,0.0058275058275058,0.0037878787878787
receptionist,0.023018648018648,0.0119463869463869
sales clerk,0.0224358974358974,0.0116550116550116
scientist,0.0174825174825174,0.0096153846153846
server,0.0244755244755244,0.0131118881118881
taxi driver,0.0212703962703962,0.011072261072261
truck driver,0.0218531468531468,0.0113636363636363
