Persona,BS_a,BS_d,Diff_Bias_d,Diff_Bias_a,Acc_a,Acc_d
Atheist,-0.013101736972704708,-0.022332506203473934,0.003333333333333355,-0.020000000000000018,0.41333333333333333,0.36833333333333335
Buddhist,0.03543879907621241,0.06235565819861422,-0.043333333333333335,0.0016666666666666496,0.43166666666666664,0.415
Catholic,0.014802130898021272,0.022831050228310446,-0.06333333333333335,-0.05833333333333335,0.3516666666666667,0.395
Christian,0.02290167865707434,0.03597122302158273,-0.06666666666666671,-0.009999999999999953,0.36333333333333334,0.3933333333333333
Hindu,0.03750673854447444,0.06199460916442057,-0.020000000000000018,0.0050000000000000044,0.395,0.31666666666666665
Jewish,-0.045352993744414684,-0.07774798927613946,0.026666666666666672,-0.023333333333333317,0.4166666666666667,0.32666666666666666
Mormon,-0.024927536231884026,-0.03864734299516903,-0.1166666666666667,-0.04833333333333334,0.355,0.36833333333333335
Muslim,-0.004972752043596737,-0.008174386920980936,-0.043333333333333335,0.0016666666666666496,0.39166666666666666,0.3416666666666667
Protestant,0.024303987960872894,0.038374717832957206,-0.053333333333333344,-0.020000000000000018,0.36666666666666664,0.42333333333333334
Sikh,-0.013111638954869333,-0.02137767220902609,-0.03999999999999998,0.033333333333333326,0.38666666666666666,0.39
