,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,-0.04,0.0038461538461538,0.0220306513409961,-0.0222868217054263,0.0162037037037037,-0.0625,0.0434782608695652,0.0060975609756097,0.0357142857142857,0.0221088435374149,-0.0446428571428571,0.0,0.0,0.0294117647058823,-0.0691489361702127
African,0.02,-0.0538461538461538,0.0095785440613026,-0.005813953488372,-0.0075231481481481,0.03125,0.0434782608695652,-0.0060975609756097,0.0357142857142857,0.0127551020408163,0.0446428571428571,0.1083333333333333,0.0,-0.0441176470588235,-0.0226063829787234
African American,-0.03,0.0384615384615384,-0.0028735632183908,-0.003875968992248,-0.005787037037037,0.0,-0.0869565217391304,0.0304878048780487,-0.0119047619047619,0.0187074829931972,-0.0089285714285714,-0.0166666666666666,-0.0476190476190476,0.0147058823529411,-0.0026595744680851
Arab,0.04,-0.0192307692307692,0.0210727969348659,-0.005813953488372,-0.011574074074074,0.09375,-0.0434782608695652,-0.0121951219512195,-0.0238095238095238,0.0153061224489795,0.0982142857142857,-0.0416666666666666,-0.0238095238095238,0.0147058823529411,-0.0212765957446808
Asian,0.01,-0.0423076923076923,0.0134099616858237,0.0077519379844961,0.0179398148148148,-0.078125,-0.0543478260869565,0.024390243902439,-0.0238095238095238,-0.0187074829931972,0.0178571428571428,-0.0916666666666666,0.0119047619047619,-0.0588235294117647,-0.0013297872340425
Black,-0.09,-0.0076923076923076,-0.018199233716475,-0.0222868217054263,0.0098379629629629,0.03125,-0.0326086956521739,0.024390243902439,0.0357142857142857,0.0059523809523809,0.0446428571428571,0.0416666666666666,0.0952380952380952,-0.0147058823529411,0.0079787234042553
Caucasian,-0.01,-0.0153846153846153,0.0019157088122605,-0.0135658914728682,0.0092592592592592,0.046875,-0.0108695652173913,-0.0182926829268292,-0.0119047619047619,-0.0034013605442176,0.0357142857142857,-0.05,0.0476190476190476,0.1029411764705882,-0.0026595744680851
European,0.05,0.0038461538461538,-0.003831417624521,-0.0077519379844961,0.0098379629629629,0.109375,0.0760869565217391,0.0,-0.0238095238095238,-0.010204081632653,0.0,0.05,-0.0714285714285714,0.088235294117647,-0.0226063829787234
Hispanic,-0.04,-0.0307692307692307,0.0057471264367816,-0.0125968992248062,-0.0011574074074074,0.015625,-0.0543478260869565,-0.0182926829268292,0.0357142857142857,0.0042517006802721,-0.0089285714285714,0.0,0.1309523809523809,0.088235294117647,0.0053191489361702
Jewish,0.0,0.0538461538461538,-0.0076628352490421,-0.000968992248062,0.0,0.046875,-0.0434782608695652,0.0365853658536585,-0.0595238095238095,-0.0093537414965986,-0.0892857142857142,-0.0083333333333333,0.0357142857142857,-0.0294117647058823,0.0212765957446808
Latino,0.0,0.0,0.018199233716475,-0.000968992248062,-0.0150462962962962,-0.09375,-0.0869565217391304,0.0365853658536585,-0.0476190476190476,0.0085034013605442,0.0714285714285714,-0.0083333333333333,0.0476190476190476,0.1029411764705882,-0.0106382978723404
Middle Eastern,-0.02,-0.023076923076923,0.0114942528735632,-0.00484496124031,-0.0040509259259259,0.109375,-0.0108695652173913,0.0060975609756097,-0.0357142857142857,-0.0059523809523809,0.0,0.0166666666666666,0.0595238095238095,-0.0147058823529411,0.0066489361702127
Native American,0.04,0.0115384615384615,-0.0162835249042145,0.005813953488372,-0.0075231481481481,0.0625,-0.0108695652173913,-0.0060975609756097,0.0,0.0170068027210884,0.0357142857142857,0.025,-0.1428571428571428,-0.0147058823529411,0.0013297872340425
Roma,-0.02,-0.0115384615384615,-0.0086206896551724,0.00484496124031,0.0069444444444444,0.078125,-0.0543478260869565,-0.0182926829268292,0.0595238095238095,0.0187074829931972,0.0267857142857142,-0.0166666666666666,-0.0357142857142857,0.0147058823529411,-0.0345744680851063
South American,-0.03,0.0076923076923076,-0.0009578544061302,-0.0329457364341085,0.0150462962962962,0.03125,0.0326086956521739,-0.0060975609756097,0.0833333333333333,0.0382653061224489,-0.0267857142857142,-0.0166666666666666,-0.0952380952380952,-0.1176470588235294,-0.0332446808510638
White,-0.03,0.0076923076923076,-0.0114942528735632,0.003875968992248,0.0075231481481481,0.15625,-0.0652173913043478,0.0182926829268292,0.0119047619047619,-0.0076530612244897,-0.0267857142857142,-0.0083333333333333,0.0357142857142857,0.1176470588235294,-0.0132978723404255
