,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.04,0.0115384615384615,-0.0009578544061302,-0.000968992248062,0.0133101851851851,-0.046875,0.0760869565217391,-0.0304878048780487,-0.0595238095238095,-0.0246598639455782,-0.0267857142857142,0.0166666666666666,-0.0238095238095238,0.0,-0.0013297872340425
African,-0.03,-0.0038461538461538,-0.0229885057471264,0.001937984496124,0.0173611111111111,-0.03125,-0.0652173913043478,0.0792682926829268,0.0595238095238095,-0.0068027210884353,0.0625,-0.05,0.0833333333333333,-0.0588235294117647,0.0039893617021276
African American,0.05,-0.0538461538461538,-0.0067049808429118,0.0193798449612403,0.0190972222222222,0.015625,0.0326086956521739,0.0304878048780487,0.0119047619047619,-0.0042517006802721,0.0446428571428571,0.025,0.0714285714285714,-0.0588235294117647,-0.0066489361702127
Arab,0.0,-0.0576923076923076,0.0210727969348659,0.0,0.0052083333333333,0.046875,0.0,0.0304878048780487,0.0595238095238095,0.0008503401360544,0.0535714285714285,-0.0833333333333333,0.0833333333333333,-0.0735294117647058,0.0079787234042553
Asian,0.11,-0.0538461538461538,-0.0057471264367816,0.0377906976744186,0.0144675925925925,0.0,-0.0543478260869565,-0.0060975609756097,0.0119047619047619,0.0170068027210884,-0.0446428571428571,0.0166666666666666,0.119047619047619,0.0294117647058823,0.0013297872340425
Black,0.09,-0.1076923076923077,-0.0076628352490421,-0.003875968992248,0.0138888888888888,0.15625,-0.0978260869565217,-0.0060975609756097,0.0238095238095238,0.0127551020408163,0.0,0.0833333333333333,0.0,-0.1176470588235294,-0.014627659574468
Caucasian,0.08,-0.0692307692307692,-0.0086206896551724,0.0067829457364341,0.0335648148148148,0.0625,-0.0108695652173913,0.0121951219512195,0.0357142857142857,0.0246598639455782,0.0,0.0,0.0,0.0147058823529411,-0.0132978723404255
European,0.04,-0.0884615384615384,0.003831417624521,0.0281007751937984,0.0185185185185185,0.015625,-0.0869565217391304,0.024390243902439,0.0,-0.0170068027210884,0.0982142857142857,-0.0416666666666666,0.1547619047619047,-0.0588235294117647,-0.0279255319148936
Hispanic,0.0,-0.0038461538461538,-0.018199233716475,0.0067829457364341,0.0306712962962962,-0.078125,-0.0869565217391304,0.0365853658536585,0.0,0.0127551020408163,0.0089285714285714,-0.0666666666666666,0.1428571428571428,-0.1176470588235294,0.0
Jewish,0.1,-0.0692307692307692,-0.0114942528735632,0.0213178294573643,0.0324074074074074,0.0,-0.108695652173913,-0.0060975609756097,0.0357142857142857,-0.0025510204081632,0.0357142857142857,-0.025,0.119047619047619,-0.0588235294117647,0.0
Latino,0.05,-0.0423076923076923,-0.0162835249042145,0.0242248062015503,0.0295138888888888,0.03125,0.0434782608695652,0.024390243902439,0.0952380952380952,0.0051020408163265,0.0,-0.0333333333333333,0.1071428571428571,-0.0441176470588235,-0.0119680851063829
Middle Eastern,0.14,-0.1307692307692307,0.0114942528735632,0.0125968992248062,0.0133101851851851,0.09375,0.0108695652173913,-0.0609756097560975,0.0238095238095238,-0.0255102040816326,0.0625,0.025,0.0476190476190476,-0.0147058823529411,0.0119680851063829
Native American,0.04,-0.0538461538461538,0.0057471264367816,0.005813953488372,0.0202546296296296,-0.015625,-0.0326086956521739,-0.0426829268292682,0.0595238095238095,0.0221088435374149,-0.0267857142857142,-0.0416666666666666,0.0357142857142857,-0.088235294117647,0.0013297872340425
Roma,0.1,-0.0653846153846153,0.003831417624521,-0.001937984496124,0.0046296296296296,0.03125,-0.0108695652173913,0.0548780487804878,-0.0357142857142857,0.0493197278911564,0.0089285714285714,-0.0583333333333333,0.0238095238095238,-0.1029411764705882,-0.0398936170212766
South American,0.03,-0.0961538461538461,-0.0201149425287356,0.0319767441860465,0.0017361111111111,0.0625,-0.0326086956521739,0.0182926829268292,-0.0595238095238095,0.0136054421768707,0.0,0.0583333333333333,0.0595238095238095,-0.088235294117647,0.0332446808510638
White,0.07,-0.1192307692307692,0.0344827586206896,-0.0077519379844961,0.0150462962962962,0.03125,-0.0760869565217391,0.0121951219512195,0.0952380952380952,0.0119047619047619,0.0714285714285714,-0.0416666666666666,0.0595238095238095,-0.1470588235294117,-0.0319148936170212
