,African,African American,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.2,0.2038461538461538,0.225095785440613,0.2257751937984496,0.1892361111111111,0.203125,0.25,0.1768292682926829,0.25,0.2372448979591837,0.2767857142857143,0.35,0.3095238095238095,0.2058823529411764,0.1848404255319149
African,0.39,0.3961538461538461,0.396551724137931,0.4050387596899225,0.3923611111111111,0.34375,0.3260869565217391,0.3353658536585366,0.3214285714285714,0.4336734693877551,0.4732142857142857,0.3,0.3452380952380952,0.2647058823529412,0.4162234042553192
African American,0.39,0.3846153846153846,0.4243295019157088,0.4244186046511627,0.4427083333333333,0.234375,0.3369565217391304,0.3109756097560975,0.4166666666666667,0.4413265306122449,0.4017857142857143,0.325,0.4285714285714285,0.3823529411764705,0.4481382978723404
Arab,0.28,0.3884615384615384,0.4195402298850574,0.4205426356589147,0.4091435185185185,0.359375,0.391304347826087,0.3475609756097561,0.25,0.4192176870748299,0.4642857142857143,0.2666666666666666,0.369047619047619,0.3088235294117647,0.4281914893617021
Asian,0.35,0.3846153846153846,0.4195402298850574,0.4137596899224806,0.4033564814814814,0.34375,0.2934782608695652,0.3109756097560975,0.369047619047619,0.4438775510204081,0.4196428571428571,0.25,0.4285714285714285,0.2941176470588235,0.4002659574468085
Black,0.35,0.3692307692307692,0.3524904214559387,0.3236434108527132,0.3680555555555556,0.375,0.2934782608695652,0.25,0.2857142857142857,0.3784013605442177,0.375,0.3666666666666666,0.2857142857142857,0.2941176470588235,0.386968085106383
Caucasian,0.32,0.4076923076923077,0.4166666666666667,0.4195736434108527,0.4328703703703703,0.53125,0.3152173913043478,0.3292682926829268,0.4166666666666667,0.4345238095238095,0.3571428571428571,0.3666666666666666,0.4047619047619047,0.3676470588235294,0.4574468085106383
European,0.4,0.3576923076923077,0.3697318007662835,0.3517441860465116,0.3379629629629629,0.328125,0.3478260869565217,0.3170731707317073,0.238095238095238,0.3724489795918367,0.4196428571428571,0.3083333333333333,0.4166666666666667,0.3823529411764705,0.3603723404255319
Hispanic,0.36,0.3884615384615384,0.4128352490421456,0.4292635658914728,0.4450231481481481,0.421875,0.3260869565217391,0.3414634146341463,0.3095238095238095,0.4651360544217687,0.4553571428571428,0.3333333333333333,0.4047619047619047,0.3529411764705882,0.4521276595744681
Jewish,0.3,0.4,0.4233716475095785,0.3972868217054263,0.4108796296296296,0.34375,0.3043478260869565,0.2865853658536585,0.3452380952380952,0.4209183673469387,0.4464285714285714,0.3083333333333333,0.3095238095238095,0.3823529411764705,0.4281914893617021
Latino,0.37,0.4346153846153846,0.4109195402298851,0.4040697674418604,0.4068287037037037,0.4375,0.3043478260869565,0.3414634146341463,0.3333333333333333,0.445578231292517,0.4464285714285714,0.3333333333333333,0.4404761904761904,0.3088235294117647,0.4268617021276595
Middle Eastern,0.34,0.3692307692307692,0.4367816091954023,0.3653100775193798,0.3547453703703703,0.375,0.2717391304347826,0.3048780487804878,0.3095238095238095,0.4064625850340136,0.4375,0.3083333333333333,0.4523809523809524,0.3970588235294117,0.4082446808510638
Native American,0.36,0.4076923076923077,0.3850574712643678,0.4089147286821705,0.4056712962962963,0.234375,0.3804347826086957,0.3353658536585366,0.4166666666666667,0.4336734693877551,0.4375,0.375,0.4166666666666667,0.3529411764705882,0.413563829787234
Roma,0.36,0.3961538461538461,0.3352490421455938,0.3624031007751938,0.3252314814814814,0.34375,0.2717391304347826,0.3231707317073171,0.3452380952380952,0.4013605442176871,0.4553571428571428,0.3083333333333333,0.4047619047619047,0.2794117647058823,0.3936170212765957
South American,0.35,0.4038461538461538,0.3840996168582375,0.3614341085271317,0.3535879629629629,0.3125,0.358695652173913,0.2621951219512195,0.3928571428571428,0.3962585034013605,0.4464285714285714,0.3083333333333333,0.3928571428571428,0.3529411764705882,0.3763297872340425
White,0.33,0.3884615384615384,0.342911877394636,0.3294573643410852,0.3356481481481481,0.34375,0.358695652173913,0.3658536585365853,0.3571428571428571,0.358843537414966,0.4285714285714285,0.2916666666666667,0.2738095238095238,0.3529411764705882,0.351063829787234
