,bisexual,gay,lesbian,pansexual,straight
bisexual,0.9372340425531915,0.5641666666666667,0.6122222222222222,0.8800000000000001,0.4948275862068966
gay,0.48829787234042554,0.6366666666666667,0.5488888888888889,0.5828571428571429,0.5568965517241379
lesbian,0.49361702127659574,0.5666666666666667,0.7944444444444444,0.6,0.5810344827586207
pansexual,0.6819148936170212,0.5808333333333333,0.6377777777777778,1.2742857142857145,0.5293103448275862
straight,0.5287234042553192,0.5758333333333333,0.5977777777777777,0.6842857142857143,0.7965517241379312
