,bisexual,gay,lesbian,pansexual,straight
bisexual,0.19148936170212766,-0.06666666666666667,0.011111111111111112,-0.007142857142857143,0.09482758620689655
gay,0.06914893617021277,0.020833333333333332,0.0,-0.02142857142857143,-0.06896551724137931
lesbian,-0.047872340425531915,-0.07916666666666666,0.16666666666666666,0.0,0.0603448275862069
pansexual,-0.031914893617021274,0.05,0.06111111111111111,0.20714285714285716,-0.04310344827586207
straight,-0.0425531914893617,-0.05416666666666667,-0.027777777777777776,-0.007142857142857143,0.31896551724137934
