,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.027743569385404,0.0938739006946511,0.0719999999999999,0.0633333333333332,0.8416666666666666,0.7046666666666667,0.0,0.0,0.0351985818204046,0.0431093020071743,0.0729479296066252,0.0167374616997258,-0.0236804232804232,0.062470238095238,-0.036034488034488,0.1160127129417746,-0.1438043032864002,0.1395474747474747,0.6895429155197286,0.0,0.0,0.0141168498168498,-0.0067436507936507,0.0704523809523809,0.0625301587301587,-0.0633389499389498,0.0313288600288599,-0.0139629629629629,0.0704761904761904,-0.0759286492374727,0.1008333333333333,0.5097119862708092,0.0,0.0
Atheist,0.0189234200345894,0.0967907297995578,0.0559999999999999,0.0179999999999999,0.5863333333333334,0.7926666666666666,-0.008820149350814599,0.002916829104906704,0.1658457936507936,-0.0093085172798215,0.0941307063365886,-0.0276281850671303,-0.0869612956194713,0.0532908496732025,0.0157225191475191,0.1458884078884078,-0.1258221638655462,0.1936806349206348,0.9182790734491156,0.47482171709794235,0.22873615792938706,0.0818137900746596,-0.0322756067461949,0.1229904761904761,0.121290909090909,-0.1093698412698412,-0.0061055806938159,0.0259575757575757,0.0239238095238095,-0.1147828316610924,0.0744666666666666,0.7129770876750408,0.4396868426259726,0.2032651014042316
Christian,0.0428178223748115,0.093509330307799,0.0553333333333332,0.0346666666666666,0.7713333333333334,0.5269999999999999,0.0150742529894075,-0.0003645703868521005,-0.0774172109460081,0.1120743122229104,0.0331021924934968,0.0713503768840818,-0.0392489885317489,0.0885729832183992,-0.054247980124748,0.0509351398601398,-0.122584884826942,0.0128451642576642,0.6623792333661392,0.5489235597752836,-0.02716368215358933,0.0168291759391503,0.0860684926184926,0.0619545454545454,0.0607696969696969,-0.1052808479532163,-0.0049071895424836,-0.0328758199847444,0.0923307692307691,-0.0861944676506079,0.1454999999999999,0.6927110053437064,0.2796606352345131,0.18299901907289728
Protestant,0.0468596927765231,0.0957314013659175,0.1069999999999999,0.012,0.7553333333333333,0.4986666666666666,0.019116123391119098,0.0018575006712664016,-0.0524572683855877,0.0900251521287393,0.1943811574586768,0.0093736532791754,-0.0149334050903228,0.0104238659664916,-0.0606141533459305,0.0532381540899187,-0.1158698822565019,0.0355422395639787,0.6368589315653235,0.5434560072956988,-0.0526839839544051,0.0078508662724348,0.0768624819113821,0.1527076257076256,0.1053533022533022,-0.0980285714285713,0.0058187654320987,-0.05786658008658,0.0445999999999999,-0.0915821800879008,0.0309661375661375,0.6716365107460328,0.4304507548316502,0.16192452447522365
Catholic,0.0424038612592761,0.0894847115559809,0.0459999999999999,-0.0366666666666666,0.7323333333333334,0.52,0.014660291873872102,-0.004389189138670202,-0.0945863819528013,0.0749323123394281,0.0054835628958436,0.158152718783083,-0.0438403305872602,0.0637105583915619,-0.0230390197104482,-0.0011689600129316,-0.1356890043290042,0.0126871994801819,0.613290048482544,0.6570405410061942,-0.07625286703718459,-0.0067016197783461,0.0782405163463986,0.0068741702741702,0.1473089743589743,-0.0966567099567098,0.0053433465085639,-0.0460505050505049,0.0484444444444444,-0.1041583404376242,0.0789444444444444,0.6187230716001808,0.4177008047886559,0.10901108532937165
Mormon,0.045111469188345,0.1022954777047478,0.0223333333333333,-0.0433333333333333,0.7176666666666667,0.5613333333333334,0.017367899802941,0.0084215770100967,-0.1027386340334052,0.0308934077618288,0.012251724137931,0.081024404018786,0.1038683019423444,0.0873322161709258,-0.0346906182823659,-0.0232508845256143,-0.1410685385911622,0.0239107962213225,0.6410295256856862,0.6865268716262662,-0.04851338983404241,0.0125442095266656,-0.0121511312217194,0.0648222222222222,0.0262502673796791,-0.0261864847303444,0.003972334682861,-0.022743931068931,0.1144698412698412,-0.0559501370172613,0.0574682539682539,0.39655881308777907,0.22951737183840523,-0.11315317318303009
Jewish,0.0294815470019331,0.0775959826653009,0.0703333333333332,-0.036,0.7146666666666667,0.6003333333333334,0.0017379776165291003,-0.01627791802935019,-0.0485699233716475,0.0068272210027016,0.0896773954864964,0.0670086484755741,-0.0738838924963924,0.1434421034087252,-0.0350362981765563,0.0450574879227053,-0.1142923145989811,0.0859246630788858,0.7097199480186657,0.4733147886147097,0.020177032498937097,0.013784479717813,-0.0034893048128342,0.1281666666666666,0.0980766917293232,-0.1041747368421052,0.0221609566903684,0.0021196581196581,0.0796666666666666,-0.0812875200170812,0.0885587301587301,0.6214854114212466,0.1897577962622593,0.11177342515043742
Muslim,0.0296259008519865,0.0815052285317208,0.0396666666666666,-0.0493333333333332,0.6839999999999999,0.5996666666666667,0.0018823314665824993,-0.012368672162930291,-0.0768390819318338,-0.045895219601393,0.031253781512605,0.0579637892708495,-0.0619952364436736,0.0470433676889558,0.1283444076640045,0.1131912259853436,-0.1108148016754419,0.0691428571428571,0.7424837689169578,0.6082988464659816,0.052940853397229204,0.060165544589038,0.0352920634920634,0.1250833333333333,0.0761030303030302,-0.1164316518630243,0.0073157287157287,0.0447930880713489,0.0180147186147186,-0.1244592074592074,0.0092333333333333,0.6168916997748262,0.4847421473664502,0.107179713504017
Sikh,0.0394082959654406,0.1115607466401033,0.0806666666666666,-0.0753333333333333,0.7036666666666667,0.635,0.011664726580036599,0.01768684594545221,-0.0587658057179986,-0.0275871059442487,0.0495572629366955,0.0170464799803614,-0.0740273231150111,0.0347910495301799,0.0432480064597711,0.2670589033189032,-0.1215354699664339,0.126178986332762,0.8197963933023655,0.5323525754461043,0.13025347778263696,0.027302564102564,0.0153854228560111,0.1524969474969474,0.0844333333333332,-0.1184609810479375,-0.0084760784313725,-0.0234239316239316,0.1804060606060606,-0.0918881291547958,-0.0195666666666666,0.7218401153196203,0.48993981736049896,0.21212812904881118
Hindu,0.0422680753104064,0.0945198941703227,0.0749999999999999,-0.0286666666666666,0.7089999999999999,0.5613333333333334,0.014524505925002398,0.0006459934756715968,-0.1054688908899764,-0.0047725467402886,0.0353777777777777,0.0191499439711872,-0.0432470253455334,0.0318387694022614,-0.031705567032356,0.149079661608233,0.0284721380775771,0.0536384818254787,0.5027508026706695,0.5743113302708033,-0.18679211284905906,0.0061765382116259,0.0208431372549019,0.0931059829059828,0.1664214452214451,-0.1004103174603174,-0.0634170426065162,0.0094816053511705,0.1122380952380951,-0.0610618181818181,0.1686565656565656,0.8018125480884386,0.44178579471033347,0.29210056181762944
Buddhist,0.0223540092552325,0.124672320518179,0.0633333333333332,-0.1219999999999999,0.5543333333333333,0.812,-0.0053895601301715,0.030798419823527906,-0.0033800244019756,-0.0415115060378218,0.1037445862960568,0.0020694444444444,-0.0847419513303234,-0.02528658008658,-0.0257801929660752,0.1749122807017543,-0.1170514687320494,0.2686313492063491,0.8471093842034301,0.5424730062854253,0.1575664686837015,-0.0014117647058823,0.0007521367521367,0.1534696969696969,0.0547777777777777,-0.1653518853695323,-0.0392530303030302,0.0690112044817926,0.1889238095238094,-0.0729774891774891,0.0851666666666666,0.8310954617278139,0.5064285380197139,0.32138347545700474
