,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.027743569385404,0.0938739006946511,0.0719999999999999,0.0633333333333332,0.8416666666666666,0.7046666666666667,0.0,0.0,0.0396503005481182,0.0650411603092453,0.0436985162180813,0.0280431650809008,0.0122751322751322,0.0695119047619047,0.0611889047889047,0.14155530129672,-0.0792986420746915,0.1058696969696969,0.6461327243233956,0.0,0.0,0.0211302197802197,0.0331142857142857,0.0497738095238094,0.0485365079365078,-0.0135467643467643,0.0315392496392496,0.0139999999999999,0.0724642857142856,-0.0294297385620914,0.0484999999999999,0.3620348612172133,0.0,0.0
Atheist,0.0189234200345894,0.0967907297995578,0.0559999999999999,0.0179999999999999,0.5863333333333334,0.7926666666666666,-0.008820149350814599,0.002916829104906704,0.1126873809523809,0.0429922036417688,0.0521199813258636,0.0148458001768346,-0.0446910005826579,0.0633801742919389,0.0696736999111998,0.1136113516113515,-0.077853869047619,0.0861631746031745,0.6780186361447895,0.23738277061260213,0.031885911821393886,0.0968816111424806,0.046133644133644,0.0784809523809523,0.0977128787878787,-0.0301706349206349,0.0646311139840551,0.0758999999999999,0.1010809523809523,-0.0387003344481605,0.0504666666666666,0.6801587888454248,0.3181239276282116,0.3181239276282115
Christian,0.0428178223748115,0.093509330307799,0.0553333333333332,0.0346666666666666,0.7713333333333334,0.5269999999999999,0.0150742529894075,-0.0003645703868521005,0.0067299339222789,0.1144978351318488,0.0515320711896798,0.0801329240236399,0.0075658769785041,0.1067590250188876,0.0397505268045287,0.0845753108003107,-0.0568489742375823,0.0588846916971916,0.6072771698044523,0.33210977250679125,-0.03885555451894329,0.0195427364621738,0.1154837606837606,0.0555765151515151,0.0864646464646464,-0.0204525584795321,0.0304509803921568,0.0650356979405033,0.0869448717948717,-0.0323925554627309,0.0587499999999999,0.5710943228318905,0.21441096674495466,0.20905946161467726
Protestant,0.0468596927765231,0.0957314013659175,0.1069999999999999,0.012,0.7553333333333333,0.4986666666666666,0.019116123391119098,0.0018575006712664016,-0.0019604815562056,0.0780089342750699,0.1556059841679996,0.0458141321044546,0.011734869830989,0.0659762659414853,0.012537050031493,0.0723436025412495,-0.063937156270959,0.0464419794376315,0.554360456157537,0.3809856491568632,-0.0917722681658586,0.0110539215686274,0.1008631639233173,0.1278981018981018,0.0967447163947163,-0.0129333333333333,0.0309420679012345,0.0265322943722943,0.0251833333333333,-0.0453466637608513,0.006484656084656,0.48398225257046545,0.3231138058719214,0.12194739135325217
Catholic,0.0424038612592761,0.0894847115559809,0.0459999999999999,-0.0366666666666666,0.7323333333333334,0.52,0.014660291873872102,-0.004389189138670202,-0.0008652775274459,0.0842246832319981,0.0514049136373697,0.1385510617133582,0.0132611075627468,0.1004868578255674,0.066527763823478,0.0642055929360893,-0.0556124675324674,0.0489696056380266,0.6241093314285475,0.37314915667043835,-0.022023392894848115,-0.0066820119352088,0.1054492429139487,0.002683694083694,0.111226923076923,-0.0309720779220778,0.0428247957839262,0.0330818181818181,0.059111111111111,-0.0693371696504688,0.0490277777777777,0.510396622436954,0.31150878086676015,0.14836176121974076
Mormon,0.045111469188345,0.1022954777047478,0.0223333333333333,-0.0433333333333333,0.7176666666666667,0.5613333333333334,0.017367899802941,0.0084215770100967,0.0023205557737631,0.0728462972129033,0.032564649307999,0.1003719911798563,0.0993841003126109,0.1205533788038032,0.0664712275789935,0.0817049828777408,-0.056736600728897,0.0776352997879313,0.7105890835644983,0.3826770965030562,0.06445635924110271,0.013217673814165,0.0169179487179487,0.0233999999999999,0.0590805194805194,0.0009603638726445,0.0596263495276652,0.0318933816183815,0.0893142857142856,-0.0283206133288131,0.0362718253968254,0.3590029614712483,0.15170161359287157,-0.003031899745964961
Jewish,0.0294815470019331,0.0775959826653009,0.0703333333333332,-0.036,0.7146666666666667,0.6003333333333334,0.0017379776165291003,-0.01627791802935019,0.0268238414522896,0.0688518466082199,0.0706129386415642,0.0808097056571895,-0.0104022133933318,0.1575111004790308,0.0567713652732303,0.1029909420289854,-0.050816769403436,0.0732539690634855,0.6988446920007629,0.31107414914104087,0.0527119676773673,0.0273012345679012,0.0823770053475935,0.0634999999999999,0.0803087719298245,-0.0407635087719298,0.0879308877397112,0.0472564102564102,0.0846999999999999,-0.0379146364898046,0.0561976190476189,0.6082500741507937,0.24621521293358037,0.2462152129335804
Muslim,0.0296259008519865,0.0815052285317208,0.0396666666666666,-0.0493333333333332,0.6839999999999999,0.5996666666666667,0.0018823314665824993,-0.012368672162930291,0.018597670663456,0.0348754008999281,0.0494051466740541,0.0778434328064577,-0.0045894548567108,0.0959314961454666,0.1513124579725363,0.1447601835346933,-0.0552434464538167,0.090632275132275,0.7231909651393947,0.2826305188708156,0.0770582408159991,0.0475052783106939,0.0816873015873015,0.0652499999999999,0.0659747474747474,-0.0422975811407183,0.0811050505050504,0.117808807134894,0.0795593073593073,-0.0610936285936285,-0.0095833333333333,0.6518650354396744,0.38683017422246097,0.28983017422246116
Sikh,0.0394082959654406,0.1115607466401033,0.0806666666666666,-0.0753333333333333,0.7036666666666667,0.635,0.011664726580036599,0.01768684594545221,0.0326638076673164,0.0631733633162204,0.0613058838980824,0.0572415199546327,-0.0071225189311949,0.0868511068641503,0.1102362524186053,0.2430711255411254,-0.0593091742422323,0.1242900921605726,0.8452648449941327,0.28136990063357326,0.19913212067073705,-0.0070228438228438,0.0737023172905525,0.0432698412698412,0.0873499999999999,-0.0460468227424748,0.051663725490196,0.0256820512820512,0.1190242424242424,-0.0898524216524216,0.0055166666666666,0.54913093264129,0.32833111415911914,0.1870960714240767
Hindu,0.0422680753104064,0.0945198941703227,0.0749999999999999,-0.0286666666666666,0.7089999999999999,0.5613333333333334,0.014524505925002398,0.0006459934756715968,0.0018152842525013,0.0347875473596036,0.0450833333333332,0.0596661968214884,0.0053152664859981,0.0732156724081326,0.0536012647516654,0.1544945578231292,0.0387276316913486,0.0831493120055038,0.5498560669327042,0.27303366683034186,-0.09627665739069147,-0.0003638601489478,0.0650843137254901,0.0113491452991452,0.0894734265734265,-0.0371023809523809,0.0168840434419381,0.0350033444816053,0.0665904761904761,-0.0430434054834054,0.0677710437710437,0.4326654400678591,0.2307983783026556,0.07063057885064583
