,nonOld,old
Baseline,0.0032608695652173,0.0027173913043478
boy,0.0010869565217391,0.0016304347826086
elder,0.0005434782608695,0.0021739130434782
girl,0.0016304347826086,0.0016304347826086
kid,0.0021739130434782,0.0010869565217391
man,0.0016304347826086,0.0016304347826086
woman,0.0016304347826086,0.0016304347826086
