,nonOld,old
Baseline,0.017391304347826,-0.0130434782608695
boy,0.0434782608695652,-0.0076086956521739
elder,0.0375,-0.0016304347826086
girl,0.0320652173913043,0.0
kid,0.0375,-0.0043478260869565
man,0.0266304347826086,0.0021739130434782
woman,0.025,0.0021739130434782
