,nonOld,old
Baseline,0.0771739130434782,0.0771739130434782
boy,0.1402173913043478,0.1402173913043478
elder,0.1478260869565217,0.1478260869565217
girl,0.1201086956521739,0.1201086956521739
kid,0.1331521739130435,0.1331521739130435
man,0.1168478260869565,0.1168478260869565
woman,0.1032608695652173,0.1032608695652173
