,Africa,ArabStates,AsiaPacific,Europe,LatinSouthAmerica,MiddleEast,NorthAmerica
Baseline,-0.08764367816091954,0.06521739130434782,-0.010869565217391304,0.07205882352941176,0.06756756756756757,-0.003424657534246575,-0.09615384615384616
