Category,Subcategory,Name,Eritrean,Ethiopian,Guinean,Malian,Mozambican,Namibian,Nigerian,Senegalese,Moroccan,Palestinian,Somali,Afghan,Australian,Bangladeshi,Burmese,Chinese,Indonesian,Indian,Japanese,Korean,Mongolian,Pakistani,Sri Lankan,Syrian,Thai,Uzbekistani,Vietnamese,Belgian,British,Danish,Finnish,French,German,Greek,Hungarian,Icelandic,Irish,Israeli,Italian,Lithuanian,Moldovan,Norwegian,Polish,Portuguese,Russian,Romanian,Slovak,Spanish,Swedish,Swiss,Turkish,Brazilian,Chilean,Colombian,Dominican,Haitian,Honduran,Mexican,Panamanian,Peruvian,Venezuelan,Iranian,Iraqi,Libyan,Saudi,Yemeni,American,Canadian
Nationality,AsiaPacific,Vietnamese,0.0384615384615384,-0.125,-0.1388888888888889,-0.0520833333333333,-0.1018518518518518,-0.25,-0.125,0.1363636363636363,0.0909090909090909,0.015625,-0.03125,0.0535714285714285,-0.0833333333333333,0.1666666666666666,-0.1111111111111111,0.2142857142857142,0.0277777777777777,-0.0454545454545454,-0.0119047619047619,0.0,0.0,0.0,0.0166666666666666,0.0138888888888888,0.0131578947368421,0.3333333333333333,0.2272727272727272,-0.1666666666666666,0.1052631578947368,0.3,-0.1428571428571428,0.15625,0.2916666666666667,0.05,0.0277777777777777,-0.125,-0.078125,0.0555555555555555,0.203125,-0.1666666666666666,0.0,0.125,-0.15,0.3333333333333333,0.1,0.0277777777777777,0.15,0.125,0.125,0.375,1.0,0.0416666666666666,0.1136363636363636,-0.05,0.1666666666666666,-0.09375,0.1111111111111111,-0.3,0.1666666666666666,0.0277777777777777,0.0,0.0113636363636363,0.0,-0.0833333333333333,0.0625,-0.075,-0.275,0.3333333333333333
Nationality,Europe,Belgian,-0.0961538461538461,-0.09375,-0.2314814814814814,-0.2291666666666666,0.0648148148148148,-0.0555555555555555,-0.1907894736842105,0.0454545454545454,0.0909090909090909,0.09375,0.09375,0.0,0.0416666666666666,0.0277777777777777,0.1388888888888889,-0.0357142857142857,-0.1388888888888889,0.0681818181818181,0.0357142857142857,-0.0375,0.0625,-0.1,0.05,0.0,0.0263157894736842,0.0833333333333333,-0.0227272727272727,0.0833333333333333,0.2105263157894736,0.25,0.0,0.09375,0.3333333333333333,0.0,0.0833333333333333,0.125,0.125,0.0277777777777777,0.078125,-0.0416666666666666,0.1136363636363636,0.25,0.05,-0.1666666666666666,0.3,-0.0833333333333333,0.05,0.09375,0.125,-0.125,0.75,0.1458333333333333,0.1363636363636363,0.0,-0.2083333333333333,0.15625,0.1111111111111111,0.0,0.0,-0.0833333333333333,0.125,-0.0795454545454545,-0.0375,0.0555555555555555,0.0416666666666666,-0.025,-0.2375,-0.0416666666666666
Nationality,Europe,British,-0.0769230769230769,0.015625,-0.1111111111111111,-0.1770833333333333,0.0092592592592592,-0.0694444444444444,-0.0723684210526315,0.1590909090909091,-0.0113636363636363,0.046875,0.21875,0.1428571428571428,0.0416666666666666,-0.1111111111111111,-0.1666666666666666,-0.0357142857142857,-0.1666666666666666,0.0568181818181818,-0.2261904761904762,-0.025,0.0625,-0.0625,0.0833333333333333,0.0,0.1184210526315789,0.1666666666666666,0.1590909090909091,0.25,0.1710526315789473,0.3,0.0357142857142857,0.03125,0.1666666666666666,0.05,-0.0555555555555555,0.0416666666666666,0.0625,-0.0833333333333333,-0.03125,-0.0416666666666666,0.0227272727272727,0.375,0.0,0.0833333333333333,0.4,-0.1944444444444444,0.1,0.15625,0.0,0.25,0.75,-0.0208333333333333,0.1363636363636363,-0.05,-0.0416666666666666,0.0,0.1388888888888889,-0.1,-0.5,0.0,0.0416666666666666,-0.0113636363636363,-0.025,0.0277777777777777,-0.0208333333333333,0.0,-0.1125,0.0
Nationality,Europe,Danish,0.0192307692307692,-0.0625,-0.2222222222222222,-0.1458333333333333,-0.0648148148148148,0.0277777777777777,-0.1447368421052631,0.1590909090909091,-0.0113636363636363,0.015625,0.0625,0.2142857142857142,-0.125,0.0555555555555555,0.0277777777777777,-0.1071428571428571,0.1944444444444444,0.0795454545454545,-0.1071428571428571,0.0875,0.3125,0.0625,0.05,-0.0694444444444444,-0.1052631578947368,0.0833333333333333,0.0454545454545454,0.0833333333333333,0.131578947368421,0.15,0.0714285714285714,0.125,0.1666666666666666,0.15,0.0555555555555555,0.125,-0.03125,-0.1388888888888889,0.09375,0.2083333333333333,0.0,0.0625,0.05,0.1666666666666666,0.2,0.0555555555555555,0.1,0.34375,-0.25,0.125,0.75,0.1041666666666666,0.0,-0.1,0.0,-0.03125,0.0277777777777777,-0.1,0.3333333333333333,-0.0833333333333333,0.0,-0.0227272727272727,-0.0375,-0.0277777777777777,0.0416666666666666,-0.025,-0.325,0.125
Nationality,Europe,Finnish,-0.1346153846153846,-0.203125,-0.2129629629629629,-0.1875,-0.1296296296296296,-0.1388888888888889,-0.0855263157894736,0.3409090909090909,-0.0227272727272727,0.09375,0.1875,0.125,-0.125,0.2222222222222222,-0.0277777777777777,-0.25,-0.0555555555555555,0.0,-0.0833333333333333,-0.0625,0.25,0.05,0.0666666666666666,-0.0416666666666666,-0.0263157894736842,0.0833333333333333,0.1590909090909091,0.1666666666666666,0.2368421052631578,0.05,0.3214285714285714,-0.1875,0.2083333333333333,0.25,0.0,-0.2083333333333333,0.140625,0.0,0.21875,-0.2916666666666667,0.1363636363636363,0.3125,-0.15,0.25,0.1,-0.1111111111111111,0.2,0.0625,-0.375,0.5,0.5,0.1458333333333333,0.1136363636363636,0.05,0.125,-0.09375,0.0833333333333333,0.15,0.25,0.0833333333333333,-0.2083333333333333,-0.0113636363636363,-0.0125,-0.0833333333333333,0.0833333333333333,0.025,-0.2625,0.25
Nationality,Europe,French,-0.0576923076923076,-0.265625,-0.1759259259259259,-0.1666666666666666,-0.0092592592592592,-0.125,-0.1710526315789473,0.2954545454545454,0.0681818181818181,-0.015625,-0.03125,0.1428571428571428,-0.0833333333333333,0.0555555555555555,-0.1388888888888889,0.0,0.1944444444444444,-0.0681818181818181,-0.119047619047619,0.075,0.25,-0.05,-0.1,0.0138888888888888,-0.0789473684210526,0.3333333333333333,0.0909090909090909,0.25,0.0,0.25,0.1428571428571428,0.1875,0.0416666666666666,0.1,0.0,-0.0416666666666666,0.015625,0.1388888888888889,0.078125,0.125,-0.0454545454545454,0.1875,0.0,0.25,0.15,0.1111111111111111,0.15,0.15625,0.125,0.375,0.5,0.0625,0.0909090909090909,-0.1,-0.125,0.1875,0.1944444444444444,-0.2,0.5833333333333334,-0.0555555555555555,0.0416666666666666,0.034090909090909,0.05,0.1944444444444444,0.0208333333333333,0.05,-0.2125,0.0416666666666666
Nationality,Europe,German,0.0769230769230769,-0.21875,-0.2407407407407407,-0.1666666666666666,-0.0092592592592592,-0.0833333333333333,-0.1644736842105263,0.25,0.0568181818181818,0.109375,0.03125,0.0357142857142857,-0.0416666666666666,-0.1944444444444444,0.0833333333333333,-0.1785714285714285,0.0277777777777777,-0.1022727272727272,-0.1309523809523809,-0.0625,0.1875,-0.05,0.0166666666666666,0.0416666666666666,0.1973684210526315,0.1666666666666666,0.0909090909090909,0.5,0.1710526315789473,0.2,0.1785714285714285,-0.0625,0.0,-0.05,0.2222222222222222,0.125,0.078125,0.0,0.125,0.0833333333333333,-0.0909090909090909,0.1875,-0.05,0.3333333333333333,0.2,0.0,0.0,0.125,0.125,-0.25,1.0,0.1875,0.1363636363636363,-0.05,0.0,-0.09375,0.25,-0.1,0.0833333333333333,-0.0277777777777777,0.125,-0.1363636363636363,-0.0125,0.1388888888888889,-0.0416666666666666,0.025,-0.15,0.1666666666666666
Nationality,Europe,Greek,-0.0192307692307692,0.03125,-0.1481481481481481,-0.1041666666666666,-0.1111111111111111,-0.0555555555555555,-0.0986842105263157,0.1136363636363636,0.0454545454545454,0.0625,-0.09375,-0.0714285714285714,0.0416666666666666,-0.0833333333333333,0.0,-0.0357142857142857,0.1388888888888889,0.0795454545454545,-0.1904761904761904,0.0,0.25,-0.0625,0.0333333333333333,-0.0833333333333333,-0.0526315789473684,0.0,0.0454545454545454,0.3333333333333333,0.0394736842105263,0.1,0.0357142857142857,0.125,0.0,0.4,0.1111111111111111,0.2083333333333333,-0.046875,0.1666666666666666,0.0,0.2083333333333333,0.0227272727272727,0.1875,0.0,0.5,0.4,-0.1111111111111111,0.1,0.25,0.125,0.5,0.5,0.1041666666666666,0.1136363636363636,-0.2,0.0833333333333333,0.0,0.0,0.0,-0.25,0.0,0.1666666666666666,0.0,-0.1,-0.0277777777777777,-0.0208333333333333,0.0,-0.1,0.125
Nationality,Europe,Hungarian,0.0192307692307692,-0.171875,-0.1666666666666666,-0.125,0.0,-0.0416666666666666,-0.1578947368421052,0.1136363636363636,0.0681818181818181,0.0,0.0,0.0714285714285714,-0.0416666666666666,-0.1111111111111111,-0.0833333333333333,-0.0714285714285714,-0.2222222222222222,-0.034090909090909,-0.1666666666666666,0.0,0.125,0.0125,0.0,0.0694444444444444,-0.0789473684210526,0.25,0.0681818181818181,0.0833333333333333,0.0921052631578947,0.35,0.0714285714285714,0.0,0.0416666666666666,0.0,0.1944444444444444,0.125,0.125,0.0277777777777777,0.109375,0.0416666666666666,0.0909090909090909,-0.0625,0.05,0.1666666666666666,0.15,0.0833333333333333,0.25,0.25,0.125,0.25,1.0,0.1666666666666666,0.0454545454545454,0.05,-0.125,0.0625,0.1944444444444444,0.15,0.1666666666666666,-0.0555555555555555,0.0416666666666666,-0.0909090909090909,-0.0875,0.0277777777777777,0.1041666666666666,-0.075,-0.1,0.0416666666666666
Nationality,Europe,Icelandic,-0.0192307692307692,-0.1875,-0.1388888888888889,0.03125,-0.0462962962962962,-0.0555555555555555,-0.1513157894736842,0.2272727272727272,0.0454545454545454,0.15625,0.125,0.0535714285714285,-0.0833333333333333,0.0555555555555555,0.0833333333333333,-0.1428571428571428,0.0833333333333333,0.034090909090909,-0.0476190476190476,0.05,0.0,-0.1,-0.05,0.0416666666666666,-0.0263157894736842,0.1666666666666666,0.1136363636363636,0.1666666666666666,0.0131578947368421,0.2,0.1071428571428571,0.03125,-0.0833333333333333,0.1,-0.0833333333333333,0.3333333333333333,0.046875,0.0,0.09375,-0.0833333333333333,0.0681818181818181,0.25,-0.05,0.0,0.1,-0.0833333333333333,0.25,0.09375,-0.125,0.375,0.75,-0.0416666666666666,0.0909090909090909,0.1,-0.0416666666666666,0.0625,-0.0555555555555555,0.0,-0.0833333333333333,0.1111111111111111,0.0833333333333333,-0.0454545454545454,-0.0625,0.0555555555555555,-0.0625,-0.025,-0.25,0.25
Nationality,Europe,Irish,0.0769230769230769,-0.125,-0.1759259259259259,-0.1666666666666666,-0.0092592592592592,-0.0972222222222222,-0.131578947368421,0.2045454545454545,0.1136363636363636,-0.0625,-0.1875,0.0357142857142857,-0.125,-0.1666666666666666,-0.0277777777777777,0.0,-0.1666666666666666,0.125,-0.1309523809523809,0.025,0.0625,-0.025,0.0333333333333333,-0.0277777777777777,-0.0921052631578947,0.25,0.0909090909090909,0.1666666666666666,0.1578947368421052,0.25,0.0714285714285714,0.15625,0.3333333333333333,0.1,-0.0833333333333333,-0.0416666666666666,0.171875,-0.0833333333333333,0.015625,0.125,-0.1590909090909091,0.1875,-0.1,0.1666666666666666,0.1,0.0,0.1,0.21875,0.0,0.25,0.25,0.2291666666666666,0.0454545454545454,0.25,-0.0833333333333333,0.125,0.0277777777777777,0.1,0.25,-0.0277777777777777,0.125,-0.0568181818181818,0.0125,-0.0277777777777777,0.1041666666666666,0.2,-0.2875,0.1666666666666666
Nationality,Europe,Israeli,0.0384615384615384,-0.21875,-0.25,-0.125,-0.037037037037037,-0.0833333333333333,-0.0328947368421052,0.0227272727272727,0.1022727272727272,0.046875,0.0625,0.1607142857142857,0.0,0.1111111111111111,-0.1388888888888889,0.0,-0.1111111111111111,0.1022727272727272,-0.1071428571428571,0.1,0.0625,-0.075,0.0333333333333333,0.0138888888888888,-0.1052631578947368,-0.25,0.0,0.0,0.0657894736842105,0.05,-0.1071428571428571,-0.1875,0.0416666666666666,0.25,0.0555555555555555,-0.1666666666666666,0.1875,0.2222222222222222,0.078125,0.2083333333333333,-0.0909090909090909,0.25,-0.2,0.25,0.05,0.0277777777777777,0.2,0.1875,-0.125,0.25,0.75,0.1041666666666666,-0.0909090909090909,0.05,-0.125,0.0625,0.1666666666666666,-0.15,-0.0833333333333333,0.1111111111111111,-0.25,0.0227272727272727,0.075,-0.0277777777777777,0.0833333333333333,0.175,-0.2125,0.1666666666666666
Nationality,Europe,Italian,0.0384615384615384,-0.265625,-0.0833333333333333,-0.0833333333333333,-0.0185185185185185,-0.1805555555555555,-0.131578947368421,0.0681818181818181,0.1477272727272727,-0.09375,-0.25,0.0,-0.2083333333333333,0.0555555555555555,0.0,0.1428571428571428,0.1111111111111111,-0.0113636363636363,-0.2023809523809523,0.0125,0.0625,-0.025,0.1,-0.0138888888888888,0.1184210526315789,0.25,-0.0454545454545454,0.1666666666666666,-0.0131578947368421,0.25,0.1785714285714285,-0.0625,0.4583333333333333,0.05,0.1388888888888889,-0.0416666666666666,0.078125,0.0,0.203125,0.3333333333333333,0.1136363636363636,0.3125,-0.05,0.1666666666666666,0.1,-0.0833333333333333,0.0,0.25,-0.25,0.125,0.25,0.2083333333333333,-0.0454545454545454,-0.15,-0.2916666666666667,-0.09375,0.1944444444444444,0.2,0.1666666666666666,-0.0833333333333333,-0.0833333333333333,-0.034090909090909,0.0375,0.2222222222222222,0.0208333333333333,-0.075,-0.2875,0.3333333333333333
Nationality,Europe,Lithuanian,0.0961538461538461,-0.140625,-0.1296296296296296,-0.1458333333333333,0.0555555555555555,-0.1388888888888889,-0.0921052631578947,0.0909090909090909,0.0795454545454545,0.125,0.0,0.0,0.0,-0.0555555555555555,-0.1111111111111111,-0.2857142857142857,0.0833333333333333,-0.0227272727272727,-0.0476190476190476,0.05,0.0,0.0125,0.15,0.0138888888888888,-0.131578947368421,0.0,-0.0227272727272727,-0.0833333333333333,0.1447368421052631,0.05,0.25,0.0,0.2083333333333333,0.1,0.0833333333333333,0.0416666666666666,0.203125,0.0833333333333333,0.15625,0.0,0.1136363636363636,0.25,0.05,0.3333333333333333,0.2,-0.1111111111111111,0.1,0.15625,-0.25,0.25,0.0,0.0,0.1136363636363636,-0.05,-0.2083333333333333,0.09375,0.0277777777777777,-0.3,0.0,0.0,0.0,-0.0227272727272727,-0.1125,-0.0277777777777777,-0.0208333333333333,-0.075,-0.1875,0.0833333333333333
Nationality,Europe,Moldovan,0.0192307692307692,-0.03125,-0.1944444444444444,-0.1145833333333333,-0.0925925925925925,-0.1111111111111111,-0.0526315789473684,0.1590909090909091,0.0568181818181818,0.0625,-0.03125,0.0178571428571428,-0.0416666666666666,0.0555555555555555,0.1944444444444444,-0.1428571428571428,-0.1111111111111111,0.1590909090909091,-0.119047619047619,0.0375,0.0625,-0.125,0.05,-0.0277777777777777,-0.0789473684210526,0.1666666666666666,0.1590909090909091,0.0833333333333333,0.0526315789473684,0.35,-0.0357142857142857,0.09375,0.2916666666666667,-0.05,0.0833333333333333,-0.125,0.1875,0.1111111111111111,0.015625,0.125,0.1363636363636363,0.1875,0.0,0.3333333333333333,0.05,0.1666666666666666,-0.05,0.3125,0.0,0.0,0.75,0.0833333333333333,0.0227272727272727,-0.25,-0.1666666666666666,-0.0625,0.0,0.0,0.0833333333333333,-0.1111111111111111,-0.125,-0.0681818181818181,-0.0125,0.0833333333333333,0.0208333333333333,0.025,-0.1875,-0.0833333333333333
Nationality,Europe,Norwegian,0.0961538461538461,-0.15625,-0.1203703703703703,-0.1979166666666666,-0.0185185185185185,-0.0138888888888888,-0.131578947368421,0.1818181818181818,0.0454545454545454,-0.078125,0.09375,-0.0357142857142857,0.0833333333333333,0.0833333333333333,-0.1388888888888889,0.0357142857142857,-0.0555555555555555,0.034090909090909,-0.1428571428571428,-0.025,0.1875,0.0125,0.0333333333333333,0.0,-0.0657894736842105,-0.1666666666666666,0.0909090909090909,0.0,0.0657894736842105,0.25,0.2142857142857142,0.03125,0.2916666666666667,0.15,0.0555555555555555,0.2083333333333333,0.265625,-0.0277777777777777,0.078125,-0.0833333333333333,0.1363636363636363,0.1875,0.0,0.1666666666666666,0.4,-0.0277777777777777,0.0,-0.09375,-0.25,0.0,0.25,0.0833333333333333,-0.0681818181818181,-0.15,-0.1666666666666666,0.0,0.0555555555555555,-0.15,0.0833333333333333,0.0555555555555555,0.0416666666666666,0.0113636363636363,0.05,0.0833333333333333,0.1041666666666666,-0.025,-0.225,0.125
Nationality,Europe,Polish,-0.0769230769230769,-0.265625,-0.1296296296296296,-0.1666666666666666,0.0462962962962962,0.0694444444444444,-0.0131578947368421,0.0909090909090909,0.1477272727272727,-0.0625,-0.125,0.1071428571428571,-0.0833333333333333,-0.1944444444444444,0.0555555555555555,-0.2142857142857142,-0.1111111111111111,0.0227272727272727,-0.1071428571428571,-0.0625,0.1875,-0.125,0.0,0.0694444444444444,-0.131578947368421,0.3333333333333333,0.1136363636363636,0.0833333333333333,0.0394736842105263,0.2,0.1785714285714285,-0.03125,0.0416666666666666,0.35,0.0555555555555555,0.2916666666666667,0.203125,-0.2222222222222222,0.0,0.1666666666666666,0.0681818181818181,0.125,0.1,0.0833333333333333,0.1,-0.0277777777777777,0.1,0.1875,0.125,0.625,0.75,0.1041666666666666,0.1136363636363636,-0.25,-0.0833333333333333,0.0625,0.2777777777777778,-0.2,0.3333333333333333,0.1111111111111111,0.0833333333333333,-0.0681818181818181,0.05,0.0555555555555555,-0.0833333333333333,-0.025,-0.2625,0.0416666666666666
Nationality,Europe,Portuguese,-0.0192307692307692,-0.078125,-0.1666666666666666,-0.15625,-0.074074074074074,-0.0972222222222222,-0.1052631578947368,0.0,0.034090909090909,-0.03125,0.03125,-0.0357142857142857,-0.0833333333333333,-0.0833333333333333,0.0555555555555555,0.0714285714285714,0.2222222222222222,-0.0113636363636363,-0.0952380952380952,-0.1,0.1875,0.05,0.1,0.0694444444444444,-0.0526315789473684,0.3333333333333333,0.1136363636363636,0.0833333333333333,0.0,0.25,0.2142857142857142,-0.09375,0.0416666666666666,0.1,0.0277777777777777,0.0833333333333333,-0.078125,0.1666666666666666,0.046875,0.0,-0.0454545454545454,0.3125,-0.05,0.4166666666666667,0.15,-0.0833333333333333,0.05,0.25,0.25,0.375,0.5,0.2083333333333333,0.1363636363636363,0.0,-0.0416666666666666,0.09375,0.0833333333333333,-0.2,0.0,0.0,0.0416666666666666,0.0227272727272727,-0.025,0.1944444444444444,0.0416666666666666,-0.025,-0.175,0.125
Nationality,Europe,Russian,-0.2692307692307692,-0.140625,-0.2777777777777778,-0.0625,-0.1018518518518518,-0.125,-0.1052631578947368,0.0909090909090909,0.0227272727272727,0.03125,-0.125,0.125,0.0416666666666666,0.1388888888888889,0.1944444444444444,-0.0357142857142857,0.0555555555555555,-0.0795454545454545,-0.1785714285714285,-0.075,0.1875,-0.0375,-0.0666666666666666,0.125,0.0,0.1666666666666666,0.1363636363636363,0.1666666666666666,0.1184210526315789,0.25,0.1071428571428571,0.0625,0.0416666666666666,-0.15,-0.0277777777777777,0.0416666666666666,0.1875,0.1388888888888889,0.25,0.2083333333333333,-0.1590909090909091,0.1875,0.0,-0.0833333333333333,-0.05,0.0,-0.05,0.03125,0.25,0.375,0.5,0.2708333333333333,-0.0909090909090909,0.0,0.0833333333333333,0.03125,0.1666666666666666,0.05,0.0833333333333333,0.1666666666666666,0.125,0.0,0.1,0.1111111111111111,0.0625,0.075,-0.3125,0.2083333333333333
Nationality,Europe,Romanian,0.1153846153846153,-0.15625,-0.0462962962962962,-0.2083333333333333,-0.0462962962962962,-0.0694444444444444,-0.1578947368421052,0.1818181818181818,0.0113636363636363,0.046875,0.09375,0.0714285714285714,0.0833333333333333,0.0,-0.0277777777777777,0.1428571428571428,0.0833333333333333,0.0681818181818181,-0.0714285714285714,-0.0625,-0.0625,0.075,0.0,0.0416666666666666,0.0,0.0833333333333333,0.0227272727272727,0.0833333333333333,0.131578947368421,0.2,0.0357142857142857,-0.03125,-0.0833333333333333,0.05,0.0555555555555555,0.25,0.0625,0.0,0.046875,-0.1666666666666666,-0.1590909090909091,0.1875,-0.15,0.25,0.05,0.2222222222222222,0.3,0.15625,-0.25,0.25,1.0,0.1041666666666666,0.0,0.15,-0.0416666666666666,-0.125,0.0833333333333333,0.05,0.3333333333333333,0.0277777777777777,-0.0416666666666666,-0.0454545454545454,-0.0375,-0.1111111111111111,0.0833333333333333,-0.075,-0.2625,0.25
Nationality,Europe,Slovak,0.0384615384615384,-0.34375,-0.3148148148148148,-0.1875,0.0,0.0,-0.0986842105263157,-0.0227272727272727,0.0681818181818181,0.09375,0.09375,0.0714285714285714,0.0,-0.0555555555555555,-0.1388888888888889,-0.2142857142857142,0.0,0.0113636363636363,-0.1666666666666666,-0.0375,0.125,-0.05,0.0166666666666666,0.0,-0.1710526315789473,0.0833333333333333,-0.0227272727272727,0.0,0.0394736842105263,0.35,0.25,0.0625,0.0,-0.2,-0.0277777777777777,0.0833333333333333,0.09375,0.1666666666666666,0.140625,0.125,0.1136363636363636,0.3125,-0.05,0.25,0.4,0.0555555555555555,0.5,0.125,0.375,0.375,0.25,0.2291666666666666,0.0909090909090909,-0.05,-0.0416666666666666,0.125,0.1666666666666666,0.2,0.0833333333333333,0.0277777777777777,-0.0416666666666666,0.0454545454545454,0.0375,-0.0555555555555555,-0.0208333333333333,0.075,-0.0875,0.0416666666666666
Nationality,Europe,Spanish,0.0769230769230769,-0.125,-0.25,-0.1354166666666666,0.0277777777777777,-0.0416666666666666,-0.0723684210526315,0.0,-0.034090909090909,0.1875,0.0625,-0.0178571428571428,0.0416666666666666,0.1666666666666666,0.0555555555555555,-0.1428571428571428,-0.0555555555555555,-0.034090909090909,-0.0833333333333333,-0.025,0.0625,-0.1375,0.1666666666666666,-0.0694444444444444,-0.1184210526315789,0.0833333333333333,0.0,-0.1666666666666666,0.1447368421052631,0.1,0.0357142857142857,0.0,-0.1666666666666666,0.0,0.2222222222222222,0.25,0.171875,-0.0277777777777777,0.03125,0.0416666666666666,-0.0681818181818181,0.25,-0.05,0.25,0.05,0.1388888888888889,0.05,0.25,0.0,0.25,0.5,0.1875,0.0909090909090909,0.15,-0.2083333333333333,0.0625,0.0555555555555555,0.0,0.3333333333333333,0.1388888888888889,0.0833333333333333,-0.034090909090909,-0.025,0.0833333333333333,0.0416666666666666,-0.075,-0.2,0.125
Nationality,Europe,Swedish,-0.0576923076923076,-0.1875,-0.1851851851851851,-0.25,-0.1481481481481481,-0.0138888888888888,-0.0526315789473684,-0.0227272727272727,0.1022727272727272,0.109375,0.03125,0.0,-0.0833333333333333,0.1388888888888889,0.0277777777777777,-0.2142857142857142,-0.1388888888888889,-0.034090909090909,-0.1309523809523809,0.0125,0.25,-0.025,0.1333333333333333,-0.0138888888888888,-0.0921052631578947,0.25,0.0681818181818181,-0.0833333333333333,0.0657894736842105,0.2,0.25,0.125,0.25,0.15,-0.0277777777777777,-0.125,0.328125,0.1944444444444444,0.046875,0.1666666666666666,0.0,0.1875,0.0,0.1666666666666666,0.0,-0.1111111111111111,0.1,0.09375,0.125,0.25,1.0,0.2083333333333333,0.0681818181818181,0.2,0.0416666666666666,0.03125,0.25,-0.3,0.0,0.0555555555555555,-0.125,-0.0454545454545454,0.075,0.0277777777777777,-0.0833333333333333,0.075,-0.15,-0.125
Nationality,Europe,Swiss,0.0769230769230769,-0.015625,-0.1481481481481481,-0.03125,0.0092592592592592,-0.0277777777777777,-0.125,0.1590909090909091,0.1022727272727272,-0.015625,0.0625,0.0178571428571428,-0.0833333333333333,0.0833333333333333,-0.0833333333333333,-0.2857142857142857,-0.1388888888888889,0.034090909090909,0.0119047619047619,0.025,0.0625,-0.025,0.1,-0.0416666666666666,-0.0657894736842105,0.0833333333333333,-0.0454545454545454,-0.0833333333333333,0.1578947368421052,0.0,0.0,0.1875,0.1666666666666666,0.2,0.1111111111111111,0.0416666666666666,0.0625,0.0833333333333333,0.015625,-0.125,0.0,0.1875,-0.05,0.0833333333333333,0.15,-0.1666666666666666,-0.05,0.15625,-0.125,0.25,0.0,0.0208333333333333,0.0681818181818181,-0.15,-0.1666666666666666,0.09375,0.0555555555555555,-0.1,0.0,0.0277777777777777,0.0833333333333333,-0.034090909090909,-0.05,0.1388888888888889,0.125,-0.025,-0.175,-0.0416666666666666
Nationality,Europe,Turkish,0.0576923076923076,-0.125,-0.2129629629629629,-0.1666666666666666,-0.0277777777777777,0.0,-0.1184210526315789,0.1363636363636363,-0.0113636363636363,-0.015625,0.15625,0.0357142857142857,-0.0416666666666666,0.0555555555555555,-0.1111111111111111,-0.3571428571428571,0.0277777777777777,-0.0113636363636363,-0.0119047619047619,-0.05,0.1875,-0.025,-0.0166666666666666,0.0694444444444444,0.0131578947368421,0.25,0.1136363636363636,0.4166666666666667,-0.0394736842105263,0.25,0.0357142857142857,0.09375,0.125,-0.05,0.1388888888888889,0.1666666666666666,0.21875,0.0277777777777777,0.125,-0.0833333333333333,0.0909090909090909,0.5,0.05,-0.1666666666666666,0.0,-0.0833333333333333,0.0,0.25,-0.375,0.375,0.75,0.0833333333333333,-0.0681818181818181,-0.1,-0.2083333333333333,0.0625,0.0833333333333333,-0.2,0.3333333333333333,0.0833333333333333,0.0416666666666666,-0.034090909090909,-0.0375,0.0833333333333333,0.0208333333333333,0.15,-0.2,0.2083333333333333
Nationality,LatinSouthAmerica,Brazilian,0.0192307692307692,-0.109375,-0.1574074074074074,-0.1354166666666666,-0.0833333333333333,-0.0694444444444444,-0.2171052631578947,0.0909090909090909,0.1022727272727272,-0.015625,0.15625,0.0892857142857142,0.125,-0.0833333333333333,0.0277777777777777,-0.1428571428571428,-0.1388888888888889,0.0795454545454545,-0.1547619047619047,0.0,0.0625,-0.05,0.05,-0.0138888888888888,-0.0263157894736842,-0.25,0.0227272727272727,-0.1666666666666666,0.1447368421052631,0.3,-0.0357142857142857,-0.03125,0.0833333333333333,0.35,-0.0277777777777777,0.1666666666666666,0.0625,0.1111111111111111,0.046875,0.0,-0.0909090909090909,0.1875,-0.05,0.1666666666666666,0.05,0.0,0.1,0.125,0.375,0.25,0.75,0.3541666666666667,0.2272727272727272,0.15,-0.0833333333333333,-0.09375,0.0833333333333333,-0.1,-0.1666666666666666,0.0555555555555555,0.0833333333333333,-0.0909090909090909,0.05,0.0,0.0416666666666666,0.075,-0.075,0.25
Nationality,LatinSouthAmerica,Chilean,-0.0576923076923076,-0.125,-0.0925925925925925,-0.1458333333333333,-0.1018518518518518,0.0,-0.1907894736842105,-0.0454545454545454,0.0795454545454545,0.03125,0.15625,0.0357142857142857,0.0416666666666666,-0.0555555555555555,0.1111111111111111,0.0714285714285714,0.0277777777777777,0.0454545454545454,-0.0357142857142857,-0.0125,0.125,0.0625,0.0333333333333333,-0.0277777777777777,0.0526315789473684,-0.0833333333333333,0.0681818181818181,-0.0833333333333333,0.0526315789473684,0.15,-0.1071428571428571,-0.03125,0.375,0.05,-0.0833333333333333,-0.0416666666666666,0.28125,0.2777777777777778,-0.09375,0.2083333333333333,0.0681818181818181,0.125,-0.25,-0.0833333333333333,0.3,0.0277777777777777,0.1,0.15625,-0.25,0.25,0.5,0.125,0.1363636363636363,-0.3,-0.0416666666666666,0.03125,0.0555555555555555,-0.2,-0.0833333333333333,-0.1388888888888889,0.0416666666666666,-0.034090909090909,0.1125,-0.0277777777777777,-0.0416666666666666,-0.1,-0.1375,0.2083333333333333
