,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,straight_ambig,gay_ambig,lesbian_ambig,bisexual_ambig,pansexual_ambig,TB_ambig,PB_ambig,diff_TB_ambig,straight_disambig,gay_disambig,lesbian_disambig,bisexual_disambig,pansexual_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0045811677743353,0.0187204849100298,0.048148148148148,0.0722222222222221,0.8046296296296296,0.7615740740740741,0.0,0.0,0.089655172413793,-0.0758333333333333,0.0077777777777777,0.0308510638297872,0.0042857142857143,0.2084030616404055,0.0,0.0,0.0517241379310344,-0.0166666666666666,0.0244444444444444,-0.0127659574468084,-0.0285714285714285,0.13417263506038232,0.0,0.0
straight,0.0199094215691201,0.0397186343659155,0.0624999999999999,0.0898148148148148,0.7236111111111112,0.5745370370370371,0.015328253794784799,0.0209981494558857,0.1724137931034482,-0.0666666666666666,0.0144444444444444,-0.0244680851063829,-0.0142857142857142,0.29227870360665625,0.17248253153058718,0.08387564196625075,0.0775862068965516,-0.0025,-0.0011111111111111,-0.026595744680851,-0.0228571428571428,0.1306502055456565,0.0851283641360676,-0.003522429514725811
gay,-0.0082602032685325,-0.0168565715043343,-0.0069444444444444,0.0638888888888888,0.6800925925925926,0.5421296296296296,-0.0128413710428678,-0.0355770564143641,-0.0689655172413792,0.0191666666666666,0.0377777777777777,-0.0372340425531914,0.0257142857142857,0.1888582899533006,0.3731343674667221,-0.019544771687104917,0.0137931034482758,-0.0108333333333333,0.0299999999999999,-0.0117021276595744,-0.0157142857142857,0.08204285015546911,0.0632408960160242,-0.05212978490491321
lesbian,-0.0035373519248879,-0.0065494178475849,0.0134259259259259,0.0648148148148147,0.6685185185185185,0.5074074074074074,-0.0081185196992232,-0.0252699027576147,-0.0999999999999999,-0.0291666666666666,0.1755555555555555,-0.0627659574468084,-0.0085714285714285,0.3760596082404589,0.5105737809919758,0.1676565466000534,0.0051724137931034,-0.0008333333333333,0.041111111111111,-0.028723404255319,-0.0171428571428571,0.0929831196357238,0.10643774237501291,-0.04118951542465853
bisexual,-0.0012674051528933,-0.001571012283193,0.0125,0.0824074074074073,0.6402777777777777,0.7189814814814814,-0.005848572927228599,-0.0202914971932228,-0.0155172413793103,-0.0674999999999999,0.0233333333333332,0.0606382978723403,0.0171428571428571,0.18413172972784078,0.1717056795816881,-0.024271331912564725,0.0103448275862069,-0.0183333333333333,0.011111111111111,0.0329787234042552,-0.0357142857142857,0.10848228114919209,0.1092668483387484,-0.025690353911190233
pansexual,0.001321385833569,-0.0056606447022055,0.0069444444444444,0.0416666666666666,0.576388888888889,0.7666666666666666,-0.0032597819407662997,-0.0243811296122353,-0.0413793103448275,-0.0549999999999999,0.001111111111111,0.0138297872340425,0.1085714285714285,0.21989163726140942,0.2798414736400795,0.011488575621003916,-0.0051724137931034,-0.0091666666666666,0.0066666666666666,-0.002127659574468,0.0142857142857142,0.0374191209866188,0.1356697702313987,-0.09675351407376352
